mag_x,mag_y,mag_z,pitch,roll
-150.0,72.0,-119.0,-0.413752,-0.847392
-154.0,69.0,-115.0,-0.440162,-0.755684
-155.0,65.0,-119.0,-0.417447,-0.664577
-172.0,53.0,-115.0,-0.371652,-0.525668
-186.0,31.0,-118.0,-0.337387,-0.350915
-195.0,4.0,-120.0,-0.286082,-0.197071
-198.0,-11.0,-120.0,-0.212627,-0.111379
-196.0,-10.0,-124.0,-0.183513,-0.068753
-199.0,-2.0,-118.0,-0.211906,-0.083065
-169.0,48.0,-115.0,-0.534841,0.115243
-194.0,4.0,-124.0,-0.182995,0.423211
-194.0,-41.0,-131.0,0.214368,0.545795
-187.0,-77.0,-141.0,0.54282,0.450143
-181.0,-94.0,-141.0,0.72375,0.188683
-182.0,-94.0,-143.0,0.757863,-0.169705
-91.0,105.0,-129.0,-0.164005,1.302611
-56.0,110.0,-138.0,-1.63147,0.950766
-13.0,110.0,-145.0,-2.703197,0.270914
27.0,99.0,-154.0,-3.440925,-0.585153
52.0,91.0,-159.0,-3.76809,-1.48402
77.0,75.0,-167.0,-3.799751,-2.22224
88.0,72.0,-172.0,-3.659851,-2.722363
84.0,76.0,-174.0,-3.490833,-3.008376
86.0,73.0,-170.0,-3.250352,-3.005486
74.0,76.0,-171.0,-3.061991,-2.741593
58.0,87.0,-165.0,-2.900635,-2.26515
18.0,102.0,-151.0,-2.722376,-1.569854
-36.0,111.0,-138.0,-2.437423,-0.768547
-86.0,108.0,-129.0,-1.984843,0.056705
-135.0,81.0,-118.0,-1.27943,0.818975
-169.0,54.0,-117.0,-0.347057,1.352347
-190.0,19.0,-122.0,0.604736,1.496512
-193.0,-24.0,-129.0,1.423386,1.260444
-194.0,-44.0,-132.0,1.959608,0.752907
-189.0,-48.0,-138.0,2.151793,0.129184
-196.0,-42.0,-129.0,2.057189,-0.44566
-199.0,-29.0,-125.0,1.870568,-0.87462
-194.0,5.0,-123.0,1.675581,-1.079582
-169.0,46.0,-117.0,1.476486,-1.115075
-139.0,82.0,-122.0,1.230178,-1.101767
-93.0,104.0,-128.0,0.919677,-1.056905
-48.0,115.0,-134.0,0.49743,-1.031372
-10.0,109.0,-150.0,0.004632,-1.098286
26.0,105.0,-155.0,-0.461707,-1.235609
62.0,86.0,-162.0,-0.880386,-1.401756
81.0,77.0,-174.0,-1.271264,-1.615051
104.0,61.0,-175.0,-1.53545,-1.778351
