x_comp,y_comp
-193.7587975118981,-32.821889077142025
-194.7628257082634,-3.454326749385264
-191.6742226162136,16.02185430226716
-186.52519700416883,39.47352653490845
-164.01659332751356,58.13111030732718
-154.51799511740427,76.65956437854636
-128.86720231297664,96.06362899468724
-105.06447616771611,107.34392970535492
-86.29956658962,109.5276061188305
-84.65502285647757,113.61907828338987
-86.22713463339886,113.7142439436385
-101.96149271916364,111.95197237590045
-126.03955903900166,100.3667647434541
-148.30252740152676,80.78484447749781
-168.82175749644273,59.08506077290975
-184.33232864531726,35.38533961302424
-190.94737529735457,5.401286651654603
-195.5731327313997,-15.888387256692276
-193.13741118303662,-37.45407231890191
-190.60776032623477,-52.227204676541035
-185.04535433402114,-79.19416341447675
-177.2466434749294,-85.21750451389813
-172.2446493410626,-90.02759032316071
-180.23935844331513,-84.62118405262113
-190.22204908181493,-62.75415472604884
-193.17235792527725,-29.657461044260877
-197.22451986368895,17.56958052012101
-175.07493005758388,54.04374260642739
-141.67285758250705,86.61023901187318
-101.08635980352655,105.8130915022983
-55.17238935159256,119.03101852844532
-22.171354594039027,121.2119114358092
-12.159548653427192,121.27203978681284
-10.410082958134089,113.42127308388787
-26.582598855889927,119.97211228377996
-59.19777567133906,117.88320946393648
-99.2002737496964,109.97289747266782
-145.6291807422116,84.11769400434784
-174.23609037365415,49.3185307551671
-188.2912832254164,15.078353609816084
-194.5223261529327,-17.910616331085272
-186.6028195293613,-45.397056546109766
-185.22492907490658,-60.68090225346592
-184.46484205383913,-64.0143300774154
-183.38295925745558,-56.36086555499228
-195.23825847138977,-37.48573931592085
-196.02650045016176,-8.291368818510879
-188.9971485570224,21.076436620716592
-176.02562102903548,49.74139519994938
-155.09732484902466,73.46941621058406
-125.08708426215804,89.40453749131429
-105.07393960473918,103.28811914722979
-81.82371506707226,109.42136350908936
-64.3624217006321,117.67367513503393
-54.86755831919583,118.1287417067758
-41.35587419420332,117.34278236239552
-34.888908712950446,118.77674099971081
-35.48518682297909,120.19418492080544
-26.986998442792594,120.31119595490475
-10.284605167765772,124.16009466077927
20.522765238731214,114.66678398802969
56.45721615898469,101.82620330761131
87.24084223050512,90.86410792543373
110.58105453680388,71.06586938360452
134.80171806508707,46.18697706864567
151.8923140213272,27.46189627160173
163.03805136849235,10.561441943025553
171.31631540128535,-20.079330295077924
176.30047312384517,-37.366284444718545
177.26514339442193,-55.78977212507782
176.33369817585688,-72.9499890500413
172.26745796269947,-79.80237084434384
174.60548577965866,-85.49440982176893
175.20921645362878,-76.24110796885671
175.90526847225388,-60.89620375478532
175.5777956962941,-46.58162316683229
169.24026499151162,-23.118919482300274
155.74761575629293,18.845398574547346
115.19568670755474,60.663014909647174
64.76354050783179,97.2061194777889
6.18358467646684,111.48073532007881
-55.315139282089284,120.45715721211857
-111.61704736440383,107.99439017207965
-158.31053104361132,82.88528725369042
-175.9663421686594,52.5910828052752
-180.46198308335806,31.31010611550531
-188.82209080859064,21.09717951387069
-188.07679011013306,15.807234327760176
-194.41972780838242,5.52492235574154
-194.7068593973333,3.142059794046738
-192.8489328650102,-12.20597593903183
-197.053061667158,-28.545334517561344
-188.22145459498668,-53.86758441931184
-173.2755634987877,-93.17911142117221
-162.24976158867187,-108.45148685363824
-161.20865032302063,-106.49868754097575
-167.1577747562239,-101.63881997406459
-183.1756942626143,-82.62448003827389
-191.34471574549318,-50.423376254320395
-192.24693475044745,0.06555842295562453
-175.01079479459108,48.61159677664564
-153.61815696157464,79.03198669927006
-123.0106284553692,95.35033471161843
-85.18383895195537,114.39852868607998
-57.38143245267165,122.23248444686533
-24.590891675434424,126.88378986389306
3.0443654432660017,113.64068245511865
21.855204030991167,108.31594945741429
29.344230544872904,108.3169973486799
23.965085482118475,113.234636896492
29.2751329858947,111.47307076690997
20.52083437726369,109.94597523965136
-8.537144080907346,121.52133163255132
-29.82063444537519,121.14654073161225
-61.31260395171851,119.80976575149501
-97.14844606385088,107.51598669976224
-129.96582024238467,93.09889457640772
-158.97414145798413,67.59848106420056
-186.13998267105066,34.95370912890665
-193.30239371812635,-2.0181368856820927
-188.1347096671055,-35.43743445414977
-190.57095852642385,-49.284290524545874
-189.56350430352884,-48.31157144929955
-193.36545445066588,-32.34314999625849
-194.09924529930495,-6.155728428031935
-184.94698042602988,39.31541943319335
-159.9458995892661,69.90760567732734
-131.9005546241854,94.76412033449503
-100.77551750495323,103.63190411705835
-75.42024247765868,112.6032472045091
-49.95655703146578,114.76574140422186
30.51420490031711,113.51596457035758
28.6495122396728,109.53084523904269
29.901872850627484,110.43116599097827
34.89903576334277,109.40960066941307
29.03844122965106,107.26892981229963
19.929282968971503,111.28543499791266
5.655011522493744,123.47380107790144
-19.659455315836897,117.75175705721128
-53.873291056157676,116.14372555279179
-86.28463791246668,111.59443546982281
-110.6562642353225,99.91736307953003
-133.17218609981205,91.1708944018892
-144.54457494121863,79.320400650283
-159.00273374842695,78.27217419696997
-158.27728228643176,73.09083268090727
-152.38693273689256,73.89531384853838
-143.36789784924417,84.5996333020999
-130.22279648464988,93.19700610555999
-105.07228969205192,106.7618867053213
-70.9503649092045,116.30315400908052
-22.7306997799075,118.64685969388806
28.471711108455402,111.96969036152205
65.6381996159844,93.31109589711757
88.82135382573242,80.74078427603838
101.05802051776647,70.56231802446382
104.56368670111776,72.2814647203198
96.16875932674716,75.19315814631383
76.61423867823382,88.69593434520452
42.17818634517501,101.37080722595998
3.333292272478832,114.49659520831707
-46.85510679184168,122.64511511102786
-89.2147554998855,115.6292213208925
-126.91051619216115,98.42663413040275
-141.11124295056152,-139.87697145138122
-157.9217803800855,-123.34312502743015
-176.9970524767854,-97.43826077780997
-156.65013238636675,70.12553365688464
-159.39379810082866,68.1799644574056
-171.46039630368745,50.24160663604405
-182.6799606598843,39.272602871058716
-189.98485739504096,16.248595954398564
-192.53743908811734,-7.800499101537588
-188.18122567086212,-40.072600096010206
-182.79650288433945,-72.55259041735953
-168.38112318049616,-99.40997265047244
-155.82876144787429,-119.53430587604169
-143.98643004070965,-126.60599766716771
-149.15421723005588,-124.49154736521866
-152.304755814506,-134.50541902150752
-153.29761736387215,-133.31025269256074
-162.11604083731282,-122.56348247760599
-174.18456878790928,-104.7385697958108
-187.9106452115576,-83.24324383573368
-196.71920681445675,-52.3836592631926
-200.55944895607902,-28.2839433916459
-194.3581859152004,7.792163471934334
-186.95700780418275,30.821597545689116
-171.99794754766594,51.75094039601546
-151.07547015072444,75.44174834061002
-138.08250723415554,79.85560750353706
-142.1408976931821,83.11170425607035
-148.38676233217922,70.85674191338647
-168.08477737808013,62.732618683620096
-182.08404338440852,33.71195789915717
-195.24810914321532,-1.34565125314718
-194.48529861290174,-37.47233134830559
-191.90281383296042,-49.43603010815509
-190.23688821044732,-60.76653585111218
-194.34124731831872,-46.22188862747129
-198.3378899199649,-24.72494840733157
-191.3113793054451,6.916205955081584
-188.2468746400387,28.613812135789782
-179.174629197361,37.51082308926285
-182.05543647529973,43.43467509050949
-175.87210063644,37.51937594256337
-175.68013978300166,40.72057733744369
-177.56249713464973,40.91921240434133
-180.38329686864992,36.11815115984113
-181.16878059677813,41.293360157807975
-177.98467079031303,45.44895126024139
-174.84202576550555,43.58428532664153
-173.6922779073728,43.692523413274
-178.70289274604997,43.80506149992048
-174.7168458499315,48.85962406094252
-164.73155889853538,56.89556652272703
-161.70044439750887,63.92813289088958
-149.8147932439926,68.96241255080267
-156.92224801767668,71.04630049004746
-158.21138994197403,65.14778694629733
-168.54530750839697,52.2837229097974
-182.8820050108467,37.35565417597994
-190.13082852358949,22.306613870539827
-186.299042640561,14.193928253921587
-192.31397271058438,17.067253099003896
-187.22095691561017,21.955575948502684
-185.03225746933998,37.88818708205893
-171.73926402634913,52.87933584109876
-192.6001076998557,12.187931369693393
-186.66436352783782,10.135729768972135
-194.6180735741386,8.13154881916629
-194.72424367040418,10.093212539718039
-194.72935019508617,9.101704309625791
-194.66517892218994,8.136278934294097
-189.7170309228319,12.128808469543769
-191.6892588023397,11.153854584421191
-192.7472116022857,13.154396635610116
-190.683167024576,11.211539712142914
-188.90940936737744,9.07739011776715
-194.7081984571302,17.08844555304794
-185.2655977711865,30.03097281754962
-179.73688049130146,46.028276729645036
-167.3363836233208,52.992521945642785
-162.8037889602693,60.14530530501483
-153.57752454702066,71.37610152662899
-143.45512705957054,80.69218313560293
-128.34371083650046,89.98709171428227
-107.1502444230802,97.09050679322736
-106.01403396069313,101.12861951000552
-109.95270248781529,99.92752090447283
-122.95087673545923,89.81614143771824
-139.24848506566119,79.23446918091764
-161.63365342796953,61.740596536326194
-181.74900257555214,36.32475373337786
-190.4856647413472,22.06960292998668
-191.14821116725898,20.016913596860867
-185.8298808614993,29.985517158254233
-178.5185174247475,43.03560395354059
-166.29198209616527,53.07327248024832
-156.19021425417537,65.09699462183463
-149.13675758241223,70.21623219504862
-153.1120026186684,67.46172927716957
-154.12888061000547,63.60230894924083
-171.25043339082754,51.93248729911085
-185.30193463494652,30.270022221152733
-194.39840300429918,3.583888878056148
-197.55331266541074,-11.23467746404156
-195.6018349836899,-10.149541113669796
-198.56222200329879,-2.17213509074318
-167.91915785260377,48.23437322696033
-193.60297190613065,4.920371281658448
-194.48876801585567,-39.7571860374444
-188.3274213076338,-75.90383989461323
-182.7665990701663,-93.54272458479807
-183.87551407529295,-94.41597313450521
-90.63037458679253,107.91131789020233
