mag_x,mag_y,mag_z,pitch,roll
131.0,-153.0,-215.0,-0.891007,-3.120989
115.0,-170.0,-220.0,-0.528529,-3.576902
105.0,-179.0,-213.0,-0.152462,-3.899421
108.0,-178.0,-215.0,0.155952,-4.090343
111.0,-170.0,-215.0,0.3608,-4.160572
129.0,-159.0,-217.0,0.435941,-4.144515
155.0,-138.0,-214.0,0.277388,-4.019647
183.0,-84.0,-208.0,-0.336505,-3.522305
165.0,3.0,-192.0,-0.868417,-2.723964
105.0,82.0,-166.0,-1.247417,-1.713755
3.0,127.0,-142.0,-1.304049,-0.628043
-96.0,119.0,-123.0,-1.015345,0.271638
-166.0,74.0,-118.0,-0.394062,0.574408
-195.0,0.0,-130.0,0.05659,0.456668
-182.0,-74.0,-149.0,0.311548,0.063928
-127.0,-139.0,-174.0,0.282756,-0.508457
-56.0,-183.0,-199.0,-0.064587,-1.075845
17.0,-199.0,-217.0,-0.700589,-1.470411
78.0,-185.0,-229.0,-1.417302,-1.614086
130.0,-158.0,-235.0,-2.020455,-1.528108
161.0,-120.0,-237.0,-2.437816,-1.313843
175.0,-82.0,-224.0,-2.680366,-1.096205
176.0,-39.0,-224.0,-2.749583,-0.962577
164.0,1.0,-211.0,-2.734934,-0.926986
147.0,32.0,-207.0,-2.691756,-0.984412
128.0,56.0,-193.0,-2.632702,-1.123835
110.0,68.0,-192.0,-2.553711,-1.343747
95.0,82.0,-180.0,-2.413009,-1.679392
86.0,86.0,-175.0,-2.264953,-2.07888
77.0,93.0,-173.0,-2.103343,-2.480287
68.0,96.0,-174.0,-1.923485,-2.866716
52.0,103.0,-167.0,-1.774098,-3.16419
34.0,113.0,-162.0,-1.688075,-3.331898
26.0,112.0,-155.0,-1.575686,-3.405566
31.0,109.0,-161.0,-1.429664,-3.439467
42.0,107.0,-165.0,-1.240878,-3.473104
63.0,97.0,-166.0,-0.950341,-3.577553
114.0,68.0,-189.0,-0.486687,-3.713079
172.0,-4.0,-217.0,0.128653,-3.970958
171.0,-91.0,-231.0,0.918904,-4.052008
124.0,-159.0,-232.0,1.679536,-3.796669
40.0,-195.0,-219.0,2.16519,-3.270447
-68.0,124.0,-124.0,-1.856841,-0.751667
-99.0,115.0,-121.0,-1.810813,-0.431713
-128.0,104.0,-116.0,-1.693688,-0.165979
-149.0,87.0,-118.0,-1.498226,0.033574
-168.0,76.0,-116.0,-1.230482,0.158925
-181.0,59.0,-120.0,-0.918459,0.226315
-190.0,44.0,-120.0,-0.58558,0.252115
-190.0,29.0,-121.0,-0.251278,0.244579
-193.0,12.0,-124.0,0.074014,0.192486
-205.0,0.0,-129.0,0.386015,0.071826
-197.0,-14.0,-132.0,0.682799,-0.087009
-202.0,-20.0,-133.0,0.964921,-0.261643
-197.0,-27.0,-136.0,1.214818,-0.4418
-194.0,-32.0,-137.0,1.429005,-0.612089
-199.0,-33.0,-137.0,1.608325,-0.76393
-192.0,-35.0,-140.0,1.762383,-0.886416
-195.0,-34.0,-137.0,1.889854,-0.971942
-201.0,-29.0,-136.0,1.98315,-1.012879
-201.0,-24.0,-132.0,2.036231,-1.016101
-201.0,-22.0,-133.0,2.059415,-0.98187
-198.0,-12.0,-132.0,2.051044,-0.918718
-198.0,-10.0,-129.0,2.006685,-0.829179
-195.0,7.0,-131.0,1.940054,-0.725554
-192.0,10.0,-129.0,1.853726,-0.611983
-195.0,15.0,-131.0,1.740929,-0.492794
-191.0,25.0,-122.0,1.616527,-0.373294
-192.0,33.0,-123.0,1.47651,-0.261841
-188.0,40.0,-121.0,1.323299,-0.158941
-184.0,49.0,-121.0,1.16712,-0.065724
-179.0,53.0,-117.0,1.010947,0.014765
-175.0,60.0,-116.0,0.851607,0.074643
-175.0,64.0,-116.0,0.697068,0.112946
-165.0,69.0,-119.0,0.559023,0.134872
-162.0,77.0,-114.0,0.432508,0.144392
-156.0,80.0,-115.0,0.326187,0.139048
-157.0,81.0,-116.0,0.242302,0.134912
-154.0,83.0,-115.0,0.180373,0.129325
-155.0,86.0,-115.0,0.137005,0.120928
-154.0,87.0,-118.0,0.115752,0.111912
-147.0,90.0,-118.0,0.112289,0.109067
-147.0,89.0,-120.0,0.115278,0.102484
-151.0,86.0,-119.0,0.131735,0.100707
-149.0,91.0,-117.0,0.159754,0.101678
-150.0,92.0,-119.0,0.198595,0.102432
-153.0,87.0,-119.0,0.240581,0.097013
-148.0,91.0,-120.0,0.292441,0.090149
-150.0,85.0,-119.0,0.34738,0.078239
-149.0,88.0,-116.0,0.39337,0.064615
-155.0,85.0,-118.0,0.42492,0.047335
-156.0,77.0,-116.0,0.521759,0.024223
-159.0,80.0,-117.0,0.531436,0.025026
-156.0,80.0,-112.0,0.545146,0.026379
-164.0,77.0,-118.0,0.545182,0.027035
-157.0,78.0,-116.0,0.541562,0.025499
-161.0,82.0,-116.0,0.53115,0.018903
-162.0,81.0,-115.0,0.527171,0.011611
-160.0,82.0,-117.0,0.516771,0.008117
-158.0,79.0,-119.0,0.505642,0.006165
-166.0,81.0,-117.0,0.491694,0.004658
-154.0,78.0,-115.0,0.483329,0.007493
-156.0,82.0,-119.0,0.472804,0.010244
-156.0,77.0,-118.0,0.465132,0.014146
-159.0,78.0,-116.0,0.465102,0.015096
-157.0,81.0,-117.0,0.462046,0.018349
-159.0,83.0,-118.0,0.452276,0.02473
-158.0,77.0,-119.0,0.441974,0.029664
-161.0,81.0,-116.0,0.428984,0.031439
-160.0,81.0,-118.0,0.418074,0.038999
-159.0,82.0,-117.0,0.409969,0.043137
-161.0,84.0,-115.0,0.404872,0.042558
-157.0,80.0,-116.0,0.396698,0.044675
-161.0,82.0,-116.0,0.396052,0.043621
-161.0,81.0,-114.0,0.398438,0.03884
-159.0,77.0,-115.0,0.410607,0.040554
-158.0,77.0,-118.0,0.428917,0.04318
-155.0,78.0,-114.0,0.448873,0.044663
-160.0,80.0,-116.0,0.467999,0.047561
-157.0,82.0,-116.0,0.484411,0.047141
-158.0,84.0,-117.0,0.491415,0.043487
-156.0,80.0,-119.0,0.501774,0.043031
-154.0,78.0,-114.0,0.518789,0.040942
-154.0,75.0,-116.0,0.533736,0.041328
-157.0,81.0,-113.0,0.551957,0.045877
-161.0,81.0,-118.0,0.569698,0.046654
-159.0,78.0,-115.0,0.581922,0.041861
-160.0,82.0,-120.0,0.581683,0.038901
-159.0,81.0,-113.0,0.57401,0.033307
-157.0,79.0,-120.0,0.557015,0.02778
-162.0,81.0,-114.0,0.540577,0.019643
-159.0,82.0,-117.0,0.51843,0.014799
-157.0,80.0,-118.0,0.498589,0.006308
-156.0,78.0,-120.0,0.482731,-0.000254
-162.0,81.0,-119.0,0.473874,-0.005321
-163.0,82.0,-117.0,0.469601,-0.005185
-158.0,76.0,-116.0,0.474419,-0.006974
-157.0,80.0,-116.0,0.479461,-0.00627
-160.0,81.0,-117.0,0.485229,-0.005113
-154.0,78.0,-116.0,0.494201,-0.000448
-157.0,83.0,-118.0,0.499485,0.008632
-159.0,80.0,-123.0,0.526501,0.027385
-158.0,84.0,-120.0,0.519463,0.030251
-161.0,81.0,-115.0,0.507056,0.032103
-159.0,79.0,-116.0,0.501457,0.038543
-161.0,83.0,-115.0,0.501019,0.042661
-159.0,81.0,-118.0,0.507593,0.050045
-161.0,79.0,-119.0,0.508362,0.053157
-160.0,81.0,-122.0,0.508595,0.055409
-161.0,78.0,-114.0,0.508511,0.054041
-157.0,80.0,-117.0,0.506375,0.055526
-162.0,83.0,-117.0,0.50038,0.059733
-159.0,80.0,-116.0,0.502771,0.066146
-156.0,81.0,-118.0,0.502782,0.073212
-162.0,76.0,-116.0,0.492295,0.079305
-159.0,79.0,-117.0,0.485311,0.083406
-161.0,81.0,-116.0,0.480053,0.086474
-163.0,85.0,-114.0,0.467966,0.084426
-163.0,80.0,-113.0,0.455503,0.079061
-157.0,78.0,-114.0,0.450139,0.070592
-158.0,79.0,-118.0,0.446746,0.062027
-157.0,77.0,-117.0,0.441869,0.049678
-157.0,81.0,-120.0,0.439568,0.041307
-159.0,79.0,-114.0,0.447893,0.040265
-160.0,75.0,-113.0,0.462178,0.044431
-161.0,80.0,-116.0,0.472455,0.043954
-159.0,82.0,-118.0,0.488075,0.040527
-160.0,81.0,-118.0,0.510175,0.036736
-159.0,78.0,-119.0,0.519984,0.029851
-159.0,83.0,-118.0,0.522413,0.022811
-157.0,80.0,-114.0,0.526639,0.018485
-158.0,81.0,-115.0,0.524837,0.017946
-163.0,75.0,-114.0,0.518069,0.013858
-156.0,80.0,-119.0,0.514915,0.011017
-160.0,83.0,-118.0,0.515496,0.013569
-156.0,75.0,-115.0,0.518999,0.014987
-154.0,82.0,-115.0,0.516122,0.010741
-158.0,79.0,-117.0,0.512082,0.006925
-157.0,82.0,-116.0,0.505154,0.002848
-161.0,74.0,-114.0,0.491185,-0.006486
-156.0,83.0,-120.0,0.465233,-0.010572
-155.0,82.0,-119.0,0.452373,-0.005461
-154.0,81.0,-118.0,0.44111,0.003863
-159.0,81.0,-117.0,0.43152,0.014471
-162.0,80.0,-114.0,0.428679,0.02882
-160.0,81.0,-116.0,0.429805,0.038614
-157.0,79.0,-115.0,0.426443,0.044373
-158.0,77.0,-116.0,0.416969,0.045262
-159.0,80.0,-116.0,0.417479,0.046749
-159.0,78.0,-117.0,0.415553,0.046953
-152.0,79.0,-118.0,0.423791,0.045675
-159.0,81.0,-113.0,0.431493,0.040506
-159.0,78.0,-121.0,0.512224,0.025586
-155.0,81.0,-115.0,0.505994,0.024832
-158.0,82.0,-122.0,0.50345,0.019016
-159.0,81.0,-119.0,0.502898,0.012967
-157.0,82.0,-117.0,0.498206,0.002542
-162.0,83.0,-116.0,0.498793,-0.002865
-160.0,78.0,-121.0,0.494495,-0.002775
-159.0,80.0,-115.0,0.481823,0.00235
-160.0,79.0,-117.0,0.462412,0.013872
-158.0,81.0,-115.0,0.443901,0.025353
-155.0,78.0,-118.0,0.428742,0.032621
-159.0,79.0,-112.0,0.409281,0.0362
-157.0,82.0,-115.0,0.390385,0.03311
-160.0,82.0,-116.0,0.380438,0.025469
-163.0,79.0,-116.0,0.373931,0.020984
-159.0,81.0,-115.0,0.365971,0.015381
-161.0,82.0,-116.0,0.370933,0.011476
-155.0,83.0,-112.0,0.380053,0.012763
-160.0,81.0,-116.0,0.3809,0.018339
-157.0,77.0,-118.0,0.393669,0.023314
-158.0,78.0,-117.0,0.419417,0.033795
-159.0,81.0,-116.0,0.438581,0.042427
-161.0,83.0,-115.0,0.46756,0.048586
-156.0,75.0,-122.0,0.503147,0.054807
-159.0,81.0,-118.0,0.523562,0.056649
-160.0,78.0,-116.0,0.539548,0.057959
-158.0,79.0,-115.0,0.560534,0.05726
-164.0,78.0,-116.0,0.571166,0.053018
-158.0,85.0,-115.0,0.581933,0.046366
-157.0,77.0,-120.0,0.600079,0.040117
-157.0,81.0,-117.0,0.605484,0.030013
-163.0,79.0,-117.0,0.593873,0.018213
-155.0,79.0,-117.0,0.580497,0.015849
-157.0,81.0,-117.0,0.553638,0.0141
-160.0,76.0,-116.0,0.52593,0.015395
-158.0,77.0,-114.0,0.495261,0.01664
-156.0,81.0,-118.0,0.473171,0.016282
-158.0,82.0,-122.0,0.452475,0.013146
-161.0,79.0,-114.0,0.438805,0.013482
-160.0,82.0,-117.0,0.420401,0.013749
-156.0,80.0,-117.0,0.40739,0.020117
-161.0,79.0,-118.0,0.395129,0.032931
-160.0,81.0,-116.0,0.388079,0.04795
-154.0,78.0,-119.0,0.378671,0.061378
-162.0,80.0,-118.0,0.374156,0.0829
-159.0,84.0,-119.0,0.384101,0.097324
-160.0,81.0,-122.0,0.397781,0.111052
-155.0,75.0,-119.0,0.405919,0.116914
-162.0,79.0,-117.0,0.426163,0.11887
-161.0,80.0,-115.0,0.452785,0.113021
-158.0,80.0,-117.0,0.45668,0.043137
-157.0,75.0,-117.0,0.483553,0.028188
-162.0,81.0,-117.0,0.498617,0.011498
-162.0,80.0,-115.0,0.511697,0.001645
-157.0,81.0,-114.0,0.522243,-0.005063
-158.0,75.0,-118.0,0.531699,-0.006728
-154.0,80.0,-116.0,0.539352,-0.009765
-157.0,81.0,-116.0,0.542463,-0.009316
-158.0,77.0,-113.0,0.550586,-0.006304
-160.0,78.0,-117.0,0.557716,0.002783
-158.0,79.0,-119.0,0.557545,0.016407
-158.0,80.0,-118.0,0.558581,0.032405
-159.0,78.0,-117.0,0.572792,0.046304
-158.0,82.0,-116.0,0.590178,0.055293
-163.0,81.0,-114.0,0.605859,0.059731
-158.0,80.0,-112.0,0.615394,0.057766
-160.0,82.0,-118.0,0.621781,0.05449
-158.0,78.0,-118.0,0.607769,0.051495
-160.0,83.0,-116.0,0.574642,0.048977
-153.0,80.0,-113.0,0.545053,0.04812
-155.0,80.0,-115.0,0.528202,0.047023
-158.0,82.0,-115.0,0.502683,0.044568
-160.0,83.0,-115.0,0.493037,0.039598
-157.0,75.0,-115.0,0.502452,0.034417
-157.0,78.0,-115.0,0.50228,0.024883
-160.0,81.0,-117.0,0.503864,0.019383
-158.0,76.0,-118.0,0.515073,0.008866
-156.0,82.0,-119.0,0.521596,0.003448
-157.0,82.0,-119.0,0.515727,-0.004851
-156.0,86.0,-115.0,0.515185,-0.005004
-156.0,82.0,-115.0,0.496093,-0.009135
-156.0,83.0,-118.0,0.471929,-0.000497
-161.0,82.0,-116.0,0.44187,0.013365
-154.0,80.0,-115.0,0.41597,0.026082
-161.0,77.0,-116.0,0.400507,0.032623
-161.0,82.0,-113.0,0.402522,0.040915
-156.0,75.0,-118.0,0.40873,0.040795
-158.0,82.0,-118.0,0.436153,0.033333
-162.0,81.0,-122.0,0.474277,0.03092
-161.0,79.0,-118.0,0.502352,0.029108
-160.0,74.0,-115.0,0.516211,0.026209
-159.0,80.0,-113.0,0.525788,0.027194
-159.0,79.0,-118.0,0.532871,0.027263
-160.0,77.0,-118.0,0.537409,0.02813
-155.0,81.0,-114.0,0.536023,0.033419
-159.0,80.0,-117.0,0.537647,0.04141
-156.0,80.0,-118.0,0.536065,0.047503
-158.0,80.0,-115.0,0.531236,0.058601
-156.0,78.0,-116.0,0.528668,0.069196
-160.0,76.0,-113.0,0.528233,0.074046
-161.0,80.0,-117.0,0.471348,0.037055
-158.0,81.0,-115.0,0.466553,0.034948
-160.0,84.0,-117.0,0.465652,0.041607
-159.0,80.0,-117.0,0.470398,0.049977
-160.0,78.0,-118.0,0.476825,0.058694
-160.0,74.0,-115.0,0.479233,0.071576
-160.0,77.0,-118.0,0.486989,0.084573
-160.0,83.0,-116.0,0.493663,0.093357
-157.0,77.0,-120.0,0.492126,0.096287
-159.0,81.0,-116.0,0.490523,0.108105
-159.0,79.0,-118.0,0.484436,0.111407
-155.0,81.0,-115.0,0.47384,0.110017
-161.0,82.0,-115.0,0.460255,0.104214
-157.0,80.0,-118.0,0.454962,0.088866
-156.0,81.0,-118.0,0.451294,0.066739
-161.0,79.0,-119.0,0.45129,0.044685
-160.0,79.0,-117.0,0.450296,0.039495
-156.0,80.0,-117.0,0.451766,0.038944
-160.0,82.0,-117.0,0.445902,0.048804
-157.0,82.0,-120.0,0.446159,0.058164
-156.0,79.0,-118.0,0.448687,0.069428
-156.0,82.0,-119.0,0.453322,0.064233
-158.0,82.0,-116.0,0.46388,0.058142
-157.0,81.0,-118.0,0.47716,0.054232
-161.0,84.0,-114.0,0.483897,0.051853
-157.0,80.0,-117.0,0.492784,0.050267
-157.0,81.0,-120.0,0.504574,0.055698
-160.0,79.0,-117.0,0.507657,0.055976
-162.0,77.0,-115.0,0.504836,0.051069
-165.0,79.0,-114.0,0.497211,0.048497
-157.0,79.0,-117.0,0.48978,0.047788
-158.0,78.0,-117.0,0.484458,0.045967
-157.0,81.0,-120.0,0.478128,0.045661
-163.0,82.0,-118.0,0.480044,0.051452
-160.0,82.0,-116.0,0.486201,0.055951
-160.0,82.0,-115.0,0.489056,0.064273
-162.0,77.0,-113.0,0.485584,0.068995
-156.0,81.0,-115.0,0.484011,0.075321
-161.0,78.0,-115.0,0.479904,0.082397
-158.0,77.0,-116.0,0.475198,0.090679
-158.0,81.0,-114.0,0.468253,0.093577
-160.0,80.0,-119.0,0.462585,0.098009
-158.0,80.0,-120.0,0.457486,0.102421
-159.0,80.0,-115.0,0.456663,0.103363
-154.0,80.0,-118.0,0.458402,0.102585
-156.0,77.0,-115.0,0.456233,0.102071
-165.0,79.0,-116.0,0.455541,0.097735
-160.0,77.0,-116.0,0.454777,0.094131
-164.0,81.0,-111.0,0.453999,0.08946
-158.0,79.0,-119.0,0.457736,0.086944
-159.0,77.0,-116.0,0.462823,0.044255
-158.0,80.0,-119.0,0.467157,0.048324
-158.0,78.0,-112.0,0.480149,0.05221
-158.0,79.0,-116.0,0.49009,0.049331
-158.0,82.0,-118.0,0.502576,0.047355
-158.0,83.0,-114.0,0.513793,0.047562
-160.0,80.0,-117.0,0.515813,0.047512
-164.0,80.0,-115.0,0.508732,0.042309
-158.0,78.0,-116.0,0.507645,0.043768
