x_comp,y_comp
-167.84742762667983,80.66555015284924
-172.71901912108729,78.67887574300762
-170.70528416417318,79.67024872633668
-170.68139580319945,80.67293113203233
-172.67815923461342,80.67682849907997
-169.6653906048339,80.6871729171137
-174.6593146047595,77.7000317381036
-169.61239419958537,81.72230939902906
-170.6051837214622,78.72691771288027
-171.62265073808558,76.72534344072967
-165.61825195639307,77.72140272588456
-171.6479691554127,80.72544030335763
-171.7077007171176,80.7269497151124
-175.76672334572532,76.74368390545864
-172.84963594589053,81.7451198616613
-171.81927024868483,81.76446200817526
-168.8312466841647,79.77243923498668
-170.99271483838754,80.75858608506381
-171.01658824116998,77.75633903182802
-166.99878594184096,81.76483790779517
-168.06080544575593,77.74931713118319
-174.06851561542098,82.73769868739947
-173.08643984567712,82.72331294763184
-172.04783447160736,77.70001505963336
-176.800088406459,78.77878950145774
-168.62395658214172,81.69643224747256
-149.27351042460876,97.64952138235057
-119.85584350086633,113.55548976172696
-78.11251415738649,131.33378508960448
-11.266538499358933,130.70481054819513
50.74391136785138,112.82330115358377
105.83405862920696,84.42667603923051
144.73402342536136,46.516807043364174
170.07832573088697,10.513560704471914
181.1253045435937,-26.274322364825366
186.20851195265914,-55.90682967636196
187.94468852087599,-76.73785550457225
183.80562560761464,-89.24227571090597
189.9455925128614,-86.23887589494127
186.15844940715348,-78.09640349182126
184.24049016808763,-87.20264741570047
178.185959779546,-110.84807538652113
164.80542260380003,-143.15497812080378
148.4125184421714,-168.41761184201775
123.89200867340126,-172.4869569501095
110.39843524973655,-189.271595595655
102.05226843490823,-194.51041969641133
96.68655837786751,-201.7265857948676
95.82552392222537,-196.42113185678
85.84763989178117,-202.22020590643478
78.68003339937476,-207.05787706323608
53.4773276885667,-211.81648576131235
32.18792412108217,-217.78760158773656
7.02540682375095,-211.8249351988462
-15.926645284360472,-216.35101871281336
-29.583342815151155,-211.8549337377337
-40.14761814510142,-211.4009375176129
-54.39445978804089,-209.74047176128252
-60.513545699425485,-203.13379100927816
-75.61672186404591,-197.68432984525924
-92.59516080776717,-191.15255383607536
-100.48612048463256,-189.69274983270554
-100.43410742414596,-185.42959895623133
-100.28486820123433,-187.23616601955763
-96.34744120638217,-189.47688516187807
-80.12010462056057,-197.71445100810038
-46.871695134011574,-204.26643600951286
-20.63212699070651,-209.2403060663599
17.02681412302118,-212.14631202280052
56.15549732641642,-208.77818719122132
89.42305583210381,-195.65238707515925
114.98294717858394,-188.07658202225338
146.65682070637132,-165.73271976825322
165.17128793414307,-132.49170941633218
180.8018303467479,-95.47015295818937
184.92385162585515,-48.10690501975398
164.51492678402988,8.412576001960307
142.66606000686107,56.178758143572665
95.52058705376615,90.79540354419774
30.96316076888916,124.01173618878292
-25.571553945566524,133.92411030979883
-83.06370123045262,128.61744248159619
-135.45253198763677,105.09615414760384
-173.02819369206102,78.39816493461838
-194.94174696797867,40.56249947843231
-198.94922565686983,22.231195261402142
-207.78023797096384,6.544943617571368
-210.42529195724634,-7.321505525427989
-204.18455832400358,-38.22801467604556
-206.82196420835484,-59.03774556596602
-198.36356692427046,-81.88650639020952
-189.08884651294284,-95.87059115227012
-188.52418509625397,-106.35909724662075
-178.7739750700152,-116.83210228975425
-181.30848112695259,-112.49909356180325
-181.38941728395142,-103.26529034153414
-193.79402949609567,-91.10513495039213
-198.5753734548332,-66.1003415325033
-215.6768028867993,-37.320530736704725
-213.66090945830436,-0.3816080042584389
-207.16129030770307,29.771880474673146
-194.6283729064213,52.754393888365996
-178.86010915775174,71.56454060338453
