mag_x,mag_y,mag_z,pitch,roll
86.0,-191.0,-215.0,0.040597,-3.063424
80.0,-196.0,-214.0,0.353,-3.028386
56.0,-201.0,-210.0,0.687196,-3.019223
36.0,-207.0,-207.0,1.053524,-3.059787
12.0,-201.0,-207.0,1.376098,-3.074404
-10.0,-206.0,-202.0,1.682513,-3.024479
-23.0,-202.0,-197.0,1.918819,-2.959095
-33.0,-202.0,-195.0,2.107177,-2.856876
-47.0,-201.0,-190.0,2.241263,-2.734328
-53.0,-195.0,-186.0,2.328609,-2.600547
-68.0,-190.0,-183.0,2.404178,-2.504767
-85.0,-184.0,-179.0,2.456884,-2.39236
-93.0,-183.0,-175.0,2.480289,-2.294811
-93.0,-179.0,-174.0,2.477341,-2.214998
-93.0,-181.0,-173.0,2.441367,-2.159858
-89.0,-183.0,-180.0,2.363534,-2.148751
-73.0,-191.0,-182.0,2.259955,-2.194853
-40.0,-197.0,-187.0,2.114273,-2.295098
-14.0,-201.0,-198.0,1.921795,-2.445401
23.0,-203.0,-205.0,1.66697,-2.608605
61.0,-199.0,-207.0,1.336444,-2.75298
93.0,-185.0,-217.0,0.941171,-2.854707
117.0,-177.0,-223.0,0.517028,-2.891485
147.0,-155.0,-219.0,0.089737,-2.856515
164.0,-122.0,-220.0,-0.305654,-2.782052
178.0,-86.0,-215.0,-0.750759,-2.5759
181.0,-40.0,-208.0,-1.089953,-2.280615
160.0,15.0,-199.0,-1.312125,-1.930599
138.0,61.0,-184.0,-1.467214,-1.524516
91.0,94.0,-169.0,-1.543995,-1.096988
27.0,126.0,-154.0,-1.478002,-0.739441
-29.0,135.0,-141.0,-1.389829,-0.433589
-86.0,129.0,-129.0,-1.294528,-0.167195
-138.0,105.0,-127.0,-1.137099,0.042485
-175.0,78.0,-122.0,-0.91558,0.183009
-196.0,40.0,-132.0,-0.456647,0.241463
-199.0,22.0,-137.0,-0.021229,0.096651
-207.0,7.0,-140.0,0.320645,-0.187776
-209.0,-6.0,-139.0,0.592116,-0.553478
-202.0,-36.0,-141.0,0.897816,-0.928272
-204.0,-56.0,-147.0,1.115036,-1.222311
-195.0,-78.0,-153.0,1.277863,-1.508992
-185.0,-91.0,-165.0,1.440288,-1.756469
-184.0,-101.0,-164.0,1.606053,-1.955452
-174.0,-111.0,-165.0,1.68409,-2.118568
-176.0,-106.0,-172.0,1.797478,-2.267033
-176.0,-97.0,-163.0,1.929878,-2.316305
-188.0,-85.0,-162.0,2.09409,-2.281958
-193.0,-61.0,-146.0,2.246784,-2.130633
-210.0,-33.0,-142.0,2.36328,-1.86605
-208.0,3.0,-139.0,2.409969,-1.488623
-202.0,32.0,-130.0,2.350324,-1.047332
-190.0,54.0,-127.0,2.148863,-0.594414
-175.0,72.0,-123.0,1.840484,-0.212432
-157.0,91.0,-125.0,1.457201,0.085519
-143.0,99.0,-127.0,1.047184,0.281561
-134.0,111.0,-126.0,0.626686,0.393296
-122.0,114.0,-129.0,0.23072,0.43884
-105.0,121.0,-129.0,-0.145057,0.438418
-93.0,123.0,-128.0,-0.47102,0.401359
-73.0,126.0,-136.0,-0.759005,0.293096
-58.0,130.0,-141.0,-0.980031,0.154444
-39.0,129.0,-141.0,-1.135395,-0.012817
-28.0,129.0,-143.0,-1.229196,-0.183397
-24.0,129.0,-143.0,-1.285809,-0.332898
-27.0,129.0,-144.0,-1.304725,-0.40052
-40.0,132.0,-140.0,-1.296688,-0.396394
-62.0,129.0,-140.0,-1.249967,-0.298472
-86.0,124.0,-132.0,-1.130754,-0.119519
-113.0,113.0,-129.0,-0.925742,0.104947
-137.0,106.0,-127.0,-0.642249,0.310039
-164.0,87.0,-121.0,-0.291728,0.451675
-182.0,59.0,-126.0,0.117959,0.500873
-201.0,32.0,-130.0,0.513196,0.445423
-209.0,-4.0,-139.0,0.866172,0.285298
-205.0,-35.0,-143.0,1.149877,0.027124
-194.0,-68.0,-152.0,1.326927,-0.312882
-190.0,-82.0,-156.0,1.360518,-0.682977
-188.0,-90.0,-160.0,1.325842,-1.031384
-191.0,-85.0,-159.0,1.278788,-1.334506
-200.0,-70.0,-157.0,1.264728,-1.570973
-203.0,-54.0,-151.0,1.29834,-1.716297
-204.0,-27.0,-144.0,1.390757,-1.769545
-207.0,8.0,-136.0,1.504924,-1.726605
-193.0,40.0,-130.0,1.571131,-1.579211
-172.0,74.0,-126.0,1.548256,-1.338767
-148.0,98.0,-128.0,1.431385,-1.053834
-120.0,112.0,-124.0,1.192995,-0.756784
-104.0,120.0,-128.0,0.864081,-0.501041
-97.0,123.0,-133.0,0.536931,-0.28956
-94.0,126.0,-131.0,0.249229,-0.10451
-99.0,127.0,-129.0,-0.004795,0.074234
-110.0,118.0,-127.0,-0.184462,0.233361
-129.0,109.0,-127.0,-0.268488,0.396251
-151.0,93.0,-127.0,-0.262117,0.551631
-176.0,73.0,-122.0,-0.150203,0.680337
-201.0,36.0,-131.0,0.090115,0.769871
-208.0,-4.0,-139.0,0.474314,0.772366
-201.0,-62.0,-155.0,0.873837,0.633805
-175.0,-115.0,-172.0,1.231057,0.302247
-130.0,-153.0,-186.0,1.482707,-0.188568
-89.0,-178.0,-198.0,1.525303,-0.794134
-48.0,-195.0,-209.0,1.356984,-1.408166
-5.0,-202.0,-215.0,1.093673,-1.961949
34.0,-199.0,-229.0,0.781262,-2.422558
54.0,-194.0,-230.0,0.44954,-2.808446
77.0,-190.0,-233.0,0.171009,-3.11807
89.0,-185.0,-235.0,-0.056432,-3.361315
101.0,-183.0,-235.0,-0.205488,-3.584009
103.0,-177.0,-242.0,-0.228095,-3.762122
100.0,-184.0,-237.0,-0.141534,-3.929825
90.0,-189.0,-237.0,0.063056,-4.090839
73.0,-192.0,-235.0,0.390156,-4.224927
51.0,-199.0,-229.0,0.828934,-4.296409
14.0,-197.0,-221.0,1.318688,-4.293689
-35.0,-195.0,-209.0,1.869837,-4.137222
-81.0,-186.0,-197.0,2.423573,-3.78238
-120.0,-160.0,-185.0,2.839061,-3.250391
-151.0,-140.0,-174.0,3.05171,-2.602919
-166.0,-121.0,-172.0,3.108212,-1.958508
-179.0,-103.0,-168.0,3.014607,-1.397619
-176.0,-100.0,-164.0,2.795067,-0.982202
-179.0,-101.0,-165.0,2.55448,-0.718564
-171.0,-112.0,-169.0,2.346137,-0.594113
-158.0,-124.0,-174.0,2.155847,-0.580779
-139.0,-142.0,-180.0,1.978504,-0.657491
-109.0,-169.0,-192.0,1.787474,-0.78271
-71.0,-187.0,-203.0,1.605355,-0.966379
-16.0,-199.0,-213.0,1.420373,-1.232286
34.0,-200.0,-226.0,1.18177,-1.526026
82.0,-188.0,-238.0,0.81969,-1.82378
105.0,-181.0,-233.0,0.463941,-2.097394
123.0,-171.0,-239.0,0.13316,-2.345554
130.0,-168.0,-241.0,-0.132738,-2.596702
126.0,-169.0,-243.0,-0.299697,-2.887468
121.0,-181.0,-240.0,-0.268688,-3.211407
98.0,-188.0,-235.0,-0.076989,-3.567081
58.0,-193.0,-234.0,0.27199,-3.897696
18.0,-197.0,-219.0,0.774198,-4.116252
-30.0,-196.0,-210.0,1.395191,-4.171163
-70.0,-186.0,-201.0,2.027791,-4.03765
-114.0,-169.0,-193.0,2.575933,-3.684479
-141.0,-147.0,-180.0,2.957431,-3.1893
-152.0,-132.0,-177.0,3.117019,-2.6641
-165.0,-125.0,-176.0,3.068713,-2.191469
-157.0,-126.0,-176.0,2.903582,-1.811602
-155.0,-135.0,-180.0,2.678532,-1.570434
-139.0,-144.0,-181.0,2.425342,-1.457416
-114.0,-159.0,-189.0,2.184327,-1.4437
-83.0,-175.0,-198.0,1.938643,-1.477081
-41.0,-195.0,-209.0,1.625279,-1.56114
18.0,-200.0,-224.0,1.208729,-1.709419
73.0,-193.0,-235.0,0.723697,-1.835308
120.0,-176.0,-239.0,0.190237,-1.868351
154.0,-143.0,-246.0,-0.343255,-1.838715
165.0,-110.0,-242.0,-0.782628,-1.771502
177.0,-79.0,-237.0,-1.090109,-1.661603
182.0,-53.0,-230.0,-1.296797,-1.598115
179.0,-23.0,-220.0,-1.430218,-1.603026
176.0,-3.0,-217.0,-1.502917,-1.66687
167.0,12.0,-219.0,-1.512915,-1.820039
166.0,12.0,-212.0,-1.493765,-2.054964
163.0,13.0,-215.0,-1.463264,-2.327427
164.0,17.0,-215.0,-1.400026,-2.597619
166.0,10.0,-219.0,-1.276417,-2.893654
173.0,-12.0,-222.0,-1.089369,-3.204001
180.0,-44.0,-232.0,-0.815556,-3.52243
185.0,-80.0,-235.0,-0.435118,-3.820894
169.0,-124.0,-240.0,0.05625,-4.070009
152.0,-145.0,-241.0,0.586016,-4.180737
133.0,-163.0,-239.0,1.025007,-4.131976
112.0,-176.0,-237.0,1.331127,-3.978115
96.0,-185.0,-239.0,1.542313,-3.784693
67.0,-196.0,-235.0,1.645357,-3.521821
49.0,-199.0,-227.0,1.662522,-3.249954
19.0,-204.0,-226.0,1.641461,-3.000359
-7.0,-198.0,-214.0,1.594868,-2.759479
-37.0,-192.0,-210.0,1.507198,-2.510009
-58.0,-188.0,-205.0,1.39113,-2.333269
-85.0,-177.0,-200.0,1.353855,-2.192555
-94.0,-174.0,-193.0,1.34276,-2.068715
-114.0,-161.0,-184.0,1.352183,-1.971113
-129.0,-148.0,-181.0,1.378849,-1.889929
-152.0,-130.0,-175.0,1.449422,-1.80944
-178.0,-103.0,-163.0,1.444303,-1.742905
-193.0,-67.0,-154.0,1.449109,-1.643723
-203.0,-31.0,-142.0,1.449528,-1.506689
-206.0,0.0,-141.0,1.440381,-1.33319
-199.0,26.0,-131.0,1.372226,-1.132971
-197.0,38.0,-133.0,1.288155,-0.890924
-199.0,39.0,-132.0,1.157492,-0.660797
-197.0,32.0,-130.0,1.023177,-0.456868
-200.0,27.0,-132.0,0.905196,-0.273826
-207.0,11.0,-136.0,0.847484,-0.106141
-207.0,-13.0,-140.0,0.849096,0.025611
-206.0,-43.0,-149.0,0.934642,0.092928
-183.0,-88.0,-165.0,1.096784,0.059107
-146.0,-140.0,-184.0,1.308245,-0.128331
-106.0,-173.0,-199.0,1.460327,-0.443639
-59.0,-192.0,-210.0,1.483887,-0.877793
-25.0,-200.0,-211.0,1.373179,-1.342366
-8.0,-198.0,-214.0,1.211348,-1.715388
-4.0,-201.0,-220.0,1.040321,-2.047866
-4.0,-200.0,-217.0,0.952044,-2.377058
-16.0,-198.0,-212.0,0.93862,-2.678433
-28.0,-201.0,-210.0,1.017316,-2.945672
-51.0,-194.0,-203.0,1.18153,-3.208756
-85.0,-180.0,-198.0,1.446333,-3.341008
-129.0,-158.0,-182.0,1.822334,-3.349708
-167.0,-116.0,-167.0,2.233128,-3.157537
-196.0,-70.0,-157.0,2.593965,-2.767261
-207.0,-30.0,-138.0,2.80562,-2.183744
-204.0,22.0,-131.0,2.797959,-1.52433
-183.0,56.0,-128.0,2.479881,-0.838164
-156.0,90.0,-128.0,1.914911,-0.273127
-124.0,109.0,-130.0,1.190724,0.129049
-86.0,125.0,-133.0,0.355259,0.302319
-55.0,129.0,-136.0,-0.44919,0.267144
-26.0,134.0,-142.0,-1.147215,0.073718
-2.0,134.0,-150.0,-1.661377,-0.166729
8.0,130.0,-151.0,-2.017383,-0.402599
12.0,130.0,-153.0,-2.200834,-0.548523
9.0,128.0,-148.0,-2.47765,-0.737269
15.0,127.0,-150.0,-2.650013,-0.912907
40.0,118.0,-161.0,-2.722777,-1.206982
81.0,103.0,-167.0,-2.70763,-1.592182
113.0,79.0,-175.0,-2.565461,-2.088104
140.0,59.0,-188.0,-2.104015,-2.482193
153.0,35.0,-190.0,-1.593457,-2.785066
161.0,21.0,-196.0,-1.178506,-2.905627
165.0,10.0,-197.0,-0.897715,-2.941036
168.0,7.0,-197.0,-0.73744,-2.876742
166.0,8.0,-199.0,-0.670855,-2.723783
165.0,17.0,-197.0,-0.716561,-2.519465
161.0,23.0,-194.0,-0.813885,-2.295813
144.0,47.0,-192.0,-0.944931,-2.017722
128.0,70.0,-186.0,-1.087691,-1.704363
94.0,94.0,-170.0,-1.215346,-1.339065
53.0,115.0,-160.0,-1.267463,-0.952638
12.0,127.0,-151.0,-1.258047,-0.574457
-35.0,131.0,-139.0,-1.161233,-0.260022
-65.0,128.0,-134.0,-1.048053,-0.031968
-86.0,129.0,-135.0,-0.935882,0.046109
-90.0,123.0,-127.0,-0.853123,0.015422
-86.0,127.0,-129.0,-0.804797,-0.105987
-69.0,129.0,-134.0,-0.81105,-0.291963
-43.0,130.0,-137.0,-0.858958,-0.562967
7.0,131.0,-147.0,-0.920145,-0.903601
52.0,115.0,-157.0,-0.971181,-1.287193
89.0,92.0,-169.0,-0.99472,-1.679675
116.0,80.0,-180.0,-0.988394,-2.01086
132.0,63.0,-184.0,-0.936447,-2.238138
138.0,58.0,-184.0,-0.914326,-2.323285
145.0,60.0,-186.0,-0.966929,-2.293743
136.0,57.0,-188.0,-1.063579,-2.166229
121.0,69.0,-182.0,-1.181653,-1.965084
104.0,87.0,-171.0,-1.326085,-1.683184
76.0,102.0,-165.0,-1.451108,-1.302451
33.0,116.0,-155.0,-1.503597,-0.832056
-11.0,128.0,-144.0,-1.487665,-0.319055
-77.0,131.0,-136.0,-1.337159,0.166524
-117.0,118.0,-127.0,-1.081639,0.551854
-146.0,100.0,-124.0,-0.75698,0.772395
-165.0,80.0,-126.0,-0.432386,0.801882
-178.0,74.0,-126.0,-0.155177,0.670225
-176.0,73.0,-127.0,-0.007151,0.424194
-170.0,80.0,-124.0,0.042421,0.133724
-153.0,95.0,-121.0,0.007574,-0.203925
-129.0,108.0,-124.0,-0.086573,-0.558645
-97.0,124.0,-133.0,-0.138841,-0.887271
-44.0,136.0,-136.0,-0.163579,-1.185572
-10.0,130.0,-146.0,-0.148336,-1.417429
31.0,122.0,-152.0,-0.138344,-1.554229
49.0,116.0,-159.0,-0.152647,-1.591574
59.0,116.0,-165.0,-0.254619,-1.565852
58.0,111.0,-166.0,-0.410094,-1.466933
52.0,116.0,-163.0,-0.616964,-1.335621
37.0,122.0,-157.0,-0.822851,-1.146099
5.0,130.0,-146.0,-0.981292,-0.864864
-44.0,133.0,-137.0,-1.055527,-0.486836
-106.0,123.0,-132.0,-1.000469,-0.037073
-160.0,85.0,-127.0,-0.686679,0.445491
-197.0,34.0,-129.0,-0.18582,0.793239
-210.0,-22.0,-142.0,0.401303,0.875017
-189.0,-78.0,-156.0,0.963497,0.676771
-157.0,-122.0,-170.0,1.336478,0.233309
-122.0,-159.0,-187.0,1.382109,-0.411416
-84.0,-186.0,-201.0,1.202095,-1.060528
-42.0,-197.0,-210.0,0.889086,-1.612096
-15.0,-201.0,-219.0,0.504723,-2.086137
-7.0,-200.0,-218.0,0.203457,-2.492055
-14.0,-200.0,-214.0,0.045302,-2.843226
-22.0,-199.0,-215.0,0.049295,-3.192521
-41.0,-194.0,-212.0,0.220978,-3.536359
-67.0,-191.0,-202.0,0.626294,-3.824011
-105.0,-172.0,-196.0,1.229283,-3.984712
-150.0,-135.0,-175.0,1.984869,-3.916145
-193.0,-79.0,-153.0,2.754564,-3.507582
-204.0,-9.0,-138.0,3.306485,-2.703627
-189.0,57.0,-125.0,3.342352,-1.565588
-146.0,98.0,-124.0,2.697968,-0.395532
-85.0,131.0,-131.0,1.425785,0.369181
-17.0,134.0,-141.0,-0.1371,0.483622
42.0,118.0,-162.0,-1.557773,-0.023971
90.0,98.0,-170.0,-2.578723,-0.945994
128.0,67.0,-180.0,-3.13141,-2.019422
154.0,41.0,-190.0,-3.225295,-2.979876
168.0,13.0,-196.0,-3.040785,-3.696179
177.0,-8.0,-201.0,-2.703145,-4.111666
181.0,-30.0,-207.0,-2.333161,-4.295661
180.0,-35.0,-210.0,-1.992108,-4.248643
182.0,-38.0,-209.0,-1.698091,-4.059896
181.0,-46.0,-214.0,-1.470815,-3.759634
182.0,-36.0,-208.0,-1.351269,-3.427943
181.0,-21.0,-207.0,-1.290671,-3.027053
172.0,1.0,-199.0,-1.296495,-2.591873
157.0,35.0,-187.0,-1.348606,-2.008597
110.0,73.0,-179.0,-1.360187,-1.205385
51.0,114.0,-160.0,-1.179281,-0.380775
-15.0,132.0,-144.0,-0.796712,0.340698
-83.0,128.0,-131.0,-0.215553,0.811552
-141.0,97.0,-127.0,0.383854,0.922181
-186.0,63.0,-125.0,0.868431,0.622455
-206.0,11.0,-136.0,1.136313,0.126619
-205.0,-41.0,-149.0,1.145331,-0.469012
-183.0,-94.0,-159.0,0.908862,-1.04579
-152.0,-135.0,-176.0,0.546892,-1.516225
-119.0,-159.0,-189.0,0.156284,-1.858486
-75.0,-181.0,-198.0,-0.206304,-2.101629
-44.0,-195.0,-211.0,-0.474893,-2.258587
-13.0,-200.0,-217.0,-0.629595,-2.370198
4.0,-204.0,-220.0,-0.671329,-2.51087
8.0,-203.0,-222.0,-0.614805,-2.698349
1.0,-203.0,-219.0,-0.460378,-2.931651
2.0,-201.0,-219.0,-0.184818,-3.195046
-22.0,-199.0,-213.0,0.212958,-3.452167
-49.0,-196.0,-208.0,0.729166,-3.634303
-89.0,-182.0,-193.0,1.365053,-3.707632
-146.0,-140.0,-177.0,2.131099,-3.576974
-198.0,-80.0,-158.0,2.903764,-3.096528
-204.0,0.0,-136.0,3.441208,-2.226401
-186.0,63.0,-126.0,3.408581,-1.024283
-130.0,110.0,-126.0,2.607841,0.15169
-57.0,131.0,-134.0,1.095478,0.787372
19.0,126.0,-149.0,-0.63108,0.569277
84.0,105.0,-164.0,-2.067584,-0.342497
126.0,70.0,-184.0,-2.902867,-1.608807
157.0,35.0,-189.0,-3.159423,-2.868426
170.0,0.0,-203.0,-2.93356,-3.873918
182.0,-34.0,-208.0,-2.473466,-4.524621
181.0,-61.0,-211.0,-1.948539,-4.85048
181.0,-84.0,-214.0,-1.47151,-4.938292
178.0,-101.0,-217.0,-1.071613,-4.841064
174.0,-106.0,-222.0,-0.778354,-4.598053
172.0,-113.0,-221.0,-0.614293,-4.267874
167.0,-114.0,-221.0,-0.545935,-3.894236
169.0,-115.0,-220.0,-0.528378,-3.509067
169.0,-109.0,-219.0,-0.527928,-3.169834
174.0,-102.0,-217.0,-0.573649,-2.863185
177.0,-85.0,-213.0,-0.632422,-2.589102
181.0,-64.0,-209.0,-0.67099,-2.315852
186.0,-30.0,-203.0,-0.814102,-1.965417
153.0,36.0,-189.0,-1.101981,-1.286787
85.0,95.0,-167.0,-1.271025,-0.462303
-7.0,126.0,-150.0,-1.182338,0.379212
-94.0,127.0,-130.0,-0.832573,1.077765
-159.0,91.0,-127.0,-0.275766,1.443299
-202.0,31.0,-133.0,0.305371,1.259217
-196.0,-47.0,-148.0,0.720057,0.763931
-169.0,-115.0,-172.0,0.871888,0.08269
-108.0,-168.0,-193.0,0.708935,-0.66228
-46.0,-192.0,-206.0,0.285925,-1.338095
21.0,-204.0,-226.0,-0.285135,-1.824636
71.0,-198.0,-235.0,-0.894251,-2.095368
121.0,-172.0,-243.0,-1.433955,-2.184921
146.0,-152.0,-238.0,-1.852886,-2.182368
169.0,-119.0,-239.0,-2.156517,-2.128181
174.0,-84.0,-238.0,-2.340031,-2.0668
179.0,-58.0,-231.0,-2.432962,-2.055225
167.0,0.0,-218.0,-2.419238,-2.312916
169.0,3.0,-216.0,-2.237903,-2.605669
172.0,-9.0,-217.0,-1.962876,-3.015582
176.0,-21.0,-222.0,-1.562037,-3.516472
184.0,-46.0,-231.0,-0.999775,-4.025296
177.0,-76.0,-234.0,-0.257528,-4.485273
163.0,-127.0,-239.0,0.624534,-4.683701
115.0,-175.0,-242.0,1.667414,-4.507078
41.0,-199.0,-227.0,2.606973,-3.90346
-41.0,-195.0,-208.0,3.201916,-2.926708
-117.0,-160.0,-186.0,3.286012,-1.697148
-182.0,-100.0,-163.0,2.773735,-0.612485
-204.0,-28.0,-142.0,1.671604,0.148893
-197.0,43.0,-130.0,0.253089,0.328858
-154.0,91.0,-125.0,-1.119278,-0.154177
-89.0,131.0,-133.0,-2.091056,-1.218741
-20.0,129.0,-144.0,-2.444651,-2.580241
52.0,120.0,-158.0,-2.204609,-3.828587
98.0,87.0,-173.0,-1.539656,-4.69835
145.0,57.0,-188.0,-0.735085,-5.088085
168.0,19.0,-200.0,-0.047778,-5.073698
181.0,-13.0,-206.0,0.434337,-4.749369
181.0,-48.0,-210.0,0.693517,-4.29238
181.0,-72.0,-216.0,0.730359,-3.756306
180.0,-92.0,-216.0,0.594547,-3.246384
171.0,-101.0,-216.0,0.341341,-2.781763
173.0,-108.0,-219.0,0.041003,-2.422786
174.0,-112.0,-219.0,-0.262231,-2.133458
172.0,-113.0,-220.0,-0.557827,-1.9082
173.0,-101.0,-218.0,-0.824041,-1.72464
181.0,-89.0,-214.0,-1.038901,-1.570902
188.0,-64.0,-209.0,-1.202622,-1.363747
180.0,-23.0,-206.0,-1.291333,-1.065108
160.0,28.0,-192.0,-1.468218,-0.358021
104.0,84.0,-177.0,-1.523267,0.365522
28.0,124.0,-156.0,-1.322809,1.043256
-50.0,131.0,-138.0,-0.883914,1.493813
-127.0,111.0,-130.0,-0.356958,1.635089
-181.0,74.0,-125.0,0.234663,1.143662
-202.0,17.0,-135.0,0.671265,0.486952
-200.0,-46.0,-151.0,0.848313,-0.279231
-172.0,-110.0,-168.0,0.73855,-1.034923
-128.0,-156.0,-187.0,0.379609,-1.69243
-71.0,-183.0,-202.0,-0.146265,-2.153792
-18.0,-203.0,-216.0,-0.729756,-2.423804
27.0,-198.0,-225.0,-1.259504,-2.503989
70.0,-193.0,-233.0,-1.634575,-2.461432
98.0,-183.0,-237.0,-1.80196,-2.433572
108.0,-179.0,-242.0,-1.773754,-2.47168
114.0,-171.0,-239.0,-1.62746,-2.62135
125.0,-168.0,-242.0,-1.345686,-2.875112
133.0,-163.0,-243.0,-1.000145,-3.18301
140.0,-157.0,-240.0,-0.66087,-3.49511
135.0,-155.0,-239.0,-0.339568,-3.812143
139.0,-155.0,-242.0,0.005306,-4.065319
135.0,-160.0,-242.0,0.322375,-4.28342
128.0,-170.0,-238.0,0.664807,-4.435997
110.0,-175.0,-241.0,1.081407,-4.511397
81.0,-192.0,-229.0,1.576449,-4.479018
39.0,-196.0,-224.0,2.134719,-4.301196
-29.0,-196.0,-212.0,2.672039,-3.909408
-92.0,-181.0,-194.0,3.055796,-3.277469
-142.0,-145.0,-180.0,3.116817,-2.454343
-170.0,-114.0,-169.0,2.912142,-1.459074
-191.0,-74.0,-160.0,2.570613,-0.383753
-205.0,-42.0,-146.0,1.989643,0.52457
-203.0,-5.0,-140.0,1.243487,1.215316
-198.0,27.0,-134.0,0.468902,1.626389
-185.0,59.0,-126.0,-0.40396,1.623741
-164.0,90.0,-126.0,-1.347454,1.183718
-136.0,107.0,-128.0,-2.007226,0.563009
-111.0,121.0,-130.0,-2.317355,-0.154042
-87.0,129.0,-136.0,-2.332196,-0.762452
-81.0,131.0,-131.0,-2.153491,-1.17338
-76.0,126.0,-133.0,-1.867561,-1.383566
-81.0,130.0,-133.0,-1.552493,-1.431093
-79.0,130.0,-131.0,-1.250194,-1.349197
-86.0,128.0,-130.0,-0.964723,-1.203619
-108.0,121.0,-131.0,-0.678518,-1.002589
-137.0,110.0,-128.0,-0.399698,-0.740977
-165.0,79.0,-128.0,-0.103775,-0.465987
-195.0,50.0,-128.0,0.248252,-0.23587
-201.0,15.0,-135.0,0.626997,-0.111441
-205.0,-4.0,-138.0,0.945708,-0.119712
-209.0,-9.0,-140.0,1.178077,-0.223716
-208.0,-10.0,-137.0,1.32843,-0.354165
-206.0,3.0,-135.0,1.392438,-0.461929
-206.0,23.0,-130.0,1.378061,-0.514773
-190.0,49.0,-128.0,1.337715,-0.497543
-155.0,94.0,-125.0,1.277171,-0.427452
-100.0,121.0,-126.0,1.077346,-0.33241
-42.0,131.0,-141.0,0.705008,-0.30102
16.0,128.0,-150.0,0.358437,-0.385462
66.0,109.0,-163.0,-0.04379,-0.612639
97.0,88.0,-178.0,-0.480485,-0.939582
128.0,71.0,-183.0,-0.817308,-1.294485
150.0,42.0,-189.0,-1.042796,-1.619443
158.0,27.0,-197.0,-1.321964,-1.913193
169.0,9.0,-201.0,-1.555023,-2.13833
174.0,2.0,-197.0,-1.760863,-2.295321
177.0,-9.0,-206.0,-1.95653,-2.39679
172.0,-8.0,-202.0,-2.139215,-2.437322
174.0,-5.0,-202.0,-2.287495,-2.40472
170.0,6.0,-199.0,-2.393502,-2.283727
164.0,23.0,-195.0,-2.445364,-2.05229
144.0,49.0,-187.0,-2.427486,-1.633544
96.0,89.0,-168.0,-2.318159,-0.953828
23.0,125.0,-151.0,-2.016658,-0.132063
-53.0,133.0,-137.0,-1.521708,0.647255
-123.0,120.0,-130.0,-0.825512,1.196
-177.0,79.0,-132.0,-0.047715,1.390617
-202.0,24.0,-134.0,0.651982,1.142742
-203.0,-39.0,-146.0,1.150305,0.554193
-183.0,-92.0,-163.0,1.39499,-0.230224
-145.0,-142.0,-179.0,1.322104,-1.057099
-100.0,-168.0,-199.0,0.971967,-1.792759
-50.0,-189.0,-208.0,0.458086,-2.374286
-10.0,-199.0,-216.0,-0.133432,-2.762763
27.0,-201.0,-221.0,-0.674694,-2.974619
62.0,-196.0,-226.0,-1.080178,-3.06504
