mag_x,mag_y,mag_z,pitch,roll
60.0,101.0,-161.0,-3.159473,-0.735053
106.0,75.0,-174.0,-3.781049,-1.990788
142.0,47.0,-184.0,-3.929756,-3.17111
156.0,22.0,-190.0,-3.718185,-4.084719
166.0,6.0,-192.0,-3.326876,-4.753613
171.0,-25.0,-200.0,-2.742732,-5.153602
171.0,-62.0,-210.0,-2.026437,-5.366481
169.0,-91.0,-207.0,-1.193554,-5.368055
160.0,-112.0,-211.0,-0.409248,-5.187203
155.0,-119.0,-212.0,0.14315,-4.827068
157.0,-116.0,-211.0,0.389645,-4.394159
164.0,-102.0,-213.0,0.333405,-3.898905
172.0,-82.0,-206.0,0.055575,-3.390405
172.0,-47.0,-206.0,-0.29157,-2.794166
165.0,-4.0,-197.0,-0.621793,-2.131876
140.0,41.0,-181.0,-0.839726,-1.485408
107.0,73.0,-171.0,-0.920924,-0.931461
89.0,92.0,-168.0,-0.897026,-0.544474
76.0,95.0,-164.0,-0.887575,-0.369926
72.0,97.0,-166.0,-0.902956,-0.394251
76.0,92.0,-165.0,-0.97602,-0.5632
93.0,84.0,-166.0,-1.087793,-0.850698
115.0,68.0,-176.0,-1.223262,-1.256742
140.0,45.0,-181.0,-1.36876,-1.735198
159.0,8.0,-191.0,-1.309078,-2.299403
175.0,-37.0,-202.0,-1.026395,-2.830993
169.0,-78.0,-209.0,-0.616177,-3.263465
164.0,-109.0,-207.0,-0.181173,-3.504092
152.0,-129.0,-213.0,0.289486,-3.598108
147.0,-136.0,-218.0,0.524686,-3.55622
149.0,-139.0,-216.0,0.505497,-3.450686
155.0,-122.0,-217.0,0.321199,-3.294246
165.0,-104.0,-210.0,0.030608,-3.099076
178.0,-69.0,-204.0,-0.408684,-2.775471
171.0,-14.0,-196.0,-0.906469,-2.286409
137.0,40.0,-181.0,-1.302532,-1.640073
90.0,86.0,-166.0,-1.489377,-0.902953
30.0,116.0,-152.0,-1.473958,-0.272752
-22.0,127.0,-137.0,-1.306895,0.092984
171.0,-78.0,-206.0,0.061975,-4.443076
172.0,-60.0,-208.0,-0.401167,-4.139664
171.0,-27.0,-199.0,-1.01983,-3.622544
153.0,23.0,-189.0,-1.686685,-2.855297
93.0,83.0,-167.0,-2.211673,-1.690482
14.0,119.0,-150.0,-2.398684,-0.458228
-70.0,121.0,-131.0,-2.098595,0.736835
-145.0,92.0,-128.0,-1.359308,1.586785
-182.0,33.0,-130.0,-0.420203,1.936934
-190.0,-33.0,-145.0,0.457808,1.665249
-166.0,-94.0,-160.0,1.134831,1.089651
-132.0,-135.0,-181.0,1.374024,0.157802
-101.0,-153.0,-189.0,1.086564,-0.79652
5.0,117.0,-146.0,1.452862,-0.627274
70.0,95.0,-164.0,0.281543,-0.363117
130.0,55.0,-179.0,-0.885961,-0.628271
158.0,9.0,-196.0,-1.79552,-1.292501
170.0,-40.0,-202.0,-2.275934,-2.176765
172.0,-81.0,-208.0,-2.38109,-3.068436
161.0,-106.0,-207.0,-2.217367,-3.795715
154.0,-132.0,-212.0,-1.902763,-4.269156
147.0,-142.0,-214.0,-1.551163,-4.484359
132.0,-146.0,-212.0,-1.272445,-4.49548
128.0,-152.0,-214.0,-1.203095,-4.316945
124.0,-158.0,-213.0,-1.148015,-4.091376
124.0,-156.0,-212.0,-1.121845,-3.821642
138.0,-147.0,-212.0,-1.14675,-3.449369
150.0,-125.0,-210.0,-1.207176,-2.966621
169.0,-79.0,-207.0,-1.282489,-2.365811
165.0,-12.0,-198.0,-1.19942,-2.17727
130.0,47.0,-181.0,-0.956529,-1.938085
64.0,99.0,-166.0,-0.583399,-1.824813
-15.0,123.0,-144.0,-0.251043,-1.983747
-85.0,116.0,-127.0,0.034727,-2.311921
-147.0,86.0,-130.0,-0.010608,-2.570695
-180.0,39.0,-125.0,-0.385917,-2.664843
-188.0,-12.0,-141.0,-0.91298,-2.506875
-178.0,-65.0,-157.0,-1.367007,-2.051057
-146.0,-112.0,-172.0,-1.611678,-1.4445
-108.0,-150.0,-187.0,-1.565593,-0.851237
-12.0,116.0,-148.0,-1.685057,-1.317374
36.0,110.0,-158.0,-1.987649,-1.771646
77.0,93.0,-164.0,-2.080575,-2.145928
104.0,69.0,-172.0,-2.038651,-2.431746
124.0,51.0,-180.0,-1.831519,-2.664457
145.0,35.0,-186.0,-1.599285,-2.807759
151.0,19.0,-192.0,-1.326343,-2.893152
169.0,-15.0,-196.0,-1.016589,-2.957997
174.0,-52.0,-199.0,-0.710221,-3.014166
172.0,-86.0,-207.0,-0.477481,-2.99604
169.0,-110.0,-209.0,-0.310151,-2.969332
153.0,-118.0,-214.0,-0.211082,-2.911843
157.0,-124.0,-217.0,-0.213478,-2.79951
160.0,-113.0,-210.0,-0.287477,-2.647316
164.0,-97.0,-210.0,-0.430951,-2.472112
173.0,-63.0,-204.0,-0.615897,-2.208296
174.0,-15.0,-202.0,-0.840828,-1.787365
134.0,61.0,-177.0,-1.027628,-1.061457
56.0,115.0,-152.0,-1.006635,-0.32789
-38.0,122.0,-134.0,-0.72722,0.331887
-123.0,91.0,-127.0,-0.251885,0.744984
-180.0,27.0,-131.0,0.206694,0.738318
-190.0,-46.0,-151.0,0.469017,0.258048
-167.0,-112.0,-174.0,0.428708,-0.36103
-101.0,-159.0,-190.0,0.027275,-1.011164
-32.0,-189.0,-211.0,-0.64461,-1.525367
134.0,-144.0,-228.0,1.034362,-5.281676
69.0,-183.0,-224.0,2.242641,-5.003455
-16.0,-189.0,-203.0,3.277236,-4.198272
-93.0,-165.0,-185.0,3.807064,-2.869908
155.0,-117.0,-217.0,0.83716,-3.435963
149.0,-135.0,-214.0,0.608905,-2.940148
131.0,-152.0,-208.0,0.325672,-2.55776
108.0,-168.0,-210.0,0.050964,-2.302297
88.0,-179.0,-207.0,-0.152465,-2.215246
86.0,-183.0,-212.0,-0.358741,-2.153488
88.0,-174.0,-209.0,-0.548364,-2.081761
108.0,-169.0,-212.0,-0.696425,-1.966148
131.0,-144.0,-210.0,-0.800387,-1.728124
165.0,-109.0,-208.0,-0.924316,-1.334134
169.0,-34.0,-198.0,-0.695767,-0.943922
142.0,36.0,-178.0,-0.336143,-0.710506
77.0,96.0,-162.0,0.014323,-0.704923
-2.0,123.0,-142.0,0.142446,-1.008819
-86.0,114.0,-128.0,0.02621,-1.371622
-150.0,84.0,-128.0,-0.506334,-1.595207
-184.0,29.0,-134.0,-1.145784,-1.576769
-188.0,-31.0,-148.0,-1.779035,-1.306755
-168.0,-87.0,-163.0,-2.250196,-0.720201
162.0,-111.0,-211.0,-0.640177,-2.737203
172.0,-81.0,-211.0,-0.877257,-2.129385
173.0,-27.0,-199.0,-1.341717,-1.378204
141.0,36.0,-183.0,-1.745714,-0.446772
88.0,89.0,-165.0,-1.878059,0.631786
18.0,121.0,-144.0,-1.687788,1.510456
-59.0,122.0,-132.0,-1.206714,2.022971
-116.0,106.0,-124.0,-0.433052,2.066761
-165.0,72.0,-125.0,0.353684,1.733199
-188.0,15.0,-135.0,0.985947,1.027002
-184.0,-35.0,-144.0,1.442899,0.211551
-168.0,-88.0,-162.0,1.60607,-0.716106
-138.0,-130.0,-174.0,1.411677,-1.62682
166.0,-15.0,-200.0,-1.903342,-4.184219
169.0,-16.0,-197.0,-1.46413,-4.093287
175.0,-33.0,-204.0,-1.024542,-3.984817
174.0,-56.0,-204.0,-0.526308,-3.969708
165.0,-99.0,-207.0,0.033024,-3.939982
150.0,-132.0,-213.0,0.505805,-3.749439
137.0,-146.0,-208.0,0.801922,-3.510825
127.0,-157.0,-210.0,0.964628,-3.229045
118.0,-166.0,-211.0,0.966743,-2.908431
119.0,-162.0,-216.0,0.834673,-2.670748
128.0,-157.0,-212.0,0.649601,-2.496233
139.0,-144.0,-217.0,0.466168,-2.36164
155.0,-119.0,-212.0,0.25776,-2.236893
170.0,-85.0,-209.0,0.012822,-1.992797
169.0,-21.0,-202.0,-0.344615,-1.602322
131.0,51.0,-182.0,-0.581259,-1.117897
66.0,101.0,-163.0,-0.64566,-0.627662
-16.0,123.0,-142.0,-0.596501,-0.308903
-92.0,113.0,-128.0,-0.523953,-0.182534
-153.0,80.0,-128.0,-0.441345,-0.253854
-182.0,31.0,-135.0,-0.476432,-0.390595
-188.0,-25.0,-146.0,-0.648471,-0.569005
-164.0,-82.0,-160.0,-0.890148,-0.640881
-128.0,-138.0,-174.0,-1.121906,-0.674089
-83.0,-167.0,-192.0,-1.258764,-0.657944
110.0,-170.0,-215.0,1.318505,-5.092228
103.0,-167.0,-210.0,1.336768,-4.32815
104.0,-175.0,-210.0,1.169479,-3.618213
106.0,-167.0,-212.0,0.926312,-3.030288
117.0,-165.0,-210.0,0.652306,-2.516684
118.0,-165.0,-211.0,0.333717,-2.089756
134.0,-151.0,-215.0,0.080678,-1.700697
157.0,-123.0,-215.0,-0.130406,-1.286546
176.0,-53.0,-203.0,-0.53309,-0.658527
151.0,27.0,-185.0,-0.95324,0.1715
108.0,-169.0,-231.0,1.617328,-4.771114
38.0,-190.0,-222.0,2.441751,-4.442084
-43.0,-186.0,-204.0,3.135272,-3.779843
175.0,-69.0,-206.0,0.105344,-3.366171
175.0,-77.0,-208.0,-0.136584,-2.910208
169.0,-89.0,-207.0,-0.403543,-2.545517
161.0,-113.0,-211.0,-0.609148,-2.319276
140.0,-134.0,-214.0,-0.710386,-2.334716
117.0,-161.0,-214.0,-0.724207,-2.435515
97.0,-178.0,-211.0,-0.639689,-2.594131
87.0,-183.0,-209.0,-0.517687,-2.732429
85.0,-179.0,-209.0,-0.417595,-2.801592
100.0,-173.0,-212.0,-0.370143,-2.801043
114.0,-162.0,-215.0,-0.369712,-2.706897
140.0,-139.0,-209.0,-0.483048,-2.436978
171.0,-84.0,-212.0,-0.681996,-2.023103
164.0,8.0,-195.0,-0.686881,-1.531445
104.0,75.0,-172.0,-0.605318,-1.087523
12.0,119.0,-150.0,-0.548952,-0.810489
60.0,-189.0,-223.0,1.684229,-5.434979
-32.0,-185.0,-208.0,2.611709,-4.722618
-110.0,-153.0,-183.0,3.261458,-3.62326
147.0,-136.0,-214.0,0.481883,-3.269841
143.0,-138.0,-217.0,0.180201,-2.871043
143.0,-142.0,-213.0,-0.192638,-2.514464
146.0,-139.0,-215.0,-0.58922,-2.201823
147.0,-131.0,-218.0,-0.937423,-1.894692
159.0,-120.0,-215.0,-1.219181,-1.59793
168.0,-98.0,-212.0,-1.235556,-1.448592
173.0,-74.0,-208.0,-1.178742,-1.354652
173.0,-33.0,-203.0,-1.061566,-1.211815
158.0,17.0,-193.0,-1.021265,-0.86975
115.0,67.0,-176.0,-0.947972,-0.551323
61.0,100.0,-161.0,-0.94557,-0.110496
-4.0,120.0,-143.0,-0.816563,0.286406
81.0,-176.0,-232.0,0.896314,-3.768834
33.0,-191.0,-220.0,1.33735,-3.836548
-19.0,-186.0,-203.0,1.834669,-3.675274
-72.0,-178.0,-190.0,2.218576,-3.255018
-119.0,-144.0,-178.0,2.536004,-2.634973
-150.0,-116.0,-171.0,2.665628,-1.989596
-168.0,-88.0,-156.0,2.569546,-1.421767
-179.0,-78.0,-153.0,2.273897,-0.985736
-176.0,-76.0,-157.0,1.935417,-0.738462
-171.0,-79.0,-160.0,1.525232,-0.678093
-168.0,-82.0,-160.0,1.196244,-0.645428
-170.0,-84.0,-160.0,0.984105,-0.607072
-156.0,-96.0,-166.0,0.896934,-0.608764
-144.0,-114.0,-169.0,0.895362,-0.596197
-115.0,-143.0,-185.0,0.964445,-0.645541
-71.0,-174.0,-198.0,0.960199,-0.820825
-19.0,-186.0,-209.0,0.886967,-1.04882
50.0,-189.0,-221.0,0.724526,-1.328943
90.0,-175.0,-228.0,0.425327,-1.649835
123.0,-155.0,-229.0,-0.092908,-1.879159
164.0,4.0,-20.0,-0.194995,-2.829268
167.0,-95.0,-234.0,0.004065,-2.990397
158.0,-123.0,-233.0,0.222434,-3.127757
130.0,-154.0,-232.0,0.477706,-3.229341
99.0,-179.0,-232.0,0.731769,-3.258524
65.0,-183.0,-219.0,0.946984,-3.198222
29.0,-190.0,-218.0,1.135445,-3.083996
3.0,-191.0,-208.0,1.266132,-2.948742
-23.0,-186.0,-206.0,1.302454,-2.796955
-39.0,-181.0,-203.0,1.263384,-2.671981
-50.0,-182.0,-200.0,1.172404,-2.576424
-44.0,-180.0,-203.0,1.038268,-2.498761
-41.0,-180.0,-205.0,0.896186,-2.425885
-32.0,-183.0,-207.0,0.782867,-2.367539
-14.0,-190.0,-211.0,0.706006,-2.317587
10.0,-187.0,-216.0,0.65784,-2.296289
43.0,-190.0,-221.0,0.61084,-2.3159
81.0,-181.0,-227.0,0.552942,-2.311288
112.0,-161.0,-235.0,0.4824,-2.304433
145.0,-133.0,-230.0,0.374959,-2.296131
157.0,-109.0,-230.0,0.219465,-2.301481
172.0,-77.0,-227.0,0.019618,-2.279588
172.0,-54.0,-226.0,-0.1893,-2.323691
173.0,-35.0,-219.0,-0.419723,-2.398886
166.0,-22.0,-214.0,-0.631546,-2.513376
161.0,-5.0,-212.0,-0.835424,-2.617239
159.0,0.0,-211.0,-0.980723,-2.73624
158.0,9.0,-210.0,-1.089243,-2.844139
156.0,10.0,-208.0,-1.1416,-2.959713
158.0,9.0,-210.0,-1.14329,-3.086985
164.0,3.0,-212.0,-1.074583,-3.245363
163.0,-15.0,-214.0,-0.952053,-3.41
-35.0,-184.0,-201.0,1.196862,-1.220244
-1.0,-186.0,-216.0,1.402726,-1.485261
38.0,-189.0,-223.0,1.528636,-1.842738
75.0,-178.0,-228.0,1.497446,-2.228137
101.0,-172.0,-234.0,1.390384,-2.656595
122.0,-151.0,-235.0,1.146706,-3.028288
139.0,-144.0,-235.0,0.810949,-3.292669
149.0,-133.0,-234.0,0.500289,-3.473011
153.0,-130.0,-235.0,0.271234,-3.631304
154.0,-122.0,-235.0,0.064769,-3.727856
158.0,-119.0,-237.0,-0.056535,-3.811381
156.0,-121.0,-233.0,-0.084442,-3.91877
156.0,-120.0,-234.0,-0.05725,-4.021907
153.0,-128.0,-235.0,0.02864,-4.10347
149.0,-130.0,-233.0,0.157661,-4.145304
144.0,-136.0,-234.0,0.298498,-4.144553
143.0,-137.0,-235.0,0.426963,-4.093875
140.0,-143.0,-239.0,0.535334,-4.014192
143.0,-144.0,-231.0,0.603977,-3.903113
138.0,-144.0,-234.0,0.634194,-3.770576
138.0,-145.0,-229.0,0.642272,-3.634169
141.0,-141.0,-232.0,0.627842,-3.501687
138.0,-143.0,-232.0,0.597642,-3.375425
140.0,-141.0,-233.0,0.560365,-3.260923
142.0,-138.0,-235.0,0.523667,-3.165933
142.0,-143.0,-234.0,0.487068,-3.094351
144.0,-143.0,-234.0,0.457194,-3.041777
139.0,-138.0,-234.0,0.432729,-3.002908
143.0,-143.0,-235.0,0.420116,-2.984357
142.0,-143.0,-233.0,0.413959,-2.985528
143.0,-141.0,-233.0,0.407303,-3.00031
141.0,-142.0,-235.0,0.403115,-3.025979
144.0,-137.0,-233.0,0.401441,-3.061854
141.0,-142.0,-232.0,0.400811,-3.099248
141.0,-139.0,-236.0,0.400745,-3.133761
143.0,-136.0,-233.0,0.407354,-3.16666
144.0,-137.0,-231.0,0.412805,-3.202909
147.0,-135.0,-235.0,0.418148,-3.240248
144.0,-140.0,-232.0,0.41645,-3.27715
143.0,-140.0,-233.0,0.415899,-3.307645
144.0,-137.0,-232.0,0.41364,-3.330272
147.0,-140.0,-235.0,0.414982,-3.346955
146.0,-139.0,-237.0,0.419868,-3.354877
145.0,-139.0,-235.0,0.426531,-3.359232
142.0,-139.0,-233.0,0.431761,-3.36391
150.0,-139.0,-233.0,0.434329,-3.369423
144.0,-139.0,-233.0,0.441347,-3.370496
140.0,-141.0,-235.0,1.860365,-1.492551
-151.0,-113.0,-170.0,1.862463,-1.492404
-151.0,-115.0,-171.0,1.860584,-1.489278
-148.0,-110.0,-168.0,1.864984,-1.485846
-151.0,-112.0,-167.0,1.874979,-1.478597
-150.0,-114.0,-171.0,1.882798,-1.470889
-153.0,-113.0,-169.0,1.88211,-1.466523
-153.0,-110.0,-167.0,1.879162,-1.467181
-157.0,-111.0,-168.0,1.874783,-1.46557
-154.0,-111.0,-170.0,1.862211,-1.462296
-150.0,-110.0,-171.0,1.856843,-1.462419
-149.0,-108.0,-167.0,1.854434,-1.467282
-150.0,-110.0,-168.0,1.851797,-1.469623
-149.0,-112.0,-169.0,1.848883,-1.470005
-153.0,-105.0,-168.0,1.849808,-1.47001
-151.0,-108.0,-168.0,1.847901,-1.466981
-152.0,-113.0,-167.0,1.848242,-1.455734
-150.0,-109.0,-167.0,1.852196,-1.446618
-151.0,-109.0,-168.0,1.857174,-1.443967
-153.0,-106.0,-167.0,1.857644,-1.446977
-153.0,-110.0,-167.0,1.859249,-1.448421
-157.0,-110.0,-169.0,1.865869,-1.452624
-155.0,-111.0,-170.0,1.87059,-1.449686
-153.0,-110.0,-167.0,1.875524,-1.447102
-152.0,-109.0,-164.0,1.884165,-1.437191
-156.0,-110.0,-165.0,1.888612,-1.427592
-153.0,-110.0,-166.0,1.891968,-1.424406
-150.0,-112.0,-167.0,1.897377,-1.423619
-157.0,-111.0,-169.0,1.900609,-1.42141
-152.0,-112.0,-169.0,1.902604,-1.429241
-154.0,-106.0,-170.0,1.905834,-1.442615
-150.0,-110.0,-165.0,1.901787,-1.45072
-152.0,-110.0,-165.0,1.892058,-1.466781
-152.0,-107.0,-166.0,1.882759,-1.479204
-152.0,-110.0,-168.0,1.868901,-1.479852
-151.0,-106.0,-169.0,1.860746,-1.472419
-153.0,-113.0,-171.0,1.849517,-1.462716
-152.0,-111.0,-167.0,1.839767,-1.450233
-153.0,-111.0,-171.0,1.827035,-1.441384
-153.0,-110.0,-170.0,1.815044,-1.437274
-154.0,-106.0,-171.0,1.804943,-1.433029
-150.0,-106.0,-169.0,1.803076,-1.42988
-157.0,-108.0,-169.0,1.808488,-1.427157
-155.0,-109.0,-166.0,1.815346,-1.424108
-155.0,-113.0,-169.0,1.825033,-1.421568
-154.0,-107.0,-167.0,1.82831,-1.425402
-154.0,-110.0,-167.0,1.835672,-1.433183
-151.0,-110.0,-168.0,1.844389,-1.437324
-156.0,-106.0,-165.0,1.902777,-1.429471
-157.0,-110.0,-164.0,1.902869,-1.425494
-156.0,-111.0,-169.0,1.90422,-1.421703
-159.0,-111.0,-167.0,1.906597,-1.42358
-153.0,-106.0,-165.0,1.899444,-1.426152
-155.0,-112.0,-169.0,1.892215,-1.433658
-153.0,-107.0,-166.0,1.886678,-1.44699
-154.0,-108.0,-167.0,1.881754,-1.458458
-153.0,-108.0,-165.0,1.876125,-1.46693
-150.0,-108.0,-166.0,1.877133,-1.47598
-156.0,-108.0,-168.0,1.877668,-1.479437
-155.0,-106.0,-170.0,1.873049,-1.475693
-157.0,-109.0,-168.0,1.862132,-1.47396
-148.0,-108.0,-166.0,1.861951,-1.465672
-158.0,-109.0,-166.0,1.860649,-1.446268
-154.0,-112.0,-165.0,1.858815,-1.434648
-154.0,-109.0,-170.0,1.85505,-1.424444
-156.0,-111.0,-170.0,1.852542,-1.417732
-151.0,-113.0,-166.0,1.852612,-1.412385
-153.0,-111.0,-167.0,1.851808,-1.412874
-154.0,-104.0,-165.0,1.856069,-1.404827
-158.0,-109.0,-166.0,1.860495,-1.39877
-154.0,-107.0,-169.0,1.862694,-1.393797
-154.0,-108.0,-165.0,1.863513,-1.388123
-157.0,-106.0,-167.0,1.860728,-1.388281
-154.0,-110.0,-165.0,1.866258,-1.398033
-151.0,-106.0,-162.0,1.865745,-1.40882
-156.0,-105.0,-167.0,1.867358,-1.418543
-158.0,-111.0,-167.0,1.873396,-1.427421
-153.0,-107.0,-168.0,1.88055,-1.431524
-154.0,-108.0,-173.0,1.876339,-1.433948
-153.0,-108.0,-169.0,1.878101,-1.436492
-155.0,-104.0,-167.0,1.875934,-1.437047
-159.0,-108.0,-165.0,1.861274,-1.441231
-154.0,-111.0,-166.0,1.849697,-1.44346
-151.0,-104.0,-168.0,1.84263,-1.4416
-155.0,-110.0,-162.0,1.831113,-1.439248
-153.0,-108.0,-167.0,1.822241,-1.437398
-153.0,-108.0,-165.0,1.82303,-1.429338
-156.0,-110.0,-167.0,1.82487,-1.421131
-153.0,-106.0,-166.0,1.824759,-1.417865
-158.0,-105.0,-167.0,1.827884,-1.416388
-158.0,-107.0,-168.0,1.831275,-1.411118
-159.0,-109.0,-167.0,1.832844,-1.413859
-160.0,-108.0,-168.0,1.834296,-1.414054
-153.0,-107.0,-168.0,1.831644,-1.410682
-156.0,-110.0,-169.0,1.825238,-1.408273
-154.0,-108.0,-168.0,1.819029,-1.407315
90.0,85.0,-167.0,-1.541775,-1.498377
78.0,95.0,-167.0,-1.560434,-1.277436
55.0,106.0,-155.0,-1.5548,-0.999946
14.0,118.0,-142.0,-1.439875,-0.616817
96.0,-174.0,-230.0,1.602519,-4.570488
33.0,-193.0,-219.0,2.550285,-4.097779
-40.0,-183.0,-207.0,3.186449,-3.182882
-106.0,-153.0,-188.0,3.341673,-2.010875
-161.0,-106.0,-162.0,2.947833,-0.89067
164.0,-6.0,-194.0,-0.126057,-2.60962
169.0,-9.0,-196.0,-0.28657,-2.188082
171.0,-16.0,-203.0,-0.469128,-1.852318
170.0,-20.0,-198.0,-0.618531,-1.594025
175.0,-31.0,-197.0,-0.757968,-1.430114
173.0,-27.0,-202.0,-0.88358,-1.335739
169.0,-9.0,-196.0,-0.967379,-1.24095
151.0,17.0,-190.0,-0.99194,-1.03724
113.0,70.0,-173.0,-0.966134,-0.612824
41.0,107.0,-156.0,-0.792503,-0.20789
164.0,7.0,-197.0,-2.584403,-4.262414
166.0,-7.0,-198.0,-2.223577,-4.323997
171.0,-13.0,-196.0,-1.904688,-4.239433
168.0,-24.0,-200.0,-1.692533,-4.038994
172.0,-12.0,-198.0,-1.564148,-3.728219
168.0,-6.0,-199.0,-1.48764,-3.361286
160.0,4.0,-192.0,-1.436388,-2.965243
153.0,24.0,-188.0,-1.414856,-2.460714
126.0,63.0,-175.0,-1.33735,-1.760212
61.0,100.0,-166.0,-1.251474,-1.070314
-8.0,123.0,-145.0,-1.097727,-0.437101
-75.0,117.0,-132.0,-0.764407,0.116927
-127.0,94.0,-127.0,-0.308419,0.534537
-170.0,53.0,-130.0,0.098325,0.58174
-191.0,9.0,-132.0,0.443426,0.49087
-188.0,-40.0,-146.0,0.751415,0.295124
