mag_x,mag_y,mag_z,pitch,roll
165.0,13.0,-189.0,-1.35894,-2.815589
163.0,8.0,-190.0,-1.324634,-2.846676
165.0,12.0,-189.0,-1.340991,-2.78773
167.0,11.0,-192.0,-1.379434,-2.697947
166.0,2.0,-195.0,-1.41344,-2.602839
168.0,2.0,-195.0,-1.428963,-2.542083
171.0,-9.0,-194.0,-1.382041,-2.436022
174.0,-21.0,-199.0,-1.28463,-2.385858
176.0,-31.0,-204.0,-1.181665,-2.353621
179.0,-35.0,-203.0,-1.083089,-2.321725
177.0,-34.0,-201.0,-0.993073,-2.270648
177.0,-25.0,-197.0,-0.955574,-2.289038
176.0,-16.0,-197.0,-0.8596,-2.381909
177.0,-16.0,-196.0,-0.761345,-2.513482
172.0,-15.0,-192.0,-0.658311,-2.672125
179.0,-36.0,-203.0,-0.515376,-2.89301
178.0,-64.0,-205.0,-0.294958,-3.156999
174.0,-93.0,-210.0,-0.122884,-3.329548
161.0,-125.0,-212.0,0.034683,-3.444075
144.0,-143.0,-218.0,0.182526,-3.52723
138.0,-148.0,-214.0,0.273687,-3.560477
138.0,-151.0,-216.0,0.276556,-3.566854
138.0,-150.0,-213.0,0.250697,-3.562249
138.0,-149.0,-213.0,0.203541,-3.545587
146.0,-144.0,-216.0,0.114459,-3.513554
144.0,-140.0,-211.0,-0.010988,-3.45403
156.0,-127.0,-213.0,-0.152423,-3.371763
170.0,-118.0,-212.0,-0.310007,-3.278313
171.0,-104.0,-210.0,-0.466525,-3.183483
175.0,-93.0,-212.0,-0.602242,-3.094279
175.0,-86.0,-212.0,-0.703009,-3.018857
179.0,-77.0,-209.0,-0.766783,-2.949767
181.0,-69.0,-211.0,-0.816165,-2.885559
179.0,-53.0,-205.0,-0.855596,-2.816705
172.0,-35.0,-199.0,-0.929612,-2.680273
168.0,-4.0,-190.0,-1.131325,-2.40519
148.0,33.0,-187.0,-1.375132,-2.044983
115.0,69.0,-172.0,-1.577738,-1.606511
75.0,94.0,-161.0,-1.692655,-1.112048
34.0,114.0,-149.0,-1.690738,-0.640178
-13.0,127.0,-140.0,-1.528116,-0.332623
-55.0,123.0,-131.0,-1.273141,-0.125576
-97.0,117.0,-122.0,-0.982035,-0.012456
-125.0,104.0,-119.0,-0.699188,0.022283
-148.0,89.0,-116.0,-0.435672,-0.032761
-169.0,73.0,-122.0,-0.218855,-0.13788
-178.0,61.0,-117.0,-0.066936,-0.318393
-172.0,64.0,-115.0,0.03569,-0.541417
-175.0,64.0,-117.0,0.119126,-0.770346
-177.0,68.0,-118.0,0.183667,-0.973482
-169.0,60.0,-115.0,0.272108,-1.135155
-172.0,66.0,-118.0,0.351131,-1.227358
-174.0,64.0,-119.0,0.400637,-1.255457
-188.0,47.0,-117.0,0.485031,-1.198142
-198.0,17.0,-125.0,0.548146,-1.126221
-201.0,-13.0,-135.0,0.612667,-1.042622
-198.0,-42.0,-141.0,0.716561,-0.965191
-188.0,-70.0,-150.0,0.862433,-0.930441
-169.0,-90.0,-152.0,0.970126,-0.99074
-159.0,-104.0,-158.0,1.104751,-1.077652
-153.0,-115.0,-165.0,1.24031,-1.200312
-144.0,-122.0,-168.0,1.360021,-1.348434
-145.0,-130.0,-170.0,1.469437,-1.487145
-138.0,-134.0,-168.0,1.544895,-1.599061
-144.0,-127.0,-168.0,1.634245,-1.704322
-145.0,-130.0,-171.0,1.727374,-1.79324
-145.0,-127.0,-172.0,1.816055,-1.861278
-148.0,-125.0,-166.0,1.903498,-1.907067
-146.0,-127.0,-166.0,2.007498,-1.951277
-143.0,-124.0,-167.0,2.087916,-1.963118
-149.0,-122.0,-163.0,2.146158,-1.957759
-147.0,-128.0,-162.0,2.154764,-1.938723
-136.0,-139.0,-176.0,2.126354,-1.953825
-107.0,-156.0,-184.0,2.1334,-2.138257
-81.0,-170.0,-194.0,2.08175,-2.370244
-49.0,-187.0,-196.0,1.92294,-2.593659
-24.0,-190.0,-199.0,1.710531,-2.83091
-8.0,-190.0,-210.0,1.50272,-3.045375
6.0,-196.0,-214.0,1.241497,-3.072653
14.0,-192.0,-216.0,1.015429,-3.077039
23.0,-191.0,-219.0,0.881429,-3.095279
22.0,-192.0,-214.0,0.813574,-3.102225
-37.0,-190.0,-201.0,1.291206,-3.100811
-58.0,-183.0,-194.0,1.497497,-3.022465
-84.0,-173.0,-189.0,1.721974,-2.91081
-100.0,-162.0,-187.0,1.936572,-2.732783
-120.0,-142.0,-175.0,2.116619,-2.501146
-143.0,-136.0,-173.0,2.252923,-2.240136
-163.0,-110.0,-163.0,2.332367,-1.949738
-175.0,-91.0,-154.0,2.344135,-1.62696
-190.0,-64.0,-146.0,2.301948,-1.301246
-194.0,-37.0,-139.0,2.174823,-0.978556
-199.0,-16.0,-135.0,1.979833,-0.679257
-195.0,6.0,-125.0,1.733526,-0.422203
-192.0,28.0,-124.0,1.445436,-0.217469
-180.0,51.0,-118.0,1.131508,-0.064297
-171.0,63.0,-119.0,0.823417,0.027207
-50.0,127.0,-137.0,-0.856768,-0.469908
-44.0,126.0,-134.0,-0.828099,-0.425016
-51.0,123.0,-130.0,-0.778554,-0.368962
-57.0,127.0,-133.0,-0.71686,-0.310062
-56.0,126.0,-128.0,-0.651491,-0.261468
-66.0,121.0,-127.0,-0.57233,-0.211687
-75.0,122.0,-128.0,-0.477228,-0.158256
-75.0,119.0,-125.0,-0.392079,-0.122467
-75.0,122.0,-129.0,-0.314741,-0.099751
-85.0,120.0,-127.0,-0.248619,-0.08898
-86.0,120.0,-122.0,-0.200081,-0.095496
-94.0,118.0,-124.0,-0.176783,-0.120663
-92.0,117.0,-121.0,-0.159422,-0.146885
-88.0,117.0,-127.0,-0.152046,-0.176021
-92.0,115.0,-123.0,-0.14708,-0.203566
-91.0,114.0,-124.0,-0.145781,-0.234975
-91.0,117.0,-123.0,-0.151836,-0.266338
-91.0,115.0,-124.0,-0.167237,-0.286788
-87.0,123.0,-129.0,-0.184359,-0.304186
-90.0,116.0,-123.0,-0.205025,-0.315315
-93.0,118.0,-124.0,-0.223884,-0.319777
-90.0,116.0,-121.0,-0.244169,-0.320816
-88.0,119.0,-121.0,-0.259124,-0.322164
-88.0,116.0,-128.0,-0.266107,-0.319043
-92.0,116.0,-124.0,-0.269279,-0.313472
-91.0,119.0,-127.0,-0.264734,-0.304163
-93.0,117.0,-125.0,-0.253353,-0.288361
-88.0,114.0,-124.0,-0.238517,-0.275918
-91.0,118.0,-128.0,-0.221436,-0.260964
-95.0,117.0,-122.0,-0.198975,-0.247001
-90.0,121.0,-127.0,-0.179017,-0.234454
-91.0,116.0,-124.0,-0.162275,-0.221874
-89.0,121.0,-123.0,-0.280544,-0.175936
-90.0,118.0,-128.0,-0.286675,-0.182846
-93.0,117.0,-124.0,-0.284335,-0.185663
-90.0,118.0,-123.0,-0.277572,-0.192859
-87.0,118.0,-122.0,-0.264302,-0.20647
-92.0,118.0,-127.0,-0.241409,-0.220626
-90.0,117.0,-126.0,-0.22751,-0.232067
-88.0,118.0,-125.0,-0.217663,-0.244195
-88.0,122.0,-127.0,-0.211731,-0.251462
-91.0,117.0,-128.0,-0.201234,-0.249132
-88.0,122.0,-128.0,-0.194089,-0.241908
-90.0,118.0,-127.0,-0.186933,-0.24061
-92.0,120.0,-130.0,-0.48271,-0.722075
-95.0,115.0,-122.0,-0.678845,-1.239892
-75.0,120.0,-131.0,-0.855163,-1.733012
-32.0,128.0,-133.0,-0.921194,-2.256449
31.0,118.0,-153.0,-0.759983,-2.802399
97.0,84.0,-171.0,-0.080441,-2.767812
143.0,46.0,-181.0,0.404633,-2.498623
167.0,-2.0,-193.0,0.611411,-2.165103
174.0,-39.0,-203.0,0.531086,-1.891222
180.0,-66.0,-207.0,0.232764,-1.735879
173.0,-91.0,-215.0,-0.150091,-1.751242
168.0,-106.0,-213.0,-0.522163,-1.868372
167.0,-105.0,-213.0,-0.789173,-2.055676
171.0,-101.0,-211.0,-0.98702,-2.221723
170.0,-100.0,-210.0,-1.183141,-2.346441
176.0,-92.0,-212.0,-1.347028,-2.398512
175.0,-78.0,-214.0,-1.424711,-2.403198
178.0,-56.0,-213.0,-1.49569,-2.267693
175.0,-8.0,-199.0,-1.573934,-1.901002
130.0,62.0,-176.0,-1.639543,-1.212106
45.0,112.0,-156.0,-1.613021,-0.467997
-52.0,125.0,-131.0,-1.40837,0.298505
-128.0,103.0,-117.0,-0.97941,0.90119
-180.0,54.0,-120.0,-0.466383,1.100654
-199.0,-9.0,-131.0,0.016213,0.797104
-179.0,-71.0,-152.0,0.364479,0.312361
-142.0,-130.0,-171.0,0.514696,-0.303255
-90.0,-169.0,-190.0,0.453243,-0.969237
177.0,-76.0,-230.0,-0.832276,-4.317611
174.0,-83.0,-232.0,-0.442876,-4.408321
174.0,-99.0,-231.0,-0.02109,-4.433813
167.0,-113.0,-235.0,0.400442,-4.379187
156.0,-128.0,-231.0,0.81057,-4.261308
142.0,-140.0,-240.0,1.190283,-4.086034
-42.0,126.0,-135.0,-0.644708,-0.279188
-43.0,123.0,-138.0,-0.689739,-0.223989
-42.0,127.0,-129.0,-0.729167,-0.142018
-45.0,125.0,-132.0,-0.739842,-0.048153
-55.0,129.0,-131.0,-0.716469,0.041163
-55.0,123.0,-133.0,-0.675574,0.118332
-73.0,122.0,-134.0,-0.598725,0.187565
-74.0,123.0,-128.0,-0.511494,0.236403
-82.0,121.0,-129.0,-0.424296,0.258455
-94.0,118.0,-125.0,-0.353016,0.253051
-99.0,114.0,-122.0,-0.286809,0.221689
-107.0,111.0,-122.0,-0.240597,0.159574
-111.0,111.0,-119.0,-0.189879,0.091832
-117.0,108.0,-118.0,-0.133687,0.01675
-125.0,102.0,-121.0,-0.072038,-0.060131
-125.0,97.0,-123.0,-0.004911,-0.130811
-133.0,103.0,-121.0,0.053484,-0.19152
-139.0,100.0,-118.0,0.098252,-0.250389
-145.0,96.0,-119.0,0.13869,-0.297372
-140.0,93.0,-119.0,0.177847,-0.331349
-147.0,90.0,-117.0,0.208451,-0.356137
-148.0,91.0,-122.0,0.243823,-0.373856
-152.0,90.0,-116.0,0.283543,-0.38258
-151.0,89.0,-115.0,0.315271,-0.386076
-148.0,88.0,-119.0,0.347138,-0.378186
-148.0,88.0,-117.0,0.376234,-0.357121
-147.0,90.0,-118.0,0.390127,-0.329587
-146.0,90.0,-117.0,0.396153,-0.29719
-146.0,86.0,-122.0,0.402509,-0.259973
-153.0,86.0,-117.0,0.398302,-0.225984
-147.0,87.0,-116.0,0.389399,-0.200073
-146.0,93.0,-119.0,0.375973,-0.174179
-146.0,89.0,-117.0,0.365382,-0.146415
-143.0,94.0,-120.0,0.355595,-0.119864
-140.0,97.0,-118.0,0.34685,-0.095525
-144.0,96.0,-118.0,0.337795,-0.07002
-145.0,97.0,-116.0,0.326903,-0.051763
-141.0,96.0,-118.0,0.315399,-0.038043
-137.0,92.0,-120.0,0.293236,-0.025211
-138.0,99.0,-119.0,0.272725,-0.01125
-142.0,98.0,-121.0,0.256426,-0.005104
-139.0,99.0,-119.0,0.241226,-0.005211
-141.0,96.0,-116.0,0.22418,-0.009222
-136.0,97.0,-118.0,0.209186,-0.020707
-140.0,95.0,-115.0,0.194005,-0.037649
-140.0,101.0,-122.0,0.180375,-0.050314
-142.0,101.0,-118.0,0.171918,-0.057665
-141.0,101.0,-118.0,0.162909,-0.063691
-135.0,100.0,-114.0,0.203579,-0.05247
-138.0,99.0,-119.0,0.204392,-0.053591
-135.0,95.0,-122.0,0.215321,-0.059447
-138.0,99.0,-115.0,0.229723,-0.065145
-133.0,98.0,-122.0,0.236985,-0.073309
-134.0,95.0,-121.0,0.246656,-0.080951
-136.0,99.0,-118.0,0.24925,-0.086159
-138.0,96.0,-118.0,0.24149,-0.091504
-141.0,102.0,-118.0,0.237091,-0.095697
-132.0,96.0,-118.0,0.235672,-0.100721
-139.0,96.0,-122.0,0.232014,-0.106347
-140.0,100.0,-121.0,0.233376,-0.110735
-136.0,97.0,-120.0,0.239318,-0.112403
-139.0,99.0,-116.0,0.23971,-0.115897
-142.0,100.0,-116.0,0.244437,-0.114151
-136.0,97.0,-115.0,0.242099,-0.112928
-137.0,96.0,-119.0,0.239347,-0.115176
-138.0,97.0,-120.0,0.243539,-0.123212
-140.0,97.0,-120.0,0.251996,-0.129865
-135.0,95.0,-119.0,0.249713,-0.143343
-139.0,96.0,-120.0,0.248898,-0.154093
-142.0,97.0,-119.0,0.243955,-0.162709
-140.0,100.0,-124.0,0.231605,-0.163446
-141.0,96.0,-119.0,0.216577,-0.160761
-135.0,94.0,-119.0,0.205975,-0.153031
-136.0,99.0,-116.0,0.19848,-0.14666
-138.0,98.0,-120.0,0.198692,-0.140339
-136.0,96.0,-115.0,0.205765,-0.135699
-136.0,96.0,-120.0,0.216923,-0.135795
-138.0,102.0,-116.0,0.23596,-0.139537
-135.0,95.0,-117.0,0.252048,-0.139621
-139.0,96.0,-121.0,0.259926,-0.136915
-137.0,97.0,-118.0,0.263758,-0.129747
-135.0,95.0,-118.0,0.260304,-0.123803
-137.0,100.0,-119.0,0.254064,-0.113137
-135.0,99.0,-118.0,0.242325,-0.102745
-136.0,95.0,-118.0,0.229337,-0.099177
-138.0,99.0,-118.0,0.21765,-0.098468
-136.0,96.0,-122.0,0.205319,-0.094622
-140.0,102.0,-120.0,0.186086,-0.095837
-139.0,101.0,-117.0,0.180504,-0.097594
-137.0,96.0,-115.0,0.177868,-0.096934
-134.0,98.0,-119.0,0.173636,-0.09624
-137.0,97.0,-117.0,0.174411,-0.100646
-136.0,94.0,-119.0,0.185778,-0.103744
-134.0,98.0,-118.0,0.190966,-0.113153
-139.0,101.0,-119.0,0.203065,-0.121851
-138.0,100.0,-117.0,0.221155,-0.133189
-136.0,98.0,-119.0,0.232963,-0.14
-139.0,97.0,-121.0,0.232553,-0.139849
-140.0,99.0,-119.0,0.22915,-0.137484
-137.0,101.0,-119.0,0.227228,-0.139077
-140.0,99.0,-118.0,0.224984,-0.141657
-139.0,94.0,-120.0,0.220613,-0.14587
-138.0,95.0,-119.0,0.223489,-0.150804
-136.0,98.0,-117.0,0.224499,-0.157343
-136.0,97.0,-120.0,0.228852,-0.159539
-138.0,98.0,-118.0,0.224442,-0.162216
-133.0,95.0,-118.0,0.216973,-0.162155
-141.0,99.0,-118.0,0.206245,-0.151726
-136.0,100.0,-120.0,0.185506,-0.140855
-140.0,93.0,-118.0,0.167927,-0.130249
-138.0,95.0,-120.0,0.154215,-0.12001
-139.0,97.0,-117.0,0.144474,-0.114279
-132.0,95.0,-118.0,0.14163,-0.111946
-138.0,97.0,-124.0,0.141828,-0.111822
-139.0,97.0,-116.0,0.14114,-0.110705
-136.0,96.0,-117.0,0.152934,-0.110606
-139.0,98.0,-118.0,0.168214,-0.112423
-137.0,99.0,-115.0,0.180942,-0.112199
-140.0,96.0,-122.0,0.194301,-0.111932
-141.0,99.0,-119.0,0.209102,-0.115982
-139.0,96.0,-116.0,0.227438,-0.119591
-139.0,96.0,-118.0,0.240288,-0.112945
-135.0,96.0,-120.0,0.255664,-0.11359
-140.0,98.0,-119.0,0.272587,-0.116433
-139.0,94.0,-118.0,0.286918,-0.120393
-138.0,98.0,-118.0,0.294115,-0.122278
-143.0,102.0,-118.0,0.30086,-0.128392
-136.0,96.0,-117.0,0.29822,-0.134929
-138.0,98.0,-116.0,0.121685,-0.051602
-135.0,97.0,-117.0,-0.008982,0.031061
-110.0,116.0,-121.0,-0.21256,0.07558
-58.0,127.0,-129.0,-0.531088,0.021928
5.0,119.0,-143.0,-0.861898,-0.146449
72.0,100.0,-162.0,-1.026079,-0.6304
127.0,63.0,-176.0,-1.176243,-1.259203
161.0,19.0,-191.0,-1.169776,-1.949578
173.0,-20.0,-199.0,-1.011145,-2.56018
176.0,-54.0,-206.0,-0.880307,-3.083896
179.0,-81.0,-211.0,-0.74713,-3.456046
168.0,-103.0,-209.0,-0.638072,-3.691867
164.0,-119.0,-218.0,-0.546836,-3.809038
163.0,-121.0,-210.0,-0.527981,-3.826036
160.0,-127.0,-217.0,-0.571786,-3.783627
164.0,-113.0,-219.0,-0.674631,-3.685892
173.0,-107.0,-213.0,-0.822674,-3.591231
-63.0,-178.0,-194.0,0.856413,-3.578006
-101.0,-161.0,-179.0,1.211214,-3.387568
-133.0,-129.0,-172.0,1.515915,-3.104291
-129.0,104.0,-117.0,-0.847023,-0.262041
-128.0,102.0,-117.0,-0.854906,-0.402072
-130.0,101.0,-116.0,-0.859952,-0.519857
-130.0,101.0,-115.0,-0.866393,-0.588893
-131.0,100.0,-120.0,-0.866306,-0.6184
-133.0,100.0,-120.0,-0.897224,-0.664063
-127.0,100.0,-118.0,-0.954637,-0.718506
-127.0,100.0,-116.0,-1.025199,-0.751258
-127.0,97.0,-116.0,-1.068713,-0.760617
-125.0,100.0,-119.0,-1.096791,-0.765134
-128.0,100.0,-115.0,-1.112921,-0.760338
-130.0,101.0,-119.0,-1.139987,-0.755357
-126.0,101.0,-119.0,-1.198763,-0.790815
-127.0,101.0,-116.0,-1.288877,-0.843577
-128.0,98.0,-115.0,-1.335471,-0.842278
-131.0,98.0,-117.0,-1.347203,-0.79477
-128.0,102.0,-116.0,-1.312865,-0.694319
-122.0,101.0,-119.0,-1.240176,-0.565834
-128.0,105.0,-117.0,-1.138223,-0.441212
-128.0,102.0,-115.0,-1.06308,-0.365822
-130.0,99.0,-120.0,-0.951739,-0.284621
-125.0,103.0,-119.0,-0.810546,-0.21034
-124.0,104.0,-118.0,-0.650277,-0.152899
-125.0,109.0,-115.0,-0.464184,-0.143195
-120.0,105.0,-120.0,-0.292334,-0.107308
-114.0,103.0,-122.0,-0.180469,-0.092302
-110.0,107.0,-120.0,-0.106462,-0.096161
-108.0,111.0,-122.0,-0.05129,-0.106177
-109.0,112.0,-122.0,-0.033273,-0.084298
-107.0,112.0,-123.0,-0.028866,-0.103613
-109.0,116.0,-129.0,-0.018987,-0.141444
-109.0,107.0,-120.0,-0.033139,-0.171298
-105.0,114.0,-125.0,-0.050384,-0.204008
-110.0,112.0,-122.0,-0.081219,-0.237877
-111.0,108.0,-125.0,-0.114413,-0.257707
-114.0,106.0,-125.0,-0.13882,-0.256513
-112.0,110.0,-123.0,-0.144842,-0.2671
-112.0,108.0,-119.0,-0.162367,-0.266887
-113.0,109.0,-126.0,-0.167695,-0.244471
-114.0,111.0,-123.0,-0.17034,-0.2274
-116.0,107.0,-118.0,-0.189108,-0.21023
-121.0,106.0,-115.0,-0.212174,-0.192816
-118.0,103.0,-122.0,-0.235695,-0.169776
-108.0,111.0,-118.0,-0.007597,-1.175641
-70.0,122.0,-129.0,-0.091446,-1.428258
-27.0,124.0,-137.0,-0.170044,-1.598102
12.0,122.0,-144.0,-0.281739,-1.647262
19.0,115.0,-146.0,-0.427166,-1.687892
20.0,122.0,-146.0,-0.617652,-1.697567
1.0,127.0,-136.0,-0.84325,-1.604668
-58.0,128.0,-130.0,-1.001587,-1.18312
-147.0,95.0,-118.0,-1.107526,-0.728825
-192.0,26.0,-129.0,-1.038581,-0.107193
-191.0,-61.0,-145.0,-0.652403,0.521864
-141.0,-132.0,-172.0,0.057544,0.879164
-69.0,-179.0,-195.0,0.732716,0.609605
14.0,-194.0,-214.0,1.803419,-0.129862
81.0,-185.0,-230.0,2.463156,-1.303118
133.0,-155.0,-235.0,2.30822,-2.592905
167.0,-112.0,-235.0,1.49704,-3.576678
176.0,-68.0,-232.0,0.298993,-4.122127
171.0,-27.0,-219.0,-0.970892,-4.206317
156.0,10.0,-212.0,-2.111496,-3.919997
133.0,53.0,-198.0,-2.999185,-3.403167
114.0,67.0,-188.0,-3.591553,-2.75139
84.0,82.0,-177.0,-3.887823,-2.068934
55.0,101.0,-168.0,-3.943807,-1.43346
34.0,107.0,-168.0,-3.80617,-0.946034
22.0,114.0,-159.0,-3.538696,-0.631608
13.0,113.0,-155.0,-3.237919,-0.538751
15.0,114.0,-161.0,-2.904495,-0.612523
27.0,114.0,-160.0,-2.583621,-0.889969
47.0,106.0,-166.0,-2.286279,-1.349377
81.0,87.0,-180.0,-1.94353,-1.99594
139.0,41.0,-198.0,-1.37106,-2.47672
174.0,-28.0,-223.0,-0.714375,-2.875325
168.0,-96.0,-232.0,-0.056978,-3.13861
130.0,-156.0,-233.0,0.584827,-3.180563
63.0,-187.0,-225.0,1.102117,-3.009313
-19.0,-194.0,-207.0,1.378211,-2.946275
-98.0,-164.0,-185.0,1.561846,-2.825797
-160.0,-110.0,-163.0,1.66362,-2.56956
-195.0,-42.0,-142.0,1.592661,-2.188252
-190.0,26.0,-123.0,1.241792,-1.778312
-150.0,85.0,-116.0,0.628658,-1.505252
-93.0,117.0,-128.0,-0.136698,-1.485243
-19.0,124.0,-137.0,-0.933057,-1.773613
49.0,109.0,-154.0,-1.588021,-2.362927
102.0,81.0,-170.0,-1.940045,-3.09578
145.0,45.0,-181.0,-1.959192,-3.758728
162.0,7.0,-188.0,-1.818639,-4.224775
176.0,-27.0,-195.0,-1.575437,-4.480758
121.0,67.0,-173.0,-1.7734,-2.619315
144.0,50.0,-178.0,-1.563093,-2.711952
156.0,31.0,-187.0,-1.350091,-2.765871
165.0,9.0,-188.0,-1.129054,-2.779826
168.0,6.0,-189.0,-0.975989,-2.728917
165.0,11.0,-188.0,-0.902042,-2.616983
162.0,12.0,-186.0,-0.895243,-2.482937
151.0,32.0,-187.0,-0.944415,-2.252998
118.0,68.0,-174.0,-1.085092,-1.799509
59.0,102.0,-158.0,-1.196054,-1.250133
-17.0,127.0,-138.0,-1.230054,-0.587897
-84.0,123.0,-124.0,-1.096011,0.094786
-147.0,92.0,-118.0,-0.783432,0.66058
-183.0,52.0,-122.0,-0.366495,0.903556
-196.0,0.0,-128.0,0.060021,0.926952
-196.0,-52.0,-146.0,0.448148,0.694658
-163.0,-103.0,-163.0,0.718253,0.272834
-128.0,-146.0,-176.0,0.829174,-0.282536
-81.0,-169.0,-193.0,0.786482,-0.885487
-42.0,-184.0,-205.0,0.599743,-1.473212
-6.0,-193.0,-212.0,0.333378,-1.998267
33.0,-193.0,-219.0,0.057125,-2.429507
53.0,-189.0,-225.0,-0.215487,-2.79206
85.0,-180.0,-227.0,-0.434804,-3.078322
99.0,-179.0,-230.0,-0.580305,-3.319533
109.0,-176.0,-231.0,-0.636642,-3.531944
107.0,-176.0,-233.0,-0.592118,-3.745027
99.0,-177.0,-233.0,-0.425703,-3.945673
97.0,-177.0,-230.0,-0.154678,-4.1625
83.0,-182.0,-226.0,0.253139,-4.364699
49.0,-194.0,-223.0,0.824219,-4.502048
-11.0,-192.0,-209.0,1.508992,-4.496417
-66.0,-181.0,-200.0,2.223104,-4.210458
-119.0,-151.0,-178.0,2.871287,-3.632132
-163.0,-110.0,-163.0,3.258183,-2.772694
-192.0,-56.0,-147.0,3.223641,-1.753312
-197.0,-5.0,-131.0,2.790301,-0.755051
-186.0,41.0,-122.0,1.980719,-0.010567
-159.0,80.0,-115.0,0.869414,0.425291
-116.0,104.0,-126.0,-0.333379,0.462206
-69.0,126.0,-128.0,-1.387869,0.081887
-23.0,127.0,-139.0,-2.188994,-0.595199
23.0,123.0,-145.0,-2.601768,-1.353049
57.0,102.0,-159.0,-2.653011,-2.060063
88.0,89.0,-165.0,-2.478571,-2.602875
113.0,77.0,-174.0,-2.212337,-2.927866
130.0,59.0,-179.0,-1.94359,-3.053873
136.0,56.0,-180.0,-1.756385,-3.042432
145.0,43.0,-179.0,-1.664288,-2.91715
-156.0,81.0,-112.0,-0.724976,-0.290296
-158.0,84.0,-120.0,-0.749791,-0.299263
-157.0,83.0,-116.0,-0.764823,-0.284653
-157.0,80.0,-116.0,-0.765924,-0.242774
-158.0,81.0,-114.0,-0.7742,-0.22294
-160.0,79.0,-114.0,-0.791918,-0.226771
-156.0,84.0,-116.0,-0.848624,-0.25286
-157.0,81.0,-114.0,-0.918562,-0.27574
-160.0,84.0,-115.0,-0.990019,-0.331832
-157.0,84.0,-114.0,-1.049853,-0.377171
-154.0,86.0,-110.0,-1.110898,-0.420161
-154.0,82.0,-114.0,-1.119135,-0.441206
-156.0,80.0,-117.0,-1.083024,-0.422038
-156.0,81.0,-115.0,-1.024644,-0.342171
-152.0,85.0,-111.0,-0.985831,-0.291818
-156.0,84.0,-116.0,-0.944919,-0.24786
-159.0,84.0,-116.0,-0.918724,-0.235978
-158.0,83.0,-113.0,-0.92565,-0.268918
-156.0,87.0,-118.0,-0.943479,-0.33598
-157.0,83.0,-116.0,-0.938461,-0.386569
-152.0,83.0,-114.0,-0.930024,-0.436272
-154.0,81.0,-113.0,-0.820404,-0.406029
-155.0,83.0,-112.0,-0.608406,-0.351213
-151.0,89.0,-114.0,-0.324556,-0.277054
-152.0,88.0,-118.0,-0.036438,-0.194311
-151.0,87.0,-118.0,0.240647,-0.130414
-148.0,90.0,-117.0,0.41974,-0.111358
-146.0,94.0,-120.0,0.488136,-0.110028
-138.0,97.0,-119.0,0.458771,-0.125177
-139.0,91.0,-120.0,0.407119,-0.147831
-137.0,95.0,-118.0,0.34967,-0.149161
-137.0,92.0,-119.0,0.302171,-0.135063
-135.0,95.0,-120.0,0.264329,-0.121713
-139.0,96.0,-119.0,0.23031,-0.112967
-140.0,94.0,-119.0,0.205037,-0.099074
-141.0,96.0,-119.0,0.189714,-0.085893
-138.0,94.0,-115.0,0.185954,-0.079533
-144.0,93.0,-119.0,0.177538,-0.081083
-147.0,94.0,-119.0,0.173694,-0.085966
-145.0,88.0,-118.0,0.172371,-0.093281
-146.0,92.0,-120.0,0.173256,-0.099309
-147.0,92.0,-118.0,0.174027,-0.109876
