=== CALIBRATION PARAMETERS ===
Scale X: 1.000000
Scale Y: 1.125912
Center X: -86.695308
Center Y: -79.918474
Data Points: 435
Timestamp: 20250712_152349

=== RAW AND CALIBRATED DATA ===
Index, Raw_X, Raw_Y, Raw_Z, Pitch, Roll, Calibrated_X, Calibrated_Y
168, 86.000000, -203.000000, -191.000000, -0.516102, 7.349610, 174.412262, -119.366672
169, 98.000000, -195.000000, -190.000000, 0.642813, 6.989696, 182.557536, -111.821138
170, 96.000000, -195.000000, -189.000000, 1.502291, 6.601131, 177.707312, -113.398980
171, 89.000000, -208.000000, -188.000000, 2.219130, 5.948115, 168.348930, -130.689671
172, 69.000000, -212.000000, -188.000000, 2.188133, 5.776688, 148.466998, -135.974639
173, 47.000000, -229.000000, -185.000000, 1.856247, 5.707200, 127.678132, -155.763977
174, 4.000000, -249.000000, -180.000000, 1.197616, 5.714562, 86.932286, -178.855554
175, -168.000000, -230.000000, -126.000000, -1.681354, 5.219383, -77.535402, -164.562839
176, -294.000000, -98.000000, -83.000000, -5.513652, 2.873584, -197.969569, -24.024437
177, -266.000000, 48.000000, -64.000000, -6.934287, -3.033750, -169.632197, 128.187137
178, -210.000000, 93.000000, -73.000000, -5.795887, -6.106971, -114.859268, 172.794641
179, -64.000000, 117.000000, -106.000000, -0.151554, -9.805297, 22.975914, 189.368654
180, 61.000000, 57.000000, -139.000000, 5.843516, -7.470210, 133.226481, 122.400484
181, 96.000000, 25.000000, -148.000000, 7.460329, -4.993309, 162.666393, 92.356898
182, 120.000000, -16.000000, -159.000000, 7.917280, -2.351552, 183.650284, 53.880135
183, 129.000000, -46.000000, -164.000000, 7.452642, -0.109412, 193.333675, 27.741018
184, 138.000000, -66.000000, -161.000000, 6.590714, 1.506808, 205.304358, 10.838101
185, 135.000000, -97.000000, -170.000000, 4.741093, 3.553429, 207.182328, -16.483801
186, 138.000000, -99.000000, -168.000000, 4.065328, 4.143824, 212.437916, -16.825568
187, 135.000000, -101.000000, -164.000000, 3.666276, 4.562085, 210.932052, -18.008421
188, 137.000000, -89.000000, -164.000000, 3.491071, 4.844153, 213.454627, -3.572650
189, 133.000000, -54.000000, -155.000000, 4.497268, 4.438424, 207.132019, 33.674066
190, 107.000000, 19.000000, -137.000000, 6.535894, 2.705423, 177.405775, 109.167648
191, 59.000000, 68.000000, -121.000000, 7.680364, 1.273085, 128.994789, 159.658514
192, -13.000000, 98.000000, -115.000000, 8.433407, -0.170161, 56.969999, 189.883349
193, -82.000000, 119.000000, -94.000000, 8.710827, -1.799407, -8.594921, 210.990021
194, -149.000000, 119.000000, -74.000000, 8.065866, -3.864545, -71.213742, 209.623926
195, -212.000000, 100.000000, -68.000000, 6.411464, -5.814318, -131.572167, 186.923049
196, -295.000000, -17.000000, -69.000000, -0.883310, -9.262690, -207.205928, 47.700119
197, -300.000000, -61.000000, -80.000000, -3.505176, -8.910680, -207.852379, -5.057689
198, -261.000000, -155.000000, -107.000000, -7.317866, -6.277377, -158.549781, -110.709623
199, -227.000000, -190.000000, -121.000000, -8.674859, -4.248407, -119.457775, -146.249657
200, -188.000000, -220.000000, -135.000000, -9.259171, -2.026688, -77.133596, -174.137037
201, -105.000000, -247.000000, -153.000000, -8.677503, 2.243393, 5.980741, -190.604388
202, -73.000000, -260.000000, -163.000000, -7.726825, 3.961864, 36.273493, -198.790564
203, -70.000000, -258.000000, -165.000000, -6.543839, 5.117722, 35.955322, -192.143930
204, -72.000000, -258.000000, -160.000000, -5.552113, 5.651428, 30.513259, -190.725648
205, -93.000000, -255.000000, -153.000000, -4.536987, 5.733545, 6.089428, -187.769565
206, -178.000000, -227.000000, -129.000000, -4.783164, 4.781110, -79.928122, -161.317608
207, -245.000000, -177.000000, -103.000000, -5.423696, 3.618526, -147.472253, -110.038663
208, -291.000000, -100.000000, -78.000000, -6.207645, 2.085715, -194.164130, -28.131253
209, -299.000000, -19.000000, -67.000000, -6.846419, -0.300425, -202.185637, 57.923299
210, -274.000000, 56.000000, -67.000000, -6.711356, -3.373264, -177.596981, 136.330596
211, -145.000000, 122.000000, -82.000000, -2.575390, -8.354360, -54.473657, 201.355473
212, -79.000000, 119.000000, -104.000000, 0.697877, -9.319054, 6.434453, 193.349103
213, -1.000000, 92.000000, -119.000000, 4.064862, -8.718696, 77.262422, 162.058919
214, 53.000000, 65.000000, -138.000000, 6.490461, -6.817752, 123.756398, 133.457797
215, 113.000000, -9.000000, -160.000000, 7.916266, -1.959490, 176.582345, 63.091036
216, 132.000000, -57.000000, -164.000000, 6.384778, 1.600889, 199.638972, 21.354857
217, 135.000000, -59.000000, -160.000000, 5.155778, 2.585355, 206.770879, 22.266500
218, 135.000000, -48.000000, -158.000000, 4.892650, 2.732455, 207.727721, 35.003873
219, 131.000000, -27.000000, -146.000000, 5.164439, 2.471869, 204.021396, 57.180623
220, 123.000000, 2.000000, -141.000000, 5.786789, 2.026999, 194.851905, 88.249341
221, -69.000000, 128.000000, -67.000000, 9.980747, -3.302139, 7.127295, 220.292040
222, -150.000000, 125.000000, -57.000000, 10.633655, -6.747653, -71.246897, 215.933231
223, -316.000000, 3.000000, -22.000000, 1.193591, -15.540692, -229.694400, 78.523348
224, -266.000000, -200.000000, -63.000000, -15.840138, -10.374545, -152.007760, -168.592457
225, -202.000000, -248.000000, -77.000000, -19.127773, -4.434895, -78.921266, -210.568047
226, -142.000000, -274.000000, -88.000000, -19.820257, 2.791339, -17.054539, -221.036119
227, -85.000000, -280.000000, -106.000000, -18.209917, 9.542694, 39.077210, -207.221727
228, 54.000000, -244.000000, -147.000000, -6.348822, 20.563986, 156.619571, -121.881372
229, 62.000000, -249.000000, -144.000000, -2.680597, 20.955320, 155.362083, -125.137423
230, 46.000000, -254.000000, -143.000000, 0.810394, 20.447819, 130.668176, -131.545466
231, 42.000000, -257.000000, -139.000000, 1.158885, 20.199316, 125.875445, -137.287257
232, 28.000000, -258.000000, -136.000000, 0.840392, 20.027538, 112.697573, -140.407245
233, -19.000000, -275.000000, -128.000000, -1.687650, 19.677240, 71.473250, -162.908255
234, -72.000000, -273.000000, -108.000000, -3.687034, 19.274895, 21.789433, -168.448329
235, -146.000000, -259.000000, -83.000000, -6.554566, 18.464287, -48.875977, -161.334408
236, -243.000000, -203.000000, -47.000000, -10.420052, 16.720247, -143.796615, -109.768607
237, -309.000000, -116.000000, -21.000000, -14.842673, 13.329313, -206.614768, -21.352892
238, -331.000000, -35.000000, -5.000000, -18.516043, 7.778642, -225.582551, 57.615033
239, -316.000000, 39.000000, -3.000000, -20.095524, 0.273685, -209.036200, 124.427610
240, -271.000000, 90.000000, -12.000000, -18.663166, -8.019970, -166.214434, 164.850963
241, -146.000000, 138.000000, -41.000000, -7.384321, -19.753933, -52.824329, 203.537654
242, -81.000000, 132.000000, -65.000000, 0.966140, -21.419449, 4.610824, 192.112924
243, 50.000000, 85.000000, -107.000000, 15.019468, -15.528891, 107.258445, 137.070050
244, 129.000000, 3.000000, -134.000000, 19.997726, -3.155548, 162.091705, 72.752585
245, 147.000000, -45.000000, -140.000000, 19.395641, 2.912695, 178.860241, 39.665994
246, 152.000000, -76.000000, -138.000000, 17.466961, 7.605892, 190.265116, 21.518053
247, 143.000000, -132.000000, -143.000000, 12.240124, 12.577700, 196.127265, -23.437910
248, 134.000000, -165.000000, -140.000000, 7.853307, 14.178849, 200.309321, -56.899228
249, 132.000000, -170.000000, -147.000000, 6.459481, 14.546350, 201.319748, -59.845734
250, 132.000000, -159.000000, -136.000000, 5.649709, 14.787146, 204.665402, -50.546389
251, 147.000000, -129.000000, -139.000000, 6.928806, 14.346679, 215.853344, -17.351118
252, 155.000000, -93.000000, -132.000000, 8.865862, 13.515976, 219.499281, 18.714855
253, 148.000000, -34.000000, -119.000000, 11.577214, 11.951155, 207.802356, 76.572795
254, 106.000000, 34.000000, -107.000000, 14.768886, 9.356974, 161.916761, 141.576531
255, -17.000000, 111.000000, -88.000000, 19.315645, 1.464826, 41.544282, 207.082252
256, -82.000000, 129.000000, -62.000000, 19.566538, -3.771608, -11.333337, 222.553749
257, -142.000000, 134.000000, -45.000000, 17.664125, -8.747700, -62.264271, 229.071566
258, -231.000000, 104.000000, -32.000000, 10.485568, -15.940526, -146.270784, 195.780255
259, -260.000000, 83.000000, -35.000000, 6.093226, -18.433987, -175.550950, 166.009198
260, -286.000000, 53.000000, -30.000000, 1.469202, -19.782818, -199.979858, 127.436008
261, -302.000000, 26.000000, -27.000000, -2.866190, -19.909285, -213.576805, 91.313598
262, -320.000000, -12.000000, -30.000000, -6.836341, -19.139736, -227.458546, 42.096983
263, -318.000000, -49.000000, -41.000000, -10.437714, -17.711573, -218.614739, -6.181097
264, -302.000000, -124.000000, -53.000000, -16.587875, -12.761320, -187.605627, -90.320985
265, -248.000000, -205.000000, -71.000000, -19.895977, -5.041161, -122.339814, -164.955717
266, -243.000000, -200.000000, -68.000000, -20.200701, -1.039385, -117.876412, -148.243998
267, -250.000000, -204.000000, -67.000000, -20.010714, 1.956075, -125.284732, -143.926537
268, -265.000000, -190.000000, -65.000000, -19.269747, 4.130425, -142.007116, -121.381026
269, -274.000000, -168.000000, -55.000000, -19.199514, 3.382873, -153.977357, -99.467767
270, -299.000000, -145.000000, -44.000000, -19.308243, 1.772830, -180.938349, -78.370546
271, -319.000000, -77.000000, -23.000000, -19.407934, -0.627769, -206.535335, -8.346769
272, -256.000000, 92.000000, -11.000000, -17.446093, -9.908656, -154.230659, 165.054010
273, -162.000000, 130.000000, -37.000000, -12.677811, -15.900503, -63.234739, 198.584837
274, -57.000000, 129.000000, -73.000000, -3.737761, -20.126284, 34.575422, 186.631339
275, 104.000000, 21.000000, -139.000000, 16.954445, -12.738174, 145.641180, 62.443388
276, 141.000000, -52.000000, -152.000000, 20.706217, -2.857821, 164.843903, 10.663858
277, 143.000000, -113.000000, -149.000000, 19.579350, 6.774759, 171.495112, -21.410481
278, 132.000000, -161.000000, -140.000000, 15.509453, 13.556805, 176.453076, -51.383231
279, 104.000000, -199.000000, -136.000000, 9.994296, 17.159698, 165.514293, -83.677161
280, 71.000000, -231.000000, -143.000000, 4.336249, 17.940298, 146.679898, -116.207656
281, 33.000000, -252.000000, -133.000000, -3.164755, 15.713858, 126.987552, -153.268401
282, 36.000000, -251.000000, -135.000000, -6.800591, 14.685929, 138.427940, -156.406068
283, 52.000000, -243.000000, -140.000000, -7.059545, 14.790134, 155.507204, -146.515987
284, 79.000000, -225.000000, -141.000000, -6.041629, 15.478906, 180.096910, -124.588215
285, 127.000000, -172.000000, -142.000000, -1.280936, 16.993086, 216.837936, -59.503411
286, 131.000000, -156.000000, -144.000000, 2.063701, 17.167631, 212.424817, -38.505355
287, 156.000000, -87.000000, -130.000000, 9.351859, 15.443975, 219.497312, 31.560895
288, 144.000000, -36.000000, -118.000000, 12.919921, 13.311048, 200.666230, 78.635252
289, 115.000000, 27.000000, -108.000000, 16.261694, 10.147987, 166.851776, 136.798238
290, 66.000000, 74.000000, -107.000000, 18.931463, 6.132352, 114.410444, 177.508042
291, 17.000000, 97.000000, -99.000000, 20.519270, 1.713553, 67.915015, 192.405351
292, -77.000000, 132.000000, -58.000000, 19.551306, -7.339430, -5.274790, 223.166180
293, -118.000000, 136.000000, -45.000000, 16.942581, -10.843680, -39.296765, 228.473958
294, -150.000000, 128.000000, -43.000000, 14.148331, -13.718900, -69.265239, 218.580390
295, -171.000000, 126.000000, -42.000000, 11.287893, -16.260275, -89.217910, 213.676146
296, -208.000000, 116.000000, -37.000000, 5.967300, -19.434286, -124.024173, 197.397725
297, -213.000000, 111.000000, -35.000000, 4.220729, -19.893494, -128.302984, 190.070196
298, -217.000000, 108.000000, -37.000000, 2.851774, -20.084827, -131.876792, 184.007997
299, -223.000000, 105.000000, -34.000000, 1.867059, -20.223650, -137.294044, 180.452601
300, -224.000000, 107.000000, -30.000000, 1.018167, -20.389872, -137.802408, 182.637673
301, -181.000000, 130.000000, -35.000000, 1.302019, -20.610710, -95.053250, 204.680271
302, -82.000000, 133.000000, -55.000000, 5.336752, -20.196266, -0.064752, 202.136071
303, -37.000000, 126.000000, -66.000000, 8.786846, -19.105949, 40.047468, 192.014244
304, 46.000000, 89.000000, -92.000000, 15.815610, -14.024670, 105.880022, 149.564689
305, 66.000000, 80.000000, -93.000000, 18.006071, -10.824279, 120.714924, 145.373841
306, 65.000000, 77.000000, -98.000000, 19.059475, -8.056844, 116.130168, 147.791593
307, 19.000000, 106.000000, -82.000000, 19.060045, -5.578698, 77.875841, 189.537637
308, -38.000000, 126.000000, -63.000000, 18.448378, -6.522196, 30.711803, 214.760084
309, -124.000000, 136.000000, -47.000000, 17.176069, -9.006103, -45.654038, 229.694400
310, -269.000000, 75.000000, -31.000000, 10.804154, -16.035088, -183.347336, 167.288516
311, -303.000000, 14.000000, -35.000000, 5.015594, -18.742420, -218.204428, 91.815315
