=== CALIBRATION PARAMETERS ===
Scale X: 1.000000
Scale Y: 1.138021
Center X: -90.709780
Center Y: -72.589098
Data Points: 374
Timestamp: 20250712_151524

=== RAW AND CALIBRATED DATA ===
Index, Raw_X, Raw_Y, Raw_Z, Pitch, Roll, Calibrated_X, Calibrated_Y
20, -57.000000, 102.000000, -134.000000, 0.459304, -1.055186, 32.637429, 185.849014
21, -53.000000, 102.000000, -137.000000, 0.446976, -1.043177, 36.642638, 185.818247
22, -54.000000, 105.000000, -140.000000, 0.438178, -1.026833, 35.640698, 189.215499
23, -52.000000, 106.000000, -136.000000, 0.444702, -1.011349, 37.655791, 190.476997
24, -55.000000, 105.000000, -136.000000, 0.454371, -1.000548, 34.633004, 189.369284
25, -53.000000, 108.000000, -138.000000, 0.455641, -0.991685, 36.614031, 192.767338
26, -52.000000, 106.000000, -136.000000, 0.460651, -1.051218, 37.618049, 190.368438
27, -50.000000, 106.000000, -139.000000, 0.475163, -1.138993, 39.558763, 190.060650
28, -42.000000, 100.000000, -135.000000, 0.474590, -1.194995, 47.593007, 183.170836
29, -26.000000, 97.000000, -142.000000, 0.450950, -1.227736, 63.592977, 179.494453
30, 4.000000, 88.000000, -150.000000, 0.402279, -1.287892, 93.656526, 168.872331
31, 51.000000, 60.000000, -163.000000, 0.293793, -1.344672, 140.873305, 136.491625
32, 99.000000, 8.000000, -179.000000, 0.081941, -1.437088, 189.453683, 76.577573
33, 121.000000, -70.000000, -190.000000, -0.220137, -1.818909, 212.438887, -13.878511
34, 106.000000, -128.000000, -191.000000, -0.443912, -2.390019, 198.186399, -81.976042
35, 76.000000, -173.000000, -185.000000, -0.489927, -2.991802, 168.288887, -134.969693
36, 47.000000, -202.000000, -181.000000, -0.367439, -3.433039, 138.869562, -169.192527
37, 18.000000, -217.000000, -173.000000, -0.230236, -3.700323, 109.404811, -186.547404
38, -9.000000, -223.000000, -173.000000, -0.115448, -3.652326, 82.058384, -193.217048
39, -15.000000, -228.000000, -167.000000, -0.083134, -3.456442, 75.952106, -197.867325
40, -12.000000, -228.000000, -170.000000, -0.129777, -3.161449, 79.094866, -197.156058
41, -8.000000, -223.000000, -175.000000, -0.259167, -2.807913, 83.501439, -190.643009
42, 16.000000, -214.000000, -178.000000, -0.414625, -2.388232, 107.997459, -179.171349
43, 45.000000, -201.000000, -180.000000, -0.583843, -1.942035, 137.541608, -162.945629
44, 66.000000, -182.000000, -183.000000, -0.709354, -1.486038, 158.970307, -139.837452
45, 92.000000, -155.000000, -192.000000, -0.758625, -1.045417, 185.243818, -107.735757
46, 108.000000, -128.000000, -189.000000, -0.711697, -0.653374, 201.049043, -75.503271
47, 123.000000, -86.000000, -191.000000, -0.581040, -0.361907, 215.640364, -26.642714
48, 117.000000, -42.000000, -186.000000, -0.380211, -0.178103, 208.941478, 24.137209
49, 99.000000, 1.000000, -179.000000, -0.149981, -0.093438, 190.178001, 73.395397
50, 73.000000, 39.000000, -171.000000, 0.052903, -0.110282, 163.551859, 116.597141
51, 35.000000, 73.000000, -159.000000, 0.196992, -0.218011, 125.162907, 154.975052
52, -12.000000, 93.000000, -148.000000, 0.274106, -0.366550, 78.001880, 177.345856
53, -65.000000, 106.000000, -137.000000, 0.279332, -0.537015, 25.042644, 191.756213
54, -109.000000, 110.000000, -128.000000, 0.215227, -0.714144, -18.770272, 195.951992
55, -148.000000, 100.000000, -122.000000, 0.129338, -0.919116, -57.565243, 184.155612
56, -163.000000, 94.000000, -115.000000, 0.001663, -1.137117, -72.293558, 176.944977
57, -173.000000, 93.000000, -115.000000, -0.150211, -1.346465, -81.988133, 175.308504
58, -188.000000, 88.000000, -110.000000, -0.280816, -1.544159, -96.748837, 169.297067
59, -232.000000, 58.000000, -106.000000, -0.412426, -1.681011, -140.521208, 134.971595
60, -271.000000, -13.000000, -108.000000, -0.484953, -1.657520, -179.366409, 54.170549
61, -269.000000, -84.000000, -115.000000, -0.215263, -1.638260, -177.856262, -26.740019
62, -235.000000, -156.000000, -136.000000, 0.113089, -1.652672, -144.558196, -109.316856
63, -178.000000, -204.000000, -153.000000, 0.424312, -1.759616, -88.418392, -164.758096
64, -110.000000, -230.000000, -175.000000, 0.679157, -2.013155, -21.356811, -195.937741
65, -46.000000, -234.000000, -185.000000, 0.492662, -2.367539, 43.120764, -202.158777
66, 8.000000, -224.000000, -198.000000, -0.016649, -2.594596, 98.767314, -192.266600
67, -215.000000, 69.000000, -111.000000, -0.740637, -1.870208, -122.837450, 146.845354
68, -221.000000, 69.000000, -110.000000, -0.615109, -1.852301, -129.096583, 146.938227
69, -217.000000, 71.000000, -110.000000, -0.494676, -1.739428, -125.332435, 149.487021
70, -203.000000, 69.000000, -110.000000, -0.356843, -1.660768, -111.601198, 147.409957
71, -204.000000, 75.000000, -109.000000, -0.214760, -1.592742, -112.880227, 154.435758
72, -201.000000, 81.000000, -113.000000, -0.082146, -1.524664, -110.128004, 161.305883
73, -194.000000, 82.000000, -114.000000, -0.014135, -1.434844, -103.262090, 162.627669
74, -181.000000, 88.000000, -113.000000, 0.116422, -1.427352, -90.519457, 169.511086
75, -173.000000, 87.000000, -112.000000, 0.310008, -1.387356, -82.893679, 168.507814
76, -155.000000, 100.000000, -120.000000, 0.503748, -1.341457, -65.339263, 183.199462
77, -140.000000, 101.000000, -117.000000, 0.668249, -1.278951, -50.645256, 184.570430
78, -125.000000, 106.000000, -127.000000, 0.811215, -1.211291, -36.075745, 190.180045
79, -105.000000, 108.000000, -126.000000, 0.906072, -1.150237, -16.269565, 192.630509
80, -87.000000, 107.000000, -130.000000, 0.943266, -1.098951, 1.581463, 191.529230
81, -68.000000, 106.000000, -134.000000, 0.924726, -1.037919, 20.556035, 190.460258
82, -57.000000, 103.000000, -137.000000, 0.865358, -0.986653, 31.647201, 187.120436
83, -45.000000, 106.000000, -139.000000, 0.767519, -0.946593, 43.851866, 190.601200
84, -47.000000, 100.000000, -137.000000, 0.649388, -0.918273, 42.160079, 183.887880
85, -38.000000, 102.000000, -140.000000, 0.540459, -0.896454, 51.390899, 186.166898
86, -39.000000, 99.000000, -138.000000, 0.434224, -0.878770, 50.665057, 182.836601
87, -42.000000, 102.000000, -139.000000, 0.338094, -0.868462, 47.890297, 186.260673
88, -39.000000, 101.000000, -141.000000, 0.269596, -0.860016, 51.046761, 185.111035
89, -54.000000, 106.000000, -136.000000, 0.222968, -0.844720, 36.180942, 190.928082
90, -63.000000, 106.000000, -136.000000, 0.186502, -0.827864, 27.267424, 190.973969
91, -66.000000, 104.000000, -131.000000, 0.172767, -0.821441, 24.315069, 188.797151
92, -83.000000, 111.000000, -130.000000, 0.179976, -0.829754, 7.301837, 196.758122
93, -85.000000, 108.000000, -131.000000, 0.202299, -0.851882, 5.247778, 193.270453
94, -93.000000, 110.000000, -127.000000, 0.234348, -0.889261, -2.808889, 195.520050
95, -104.000000, 104.000000, -128.000000, 0.285240, -0.939700, -13.926161, 188.548156
96, -109.000000, 104.000000, -125.000000, 0.263342, -0.855352, -18.863590, 188.815109
97, -122.000000, 104.000000, -118.000000, 0.250880, -0.784089, -31.805734, 189.102943
98, -127.000000, 104.000000, -123.000000, 0.266404, -0.747881, -36.860750, 189.114981
99, -124.000000, 107.000000, -128.000000, 0.280136, -0.784783, -33.914566, 192.360308
100, -116.000000, 104.000000, -127.000000, 0.313263, -0.885879, -25.982852, 188.705837
101, -94.000000, 104.000000, -130.000000, 0.397674, -1.160108, -4.190243, 187.938881
102, -51.000000, 104.000000, -136.000000, 0.457207, -1.463340, 38.626166, 186.964253
103, 12.000000, 82.000000, -148.000000, 0.498902, -1.735400, 101.420634, 160.760035
104, 81.000000, 34.000000, -172.000000, 0.488331, -1.998964, 170.240902, 104.403447
105, 114.000000, -22.000000, -181.000000, 0.390910, -2.250695, 203.472233, 39.448059
106, 122.000000, -74.000000, -191.000000, 0.312735, -2.501698, 211.665441, -21.064805
107, 115.000000, -106.000000, -195.000000, 0.241141, -2.737002, 204.888066, -58.526521
108, 105.000000, -136.000000, -192.000000, 0.162076, -2.897882, 195.166238, -93.047450
109, 98.000000, -155.000000, -191.000000, 0.096035, -2.895678, 188.389502, -114.569051
110, 92.000000, -155.000000, -192.000000, -0.000299, -2.791638, 182.710782, -114.236704
111, 92.000000, -156.000000, -192.000000, -0.137775, -2.616146, 183.171202, -114.719031
112, 96.000000, -148.000000, -196.000000, -0.292717, -2.339962, 187.709862, -104.781665
113, 110.000000, -132.000000, -194.000000, -0.485694, -2.065892, 202.350338, -85.452280
114, 112.000000, -128.000000, -193.000000, -0.650384, -1.788499, 204.893326, -79.816030
115, 111.000000, -117.000000, -189.000000, -0.740472, -1.532134, 204.143017, -66.218570
116, 117.000000, -103.000000, -191.000000, -0.754037, -1.308024, 210.213217, -49.517943
117, 121.000000, -79.000000, -191.000000, -0.698155, -1.092440, 214.028094, -21.410084
118, 116.000000, -40.000000, -188.000000, -0.568009, -0.820198, 208.567811, 24.029191
119, 95.000000, 15.000000, -177.000000, -0.406043, -0.524176, 186.961745, 87.822987
120, 46.000000, 67.000000, -156.000000, -0.177067, -0.290701, 137.191662, 147.935647
121, -30.000000, 97.000000, -143.000000, 0.093824, -0.197816, 60.475652, 182.414864
122, -96.000000, 109.000000, -130.000000, 0.321099, -0.326574, -6.017260, 195.791691
123, -161.000000, 100.000000, -117.000000, 0.457500, -0.627155, -71.219309, 184.943087
124, -201.000000, 71.000000, -113.000000, 0.438392, -0.988115, -111.148935, 151.189210
125, -239.000000, 41.000000, -104.000000, 0.298330, -1.316732, -148.828490, 116.548543
126, -263.000000, 12.000000, -108.000000, 0.079891, -1.593024, -172.440556, 82.834896
127, -275.000000, -28.000000, -108.000000, -0.175285, -1.767098, -183.958530, 36.920107
128, -275.000000, -49.000000, -113.000000, -0.445864, -1.877707, -183.402560, 12.562688
129, -272.000000, -69.000000, -107.000000, -0.676700, -1.980066, -180.007540, -10.220834
130, -262.000000, -118.000000, -123.000000, -0.790867, -2.002029, -169.567518, -66.648845
131, -227.000000, -163.000000, -141.000000, -0.846276, -1.962695, -134.182923, -118.425255
132, -185.000000, -200.000000, -152.000000, -0.861636, -1.825229, -91.983553, -160.509478
133, -139.000000, -225.000000, -164.000000, -0.843881, -1.599097, -45.859757, -188.638698
134, -95.000000, -235.000000, -173.000000, -0.736943, -1.404458, -2.057284, -199.624760
135, -61.000000, -241.000000, -184.000000, -0.705255, -1.316994, 31.979203, -206.433634
136, -29.000000, -230.000000, -192.000000, -0.727114, -1.274328, 64.148632, -193.959342
137, 1.000000, -231.000000, -191.000000, -0.758078, -1.314296, 94.236731, -195.209514
138, 22.000000, -223.000000, -199.000000, -0.771275, -1.426903, 115.386502, -186.741467
139, 35.000000, -216.000000, -204.000000, -0.784298, -1.552306, 128.498884, -179.406985
140, 48.000000, -210.000000, -202.000000, -0.775639, -1.699535, 141.439864, -173.085553
141, 51.000000, -206.000000, -203.000000, -0.718453, -1.867311, 144.251196, -169.222257
142, 59.000000, -200.000000, -203.000000, -0.588698, -2.034686, 151.792396, -163.048968
143, 51.000000, -205.000000, -200.000000, -0.411968, -2.212628, 143.146488, -169.302391
144, 40.000000, -210.000000, -202.000000, -0.170446, -2.388659, 131.310520, -175.763004
145, 23.000000, -220.000000, -200.000000, 0.157653, -2.581478, 113.159380, -187.776071
146, -16.000000, -227.000000, -193.000000, 0.569926, -2.774341, 72.790815, -196.060732
147, -86.000000, -235.000000, -179.000000, 1.010642, -2.934261, 1.565935, -204.833068
148, -167.000000, -212.000000, -159.000000, 1.445803, -2.905100, -80.248838, -177.286101
149, -232.000000, -160.000000, -132.000000, 1.801730, -2.676801, -145.325726, -115.920039
150, -275.000000, -89.000000, -114.000000, 1.909932, -2.193833, -187.936886, -33.184812
151, -273.000000, -23.000000, -109.000000, 1.608238, -1.624169, -185.241808, 43.157813
152, -233.000000, 41.000000, -107.000000, 0.900698, -1.212533, -143.943417, 116.749300
153, -179.000000, 87.000000, -114.000000, 0.026024, -1.166258, -88.341981, 168.937774
154, -104.000000, 105.000000, -128.000000, -0.755477, -1.490766, -11.593477, 188.210999
155, -26.000000, 97.000000, -144.000000, -1.278212, -2.146750, 67.928480, 176.737900
156, 37.000000, 65.000000, -162.000000, -1.386409, -2.897352, 131.618545, 137.201383
157, 74.000000, 38.000000, -170.000000, -1.136635, -3.395012, 168.067462, 104.402387
158, 78.000000, 31.000000, -172.000000, -0.901206, -3.626805, 171.405410, 95.504969
159, 77.000000, 37.000000, -170.000000, -0.842156, -3.619171, 170.200099, 102.482251
160, 73.000000, 43.000000, -165.000000, -0.962657, -3.360374, 166.471599, 110.516721
161, 47.000000, 67.000000, -159.000000, -1.223398, -2.828629, 141.093827, 139.872584
162, 4.000000, 93.000000, -146.000000, -1.516837, -2.026659, 98.573101, 172.489364
163, -82.000000, 109.000000, -129.000000, -1.615242, -0.984154, 12.378557, 194.049464
164, -156.000000, 96.000000, -114.000000, -1.367668, 0.014872, -62.524822, 181.873923
165, -211.000000, 70.000000, -107.000000, -0.790819, 0.833050, -118.793313, 154.060583
166, -248.000000, 23.000000, -106.000000, -0.000908, 1.324021, -157.288541, 101.544047
167, -277.000000, -22.000000, -108.000000, 0.819580, 1.355900, -187.806701, 50.360938
168, -273.000000, -74.000000, -112.000000, 1.510373, 0.917186, -185.147460, -9.705237
169, -256.000000, -124.000000, -122.000000, 1.920548, 0.235781, -169.235076, -67.993532
170, -226.000000, -171.000000, -137.000000, 1.967800, -0.579618, -139.861228, -123.489537
171, -203.000000, -193.000000, -144.000000, 1.715004, -1.399082, -116.508920, -150.814170
172, -198.000000, -198.000000, -146.000000, 1.272840, -2.093242, -110.484524, -158.473288
173, -201.000000, -190.000000, -148.000000, 0.801808, -2.630516, -112.341612, -150.989451
174, -216.000000, -188.000000, -143.000000, 0.422577, -3.049936, -126.339013, -149.617836
175, -234.000000, -163.000000, -132.000000, 0.330420, -3.417846, -144.047558, -121.442400
176, -268.000000, -99.000000, -117.000000, 0.538898, -3.695073, -178.378799, -48.236527
177, -272.000000, -17.000000, -104.000000, 0.961525, -3.842090, -182.997143, 45.704844
178, -220.000000, 58.000000, -108.000000, 1.445973, -3.644496, -131.945470, 131.052331
179, -138.000000, 105.000000, -120.000000, 1.885938, -3.070909, -51.164655, 184.874703
180, -39.000000, 99.000000, -145.000000, 1.793512, -2.355472, 47.190737, 178.436545
181, 49.000000, 61.000000, -158.000000, 1.133564, -1.909112, 136.574455, 135.944172
182, 96.000000, 2.000000, -180.000000, 0.307472, -1.901839, 185.742450, 68.046322
183, 122.000000, -53.000000, -188.000000, -0.402138, -2.345632, 214.026267, 3.608220
184, 119.000000, -95.000000, -192.000000, -0.905318, -2.964953, 212.728548, -46.568074
185, 115.000000, -114.000000, -194.000000, -1.218454, -3.409553, 209.809076, -69.877415
186, 113.000000, -116.000000, -192.000000, -1.516783, -3.613190, 208.752381, -72.709589
187, 114.000000, -112.000000, -190.000000, -1.879781, -3.521544, 210.880903, -67.641411
188, 119.000000, -100.000000, -191.000000, -2.225980, -3.133468, 217.038596, -52.627883
189, 121.000000, -83.000000, -190.000000, -2.579462, -2.519959, 220.138109, -31.000048
190, 116.000000, -53.000000, -190.000000, -2.798656, -1.765018, 215.848429, 5.849235
191, 115.000000, -29.000000, -182.000000, -2.776053, -0.909398, 214.389504, 36.407822
192, 99.000000, 6.000000, -178.000000, -2.476545, -0.139084, 197.308765, 78.937756
193, 79.000000, 27.000000, -169.000000, -1.963916, 0.445801, 175.455021, 104.786309
194, 58.000000, 54.000000, -163.000000, -1.323608, 0.774481, 152.459484, 136.522706
195, 47.000000, 64.000000, -160.000000, -0.708322, 0.823826, 139.684146, 148.023231
196, 38.000000, 73.000000, -153.000000, -0.179963, 0.617984, 129.190156, 157.536329
197, 40.000000, 71.000000, -157.000000, 0.247630, 0.374637, 130.030861, 154.556421
198, 46.000000, 69.000000, -154.000000, 0.938455, 0.179975, 134.181336, 151.665317
199, 46.000000, 70.000000, -154.000000, 2.059294, -0.209999, 131.146278, 151.601249
200, 50.000000, 71.000000, -144.000000, 3.360296, -0.602594, 132.183310, 151.628559
201, 54.000000, 72.000000, -149.000000, 4.889774, -1.162221, 131.812623, 150.976736
202, 52.000000, 75.000000, -137.000000, 6.446043, -1.926281, 127.000391, 152.461629
203, 56.000000, 73.000000, -136.000000, 7.946838, -2.410537, 127.369425, 148.773518
204, 57.000000, 78.000000, -134.000000, 9.251138, -2.691527, 125.426260, 153.699332
205, 59.000000, 73.000000, -135.000000, 10.699241, -2.549164, 123.620844, 148.313757
206, 58.000000, 76.000000, -138.000000, 12.193799, -1.998655, 118.253004, 153.186285
207, 60.000000, 74.000000, -142.000000, 13.402510, -0.812863, 116.161469, 154.339568
208, 65.000000, 65.000000, -142.000000, 14.517874, -0.100873, 118.037450, 146.252313
209, 71.000000, 63.000000, -135.000000, 15.574439, 0.071719, 122.856669, 144.496798
210, 82.000000, 60.000000, -131.000000, 16.141262, -0.171951, 133.058423, 140.362453
211, 92.000000, 53.000000, -133.000000, 16.019167, -0.364283, 142.434833, 131.794380
212, 99.000000, 32.000000, -139.000000, 15.507207, -0.776687, 148.942884, 106.527937
213, 107.000000, 24.000000, -146.000000, 15.087279, -0.757511, 156.019176, 97.359283
214, 127.000000, 5.000000, -146.000000, 14.370460, 0.100603, 177.500298, 78.624789
215, 140.000000, -30.000000, -151.000000, 13.472333, 1.604691, 191.677989, 44.181021
216, 141.000000, -69.000000, -154.000000, 12.600954, 3.378294, 194.716969, 6.343639
217, 144.000000, -104.000000, -156.000000, 11.785026, 5.237992, 199.812900, -26.349620
218, 131.000000, -134.000000, -157.000000, 10.263790, 7.023594, 191.639177, -54.015598
219, 126.000000, -153.000000, -154.000000, 8.736495, 8.494925, 191.856720, -70.811959
220, 124.000000, -162.000000, -148.000000, 7.454212, 9.420016, 194.461230, -78.954321
221, 132.000000, -157.000000, -153.000000, 6.541561, 9.863704, 204.420035, -70.874589
222, 135.000000, -144.000000, -156.000000, 6.206897, 10.126350, 208.051836, -54.782253
223, 138.000000, -111.000000, -154.000000, 6.894251, 9.869428, 209.226223, -18.808494
224, 144.000000, -67.000000, -153.000000, 8.301869, 9.019149, 211.109378, 28.003086
225, 129.000000, -3.000000, -136.000000, 10.290368, 7.230239, 193.340219, 91.668402
226, 73.000000, 69.000000, -121.000000, 12.422008, 4.525185, 135.972463, 162.887603
227, -6.000000, 105.000000, -109.000000, 13.766140, 0.493032, 58.944543, 193.099682
228, -81.000000, 122.000000, -91.000000, 13.266365, -4.301182, -9.011169, 205.063520
229, -159.000000, 116.000000, -72.000000, 10.861236, -8.549529, -79.008997, 196.238493
230, -215.000000, 93.000000, -59.000000, 7.447973, -11.666899, -130.124186, 169.188936
231, -253.000000, 60.000000, -56.000000, 3.355990, -13.993182, -165.134565, 127.535974
232, -286.000000, 23.000000, -62.000000, -1.227482, -15.107587, -193.896428, 77.656444
233, -302.000000, -25.000000, -56.000000, -5.598271, -14.631960, -204.386824, 20.570184
234, -304.000000, -72.000000, -60.000000, -9.264050, -12.942329, -199.666049, -34.834208
235, -297.000000, -111.000000, -68.000000, -12.161941, -10.447814, -185.298434, -78.267688
236, -287.000000, -138.000000, -67.000000, -14.177729, -7.952085, -171.138034, -104.242088
237, -293.000000, -133.000000, -69.000000, -15.273015, -6.045194, -173.766033, -95.153652
238, -296.000000, -121.000000, -67.000000, -15.694910, -5.101004, -176.129592, -79.194680
239, -296.000000, -108.000000, -66.000000, -15.781583, -5.196287, -176.182556, -64.655562
240, -305.000000, -86.000000, -60.000000, -15.571462, -6.225000, -186.989217, -41.939102
241, -312.000000, -62.000000, -49.000000, -14.965597, -7.795650, -198.053799, -17.060326
242, -307.000000, -22.000000, -44.000000, -13.877298, -9.901907, -196.776269, 25.156774
243, -298.000000, 33.000000, -47.000000, -11.994477, -12.454018, -191.016759, 82.778325
244, -252.000000, 85.000000, -46.000000, -8.504874, -15.182991, -151.715945, 141.276750
245, -183.000000, 127.000000, -65.000000, -2.685246, -17.166744, -89.044081, 185.990373
246, -94.000000, 133.000000, -86.000000, 4.511392, -16.798794, -9.763510, 191.720829
247, -9.000000, 107.000000, -109.000000, 10.990900, -13.397674, 61.093676, 163.281052
248, 65.000000, 63.000000, -127.000000, 15.301664, -7.690233, 119.890079, 122.372548
249, 117.000000, 2.000000, -140.000000, 16.584393, -1.040085, 162.882797, 71.403207
250, 139.000000, -54.000000, -150.000000, 14.929589, 4.911500, 186.372806, 28.972494
251, 146.000000, -102.000000, -155.000000, 11.844625, 9.010539, 201.786072, -9.677590
252, 137.000000, -139.000000, -150.000000, 8.644543, 11.210752, 203.607839, -45.210730
253, 133.000000, -151.000000, -145.000000, 6.209359, 12.157184, 207.246057, -57.403758
254, 134.000000, -150.000000, -152.000000, 4.816529, 12.444527, 211.473855, -54.199815
255, 131.000000, -139.000000, -147.000000, 4.568546, 12.414330, 209.584760, -43.495021
256, 141.000000, -118.000000, -149.000000, 5.351352, 12.156096, 217.199049, -19.984424
257, 147.000000, -90.000000, -148.000000, 6.828584, 11.592289, 219.069907, 9.857966
258, 150.000000, -53.000000, -141.000000, 8.847027, 10.447918, 217.239789, 46.786925
259, 130.000000, -4.000000, -132.000000, 11.333785, 8.398261, 192.233430, 93.844284
260, 88.000000, 53.000000, -112.000000, 13.806902, 5.015919, 149.438218, 145.584892
261, 21.000000, 103.000000, -100.000000, 15.456442, 0.458635, 84.299708, 190.730535
262, -53.000000, 124.000000, -87.000000, 15.601897, -4.740646, 16.263837, 206.680617
263, -123.000000, 130.000000, -73.000000, 13.806216, -9.712033, -46.157187, 210.437051
264, -182.000000, 118.000000, -60.000000, 10.405189, -13.717028, -99.133745, 195.990880
265, -229.000000, 94.000000, -46.000000, 6.150721, -16.363270, -141.900615, 168.433433
266, -264.000000, 65.000000, -44.000000, 1.462796, -17.815619, -174.327411, 130.044733
267, -292.000000, 27.000000, -43.000000, -3.376456, -18.115564, -198.250806, 80.518048
268, -312.000000, -8.000000, -46.000000, -7.757635, -17.181282, -212.225555, 34.411481
269, -316.000000, -47.000000, -45.000000, -11.490938, -15.156658, -209.991805, -10.889449
270, -304.000000, -93.000000, -50.000000, -14.465471, -12.407259, -191.163095, -61.181201
271, -300.000000, -119.000000, -55.000000, -16.519346, -9.556525, -181.268706, -87.035058
272, -305.000000, -116.000000, -50.000000, -17.638620, -7.278634, -184.800530, -78.552824
273, -304.000000, -110.000000, -51.000000, -18.056236, -5.955038, -182.511593, -68.767528
274, -307.000000, -96.000000, -53.000000, -18.117262, -5.638486, -184.588774, -52.438832
275, -313.000000, -84.000000, -48.000000, -17.858974, -6.277267, -192.487670, -40.060532
276, -316.000000, -67.000000, -40.000000, -17.261908, -7.716925, -199.187439, -23.134174
277, -312.000000, -25.000000, -35.000000, -16.192434, -9.817357, -199.153092, 21.150401
278, -295.000000, 28.000000, -34.000000, -14.386659, -12.554162, -186.591540, 77.414273
279, -253.000000, 81.000000, -33.000000, -11.282184, -15.793583, -150.944972, 135.933899
280, -184.000000, 120.000000, -42.000000, -6.137537, -18.592680, -87.745103, 179.734188
281, -112.000000, 135.000000, -58.000000, 1.032277, -19.481201, -22.316951, 196.183442
282, -31.000000, 126.000000, -81.000000, 8.193604, -17.559252, 48.482229, 183.289445
283, 43.000000, 95.000000, -104.000000, 13.705950, -13.246664, 107.843674, 148.819861
284, 94.000000, 52.000000, -123.000000, 17.032610, -7.607328, 144.558110, 109.379462
285, 127.000000, 4.000000, -132.000000, 17.955065, -1.532919, 170.832924, 72.124838
286, 144.000000, -44.000000, -141.000000, 16.634773, 3.846525, 188.319178, 36.089919
287, 147.000000, -91.000000, -147.000000, 14.180826, 7.793373, 197.217812, -2.463681
288, 139.000000, -124.000000, -145.000000, 11.281964, 10.352526, 198.656354, -31.586514
289, 126.000000, -154.000000, -148.000000, 8.474074, 11.941854, 193.524636, -60.030797
290, 114.000000, -173.000000, -149.000000, 6.137691, 12.790070, 188.125506, -79.009809
291, 116.000000, -173.000000, -148.000000, 4.596550, 13.142786, 194.476132, -78.552658
292, 118.000000, -170.000000, -145.000000, 3.855527, 13.210497, 198.692793, -76.066449
293, 121.000000, -162.000000, -147.000000, 3.803957, 13.188264, 201.690810, -66.740582
294, 131.000000, -151.000000, -147.000000, 4.474061, 12.995794, 209.843449, -54.730208
295, 141.000000, -130.000000, -152.000000, 5.835142, 12.537849, 215.525888, -30.927720
296, 144.000000, -98.000000, -146.000000, 7.748819, 11.661189, 213.709615, 1.107362
297, 149.000000, -57.000000, -143.000000, 10.115702, 10.087263, 212.277564, 42.000781
298, 120.000000, 7.000000, -127.000000, 12.862415, 7.207600, 179.427120, 101.984730
299, 67.000000, 77.000000, -107.000000, 15.225434, 2.665309, 127.258005, 166.516779
300, -29.000000, 121.000000, -83.000000, 15.996589, -3.232135, 39.959564, 205.464100
301, -134.000000, 137.000000, -69.000000, 14.255369, -9.372416, -56.154915, 220.138109
302, -217.000000, 101.000000, -47.000000, 9.787142, -14.321577, -131.121471, 181.303061
303, -283.000000, 50.000000, -36.000000, 3.327605, -16.918425, -193.902694, 120.565415
304, -310.000000, -18.000000, -43.000000, -3.768610, -17.006647, -215.793614, 31.936812
305, -308.000000, -88.000000, -51.000000, -10.270651, -14.656086, -203.261773, -54.560162
306, -274.000000, -165.000000, -69.000000, -15.276382, -9.968760, -155.428930, -139.684672
307, -209.000000, -220.000000, -89.000000, -17.882862, -3.345544, -80.863251, -187.236267
308, -129.000000, -260.000000, -112.000000, -17.664831, 4.133488, 1.778601, -210.561772
309, -47.000000, -272.000000, -130.000000, -14.630930, 10.822551, 78.070774, -202.032122
310, 26.000000, -250.000000, -148.000000, -9.201335, 15.523772, 140.041045, -158.306154
311, 82.000000, -217.000000, -154.000000, -2.529507, 17.496830, 179.426499, -111.534578
