=== CALIBRATION PARAMETERS ===
Scale X: 1.000000
Scale Y: 1.155517
Center X: -79.681933
Center Y: -77.846503
Data Points: 309
Timestamp: 20250712_134222

=== RAW AND CALIBRATED DATA ===
Index, Raw_X, Raw_Y, Raw_Z, Pitch, Roll, Calibrated_X, Calibrated_Y
62, -226.000000, 49.000000, -117.000000, 0.011835, -1.646784, -146.342229, 130.559777
63, -215.000000, 59.000000, -116.000000, -0.073848, -1.908602, -135.168377, 141.509294
64, -188.000000, 78.000000, -119.000000, -0.120199, -2.158563, -108.068007, 162.716525
65, -129.000000, 97.000000, -129.000000, -0.016278, -2.410306, -49.281412, 183.561868
66, -28.000000, 94.000000, -150.000000, 0.202653, -2.695079, 51.151565, 178.200421
67, 60.000000, 49.000000, -168.000000, 0.555055, -2.953941, 138.051637, 124.353494
68, 100.000000, -12.000000, -187.000000, 0.986014, -2.933878, 176.449166, 52.838527
69, 118.000000, -70.000000, -193.000000, 1.246416, -2.748174, 193.455810, -13.779075
70, 109.000000, -121.000000, -196.000000, 1.187898, -2.559256, 184.595183, -72.059003
71, 86.000000, -160.000000, -193.000000, 0.948439, -2.358976, 162.475494, -116.125344
72, 62.000000, -184.000000, -190.000000, 0.586220, -2.120366, 139.734743, -142.772802
73, 50.000000, -188.000000, -191.000000, 0.211136, -1.946533, 128.977757, -146.769147
74, 44.000000, -194.000000, -190.000000, -0.156439, -1.781304, 124.200540, -153.035709
75, 50.000000, -193.000000, -188.000000, -0.476922, -1.609821, 131.245069, -151.169387
76, 57.000000, -182.000000, -192.000000, -0.729798, -1.407851, 139.122820, -137.823961
77, 75.000000, -172.000000, -192.000000, -0.932934, -1.161357, 157.798145, -125.329078
78, 93.000000, -147.000000, -196.000000, -1.081954, -0.860706, 176.366330, -95.366361
79, 106.000000, -123.000000, -194.000000, -1.103669, -0.547244, 189.398993, -66.393747
80, 116.000000, -81.000000, -194.000000, -0.999993, -0.243853, 199.050009, -16.693504
81, 113.000000, -48.000000, -191.000000, -0.819052, -0.006057, 195.400669, 22.358553
82, 100.000000, -5.000000, -182.000000, -0.619084, 0.165087, 181.642578, 72.671260
83, 73.000000, 30.000000, -172.000000, -0.419797, 0.226692, 153.940179, 113.295629
84, 37.000000, 66.000000, -166.000000, -0.250471, 0.198778, 117.407254, 154.774986
85, -7.000000, 103.000000, -138.000000, 0.956087, -2.691802, 70.380227, 189.251949
86, -88.000000, 105.000000, -135.000000, 0.877162, -2.557340, -10.374438, 192.164871
87, -116.000000, 103.000000, -129.000000, 0.672957, -2.452049, -37.825176, 190.446232
88, -191.000000, 82.000000, -116.000000, 0.442709, -2.316221, -112.208657, 167.173387
89, 114.000000, -70.000000, -206.000000, -0.435249, -0.920365, 195.243514, -6.836583
90, 103.000000, -37.000000, -196.000000, -0.624188, -1.228957, 184.811030, 30.272799
91, 91.000000, -4.000000, -190.000000, -0.833426, -1.488926, 173.435954, 67.561657
92, 69.000000, 22.000000, -185.000000, -1.023206, -1.683217, 151.974543, 97.020549
93, 51.000000, 49.000000, -179.000000, -1.152725, -1.790900, 134.272643, 128.013451
94, 21.000000, 56.000000, -174.000000, -1.230739, -1.835441, 104.414399, 136.100686
95, -8.000000, 70.000000, -166.000000, -1.257257, -1.858252, 75.326151, 152.465081
96, -35.000000, 85.000000, -154.000000, -1.227498, -1.859159, 47.988991, 170.213791
97, -54.000000, 86.000000, -148.000000, -1.133409, -1.836102, 28.620002, 171.652012
98, -73.000000, 91.000000, -143.000000, -0.981731, -1.834662, 9.142754, 177.608963
99, -86.000000, 95.000000, -143.000000, -0.783818, -1.859656, -4.353811, 182.156955
100, -86.000000, 90.000000, -136.000000, -0.546700, -1.889693, -5.016498, 176.573358
101, -85.000000, 91.000000, -142.000000, -0.275844, -1.924951, -4.633441, 177.411767
102, -85.000000, 86.000000, -138.000000, 0.012268, -1.976067, -5.347613, 171.664047
103, -76.000000, 94.000000, -143.000000, 0.291978, -2.005426, 2.954199, 180.631921
104, -61.000000, 93.000000, -145.000000, 0.570995, -1.987362, 17.239954, 179.459124
105, -43.000000, 87.000000, -144.000000, 0.827470, -1.921972, 34.606831, 172.763968
106, -27.000000, 79.000000, -153.000000, 1.040066, -1.814853, 49.909190, 163.506372
107, -11.000000, 74.000000, -164.000000, 1.185546, -1.661551, 65.291095, 157.832834
108, 6.000000, 66.000000, -166.000000, 1.270814, -1.470067, 81.998898, 149.161817
109, 26.000000, 56.000000, -174.000000, 1.272879, -1.278347, 101.810264, 138.040021
110, 43.000000, 46.000000, -179.000000, 1.204025, -1.098511, 118.911174, 127.006000
111, 54.000000, 37.000000, -182.000000, 1.089868, -0.939800, 130.210408, 117.126660
112, 64.000000, 34.000000, -178.000000, 0.988954, -0.842061, 140.600183, 114.088786
113, 67.000000, 26.000000, -185.000000, 0.885215, -0.782391, 143.815816, 104.952150
114, 71.000000, 22.000000, -185.000000, 0.775537, -0.757512, 148.171406, 100.425038
115, 76.000000, 12.000000, -186.000000, 0.670186, -0.769016, 153.501151, 88.813247
116, 82.000000, 6.000000, -189.000000, 0.556737, -0.817777, 159.841598, 81.648914
117, 88.000000, -5.000000, -191.000000, 0.413471, -0.863463, 166.301316, 68.732662
118, 93.000000, -12.000000, -197.000000, 0.255622, -0.944567, 171.802106, 60.221710
119, 98.000000, -15.000000, -200.000000, 0.116286, -1.062143, 177.275817, 56.228549
120, 105.000000, -26.000000, -196.000000, -0.004916, -1.271820, 184.698750, 42.783797
121, 115.000000, -57.000000, -205.000000, -0.116050, -1.526535, 195.096915, 5.702101
122, 110.000000, -108.000000, -204.000000, -0.215148, -1.852905, 190.447184, -54.490468
123, 84.000000, -159.000000, -206.000000, -0.201038, -2.251188, 164.404222, -115.075679
124, 53.000000, -192.000000, -204.000000, -0.060109, -2.626424, 132.895921, -154.578581
125, 3.000000, -220.000000, -196.000000, 0.189149, -2.851680, 82.034869, -187.320553
126, -46.000000, -225.000000, -194.000000, 0.464693, -2.940615, 32.110041, -193.280131
127, -88.000000, -231.000000, -178.000000, 0.712154, -2.891764, -10.523651, -199.050009
128, -132.000000, -225.000000, -171.000000, 0.879947, -2.725909, -54.928610, -191.135313
129, -176.000000, -208.000000, -161.000000, 0.948875, -2.505944, -98.960130, -170.256986
130, -201.000000, -183.000000, -154.000000, 0.899823, -2.272440, -123.711731, -140.357237
131, -230.000000, -162.000000, -140.000000, 0.758970, -2.059380, -152.152347, -114.912666
132, -246.000000, -127.000000, -134.000000, 0.581257, -1.887030, -167.664794, -73.828053
133, -267.000000, -96.000000, -124.000000, 0.371650, -1.766274, -188.116772, -37.385016
134, -264.000000, -88.000000, -126.000000, -0.021314, -1.080681, -184.271176, -26.569023
135, -250.000000, -129.000000, -137.000000, 0.018615, -0.903103, -170.362564, -73.690334
136, -208.000000, -180.000000, -155.000000, 0.115514, -0.784978, -128.630139, -132.574148
137, -138.000000, -217.000000, -175.000000, 0.232975, -0.738101, -59.028506, -175.476446
138, -70.000000, -232.000000, -186.000000, 0.306099, -0.793393, 8.689244, -193.177783
139, -272.000000, -68.000000, -124.000000, 0.780875, -1.661238, -193.982730, -4.724878
140, -272.000000, -49.000000, -121.000000, 0.785608, -1.577358, -193.951532, 17.517903
141, -270.000000, -24.000000, -116.000000, 0.770258, -1.503587, -191.853072, 46.716866
142, -265.000000, -11.000000, -120.000000, 0.740291, -1.443364, -186.846366, 61.747065
143, -263.000000, -10.000000, -118.000000, 0.701968, -1.387428, -184.743987, 63.083674
144, -264.000000, -2.000000, -117.000000, 0.664746, -1.345396, -185.657703, 72.445104
145, -261.000000, 2.000000, -115.000000, 0.587833, -1.288519, -182.484166, 77.238515
146, -259.000000, 8.000000, -113.000000, 0.512786, -1.232245, -180.319008, 84.338223
147, -256.000000, 14.000000, -116.000000, 0.414474, -1.173180, -177.150498, 91.319844
148, -252.000000, 18.000000, -110.000000, 0.263206, -1.100807, -172.820725, 96.225779
149, -255.000000, 19.000000, -116.000000, 0.069255, -1.030860, -175.458093, 97.392679
150, -258.000000, 14.000000, -116.000000, -0.129779, -0.989129, -178.054657, 91.695788
151, -255.000000, 11.000000, -111.000000, -0.339982, -0.954499, -174.654929, 88.389695
152, -255.000000, 10.000000, -115.000000, -0.440837, -0.983437, -174.425711, 87.080383
153, -260.000000, 9.000000, -114.000000, -0.412366, -1.109559, -179.490865, 85.651570
154, -260.000000, 10.000000, -114.000000, -0.254725, -1.212853, -179.808679, 86.582574
155, -258.000000, 6.000000, -113.000000, -0.145510, -1.321313, -178.030257, 81.749392
156, -255.000000, 8.000000, -116.000000, -0.018098, -1.451740, -175.281413, 83.689421
157, -258.000000, 10.000000, -114.000000, 0.055069, -1.536470, -178.427517, 85.873123
158, -254.000000, 12.000000, -119.000000, 0.083909, -1.548316, -174.492068, 88.003847
159, -250.000000, 12.000000, -112.000000, 0.070399, -1.588030, -170.455492, 88.130688
160, -253.000000, 14.000000, -116.000000, 0.168981, -1.615301, -173.659082, 90.263237
161, -256.000000, 12.000000, -116.000000, 0.308885, -1.612891, -176.939706, 87.979393
162, -258.000000, 10.000000, -115.000000, 0.446789, -1.601009, -179.206976, 85.749535
163, -257.000000, 14.000000, -115.000000, 0.588344, -1.579832, -178.485379, 90.438261
164, -255.000000, 17.000000, -117.000000, 0.717540, -1.550592, -176.763274, 93.924897
165, -254.000000, 17.000000, -116.000000, 0.827083, -1.519291, -175.966042, 94.042214
166, -254.000000, 18.000000, -117.000000, 0.920923, -1.485220, -176.165734, 95.257400
167, -255.000000, 17.000000, -115.000000, 0.994254, -1.448035, -177.275169, 94.255702
168, -255.000000, 17.000000, -116.000000, 1.045066, -1.417364, -177.391354, 94.302267
169, -252.000000, 16.000000, -118.000000, 1.078602, -1.398851, -174.494653, 93.135049
170, -254.000000, 17.000000, -116.000000, 1.102404, -1.379670, -176.502822, 94.393814
171, -253.000000, 18.000000, -115.000000, 1.096742, -1.368436, -175.472885, 95.600619
172, -255.000000, 19.000000, -113.000000, 1.076998, -1.366888, -177.396972, 96.812990
173, -253.000000, 18.000000, -115.000000, 1.037317, -1.365218, -175.358519, 95.600509
174, -254.000000, 20.000000, -117.000000, 0.980779, -1.361611, -176.283541, 97.857604
175, -251.000000, 21.000000, -117.000000, 0.920878, -1.363845, -173.166032, 98.999015
176, -254.000000, 17.000000, -118.000000, 0.866791, -1.368672, -176.074079, 94.334293
177, -252.000000, 18.000000, -114.000000, 0.826301, -1.370645, -173.935875, 95.589679
178, -255.000000, 15.000000, -115.000000, 0.795711, -1.372298, -176.890519, 92.090166
179, -250.000000, 18.000000, -117.000000, 0.767431, -1.379421, -171.862716, 95.478641
180, -251.000000, 16.000000, -117.000000, 0.742265, -1.386025, -172.812693, 93.150369
181, -252.000000, 24.000000, -115.000000, 0.715076, -1.392410, -173.733653, 102.430224
182, -255.000000, 20.000000, -120.000000, 0.692530, -1.399828, -176.749836, 97.649797
183, -250.000000, 18.000000, -116.000000, 0.670699, -1.408919, -171.658792, 95.427144
184, -248.000000, 21.000000, -121.000000, 0.659847, -1.412053, -169.695087, 98.741094
185, -251.000000, 17.000000, -115.000000, 0.439816, -1.305301, -172.193430, 94.508915
186, -245.000000, 24.000000, -115.000000, 0.359809, -1.267878, -166.035414, 102.671205
187, -253.000000, 25.000000, -119.000000, 0.205277, -1.200409, -173.742790, 103.869350
188, -257.000000, 10.000000, -116.000000, 0.033963, -1.125872, -177.386782, 86.769163
189, -267.000000, -17.000000, -115.000000, -0.139150, -1.067043, -187.037988, 55.717554
190, -273.000000, -52.000000, -118.000000, -0.033271, -1.210800, -193.249499, 14.887946
191, -256.000000, -105.000000, -127.000000, 0.019122, -1.294490, -176.360438, -46.764865
192, -227.000000, -157.000000, -141.000000, 0.102746, -1.443256, -147.570551, -107.603918
193, -183.000000, -198.000000, -157.000000, 0.140697, -1.600957, -103.703048, -155.910508
194, -135.000000, -225.000000, -173.000000, 0.106553, -1.777407, -55.639561, -188.211099
195, -82.000000, -232.000000, -187.000000, -0.022542, -1.895930, -2.244489, -197.236818
196, -41.000000, -227.000000, -192.000000, -0.322451, -1.933286, 39.763121, -191.800040
197, -7.000000, -226.000000, -201.000000, -0.620278, -1.885662, 74.858306, -190.803866
198, 24.000000, -218.000000, -203.000000, -0.859423, -1.835490, 106.724071, -181.426043
199, 43.000000, -204.000000, -205.000000, -1.026720, -1.783278, 126.348360, -165.107433
200, 55.000000, -186.000000, -209.000000, -1.136041, -1.784610, 138.814831, -144.455661
201, 64.000000, -185.000000, -208.000000, -1.160026, -1.845765, 147.879754, -143.504809
202, 65.000000, -182.000000, -209.000000, -1.100637, -1.949077, 148.684529, -140.499167
203, 61.000000, -186.000000, -209.000000, -0.996209, -2.082289, 144.306440, -145.666859
204, 64.000000, -188.000000, -203.000000, -0.846869, -2.221444, 146.675306, -148.276438
205, 58.000000, -191.000000, -205.000000, -0.642364, -2.341302, 139.976570, -152.318786
206, 57.000000, -191.000000, -209.000000, -0.433767, -2.444316, 138.262553, -152.934610
207, 49.000000, -195.000000, -208.000000, -0.227765, -2.508412, 129.508396, -157.772550
208, 38.000000, -202.000000, -206.000000, 0.015665, -2.536496, 117.625610, -165.874266
209, 17.000000, -218.000000, -205.000000, 0.288880, -2.561052, 95.648131, -184.393668
210, -12.000000, -223.000000, -197.000000, 0.572100, -2.560756, 65.715514, -189.740320
211, -41.000000, -228.000000, -187.000000, 0.881115, -2.502722, 35.811142, -194.762764
212, -73.000000, -228.000000, -187.000000, 1.105403, -2.400908, 3.087966, -194.362242
213, -88.000000, -229.000000, -182.000000, 1.194201, -2.281024, -12.092057, -194.841351
214, -93.000000, -230.000000, -182.000000, 1.209574, -2.130506, -17.139269, -195.470849
215, -103.000000, -226.000000, -175.000000, 1.156140, -1.970282, -26.828087, -190.014378
216, -120.000000, -226.000000, -173.000000, 1.045414, -1.810216, -43.454461, -189.403834
217, -139.000000, -221.000000, -168.000000, 0.945545, -1.682457, -62.071496, -183.033683
218, -162.000000, -206.000000, -162.000000, 0.870183, -1.585391, -84.759673, -165.198685
219, -181.000000, -199.000000, -156.000000, 0.770528, -1.522050, -103.399563, -156.733143
220, -204.000000, -186.000000, -150.000000, 0.648904, -1.471187, -126.003774, -141.390048
221, -218.000000, -170.000000, -146.000000, 0.514754, -1.476476, -139.620937, -122.814642
222, -232.000000, -150.000000, -140.000000, 0.377180, -1.480482, -153.234658, -99.557128
223, -248.000000, -133.000000, -136.000000, 0.261422, -1.528247, -168.936007, -79.938850
224, -254.000000, -117.000000, -135.000000, 0.146740, -1.537999, -174.662981, -61.466987
225, -259.000000, -111.000000, -130.000000, 0.064088, -1.562909, -179.463316, -54.456145
226, -262.000000, -106.000000, -128.000000, -0.010952, -1.549869, -182.293595, -48.595482
227, -261.000000, -113.000000, -130.000000, -0.046033, -1.523570, -181.213537, -56.681207
228, -254.000000, -120.000000, -130.000000, -0.066174, -1.422391, -174.167753, -64.510050
229, -240.000000, -139.000000, -136.000000, -0.074530, -1.304684, -160.140956, -86.315105
230, -215.000000, -176.000000, -142.000000, -0.079208, -1.174628, -135.121555, -128.852459
231, -172.000000, -206.000000, -163.000000, -0.067660, -1.048077, -92.125462, -163.599645
232, -121.000000, -227.000000, -173.000000, -0.036013, -0.936587, -41.209304, -187.689859
233, -69.000000, -230.000000, -186.000000, 0.012811, -0.891516, 10.640347, -191.234063
234, -29.000000, -228.000000, -194.000000, 0.075135, -0.936162, 50.427556, -189.238079
235, 8.000000, -217.000000, -201.000000, 0.111201, -1.045524, 87.291813, -177.097260
236, 37.000000, -209.000000, -203.000000, 0.111727, -1.194172, 116.286012, -168.494446
237, 62.000000, -190.000000, -207.000000, 0.069619, -1.376546, 141.430366, -147.386563
238, 77.000000, -178.000000, -209.000000, -0.009826, -1.557942, 156.717775, -134.325040
239, 86.000000, -157.000000, -212.000000, -0.109324, -1.733881, 166.086286, -110.892984
240, 96.000000, -152.000000, -213.000000, -0.213702, -1.881777, 176.475712, -105.765812
241, 103.000000, -137.000000, -211.000000, -0.281515, -2.018058, 183.717406, -88.926238
242, 106.000000, -129.000000, -215.000000, -0.327727, -2.128574, 186.909974, -80.313607
243, 103.000000, -116.000000, -210.000000, -0.348787, -2.215145, 183.958388, -65.444360
244, 106.000000, -113.000000, -211.000000, -0.343997, -2.273044, 186.946834, -62.264925
245, 103.000000, -115.000000, -209.000000, -0.311495, -2.314658, 183.816658, -64.656945
246, 113.000000, -110.000000, -208.000000, -0.279466, -2.318892, 193.695126, -58.855165
247, 109.000000, -115.000000, -211.000000, -0.236947, -2.305279, 189.553590, -64.716522
248, 110.000000, -119.000000, -210.000000, -0.170949, -2.268887, 190.308004, -69.143830
249, 109.000000, -121.000000, -210.000000, -0.095691, -2.214292, 189.032507, -71.234136
250, 108.000000, -116.000000, -206.000000, -0.021660, -2.143541, 187.759802, -65.001226
251, 112.000000, -114.000000, -208.000000, 0.049551, -2.058433, 191.502007, -62.434429
252, 109.000000, -116.000000, -210.000000, 0.130394, -2.014832, 188.203733, -64.652103
253, 103.000000, -130.000000, -210.000000, 0.265149, -2.007901, 181.709012, -80.799793
254, 84.000000, -166.000000, -211.000000, 0.379759, -2.023216, 162.281581, -122.479996
255, 50.000000, -196.000000, -201.000000, 0.450982, -2.057879, 128.098306, -156.845041
256, 4.000000, -219.000000, -199.000000, 0.519169, -2.120610, 81.878613, -183.548428
257, -49.000000, -232.000000, -192.000000, 0.593988, -2.143631, 28.694129, -198.322028
258, -94.000000, -230.000000, -182.000000, 0.609099, -2.137088, -16.247521, -195.536428
259, -137.000000, -217.000000, -170.000000, 0.642423, -2.118706, -59.215523, -179.925509
260, -183.000000, -199.000000, -157.000000, 0.700449, -2.072899, -105.223691, -158.418931
261, -217.000000, -172.000000, -149.000000, 0.739422, -1.994116, -139.222840, -126.660019
262, -242.000000, -138.000000, -137.000000, 0.733738, -1.893228, -164.052617, -86.639030
263, -261.000000, -98.000000, -128.000000, 0.693662, -1.784593, -182.848557, -39.831294
264, -274.000000, -57.000000, -119.000000, 0.586479, -1.692297, -195.521774, 8.045853
265, -268.000000, -18.000000, -116.000000, 0.447037, -1.641650, -189.214963, 53.285054
266, -252.000000, 17.000000, -116.000000, 0.299827, -1.622671, -172.921638, 93.729984
267, -231.000000, 53.000000, -119.000000, 0.181385, -1.638948, -151.693635, 135.155198
268, -198.000000, 78.000000, -119.000000, 0.095294, -1.680645, -118.515713, 163.916356
269, -166.000000, 90.000000, -127.000000, 0.045051, -1.705455, -86.417874, 177.433954
270, -135.000000, 100.000000, -129.000000, -0.095069, -1.732949, -55.103835, 188.829755
271, -122.000000, 97.000000, -127.000000, -0.223902, -1.719858, -41.820842, 185.460285
272, -139.000000, 99.000000, -128.000000, -0.355227, -1.658378, -58.521816, 187.885618
273, -148.000000, 98.000000, -124.000000, -0.510404, -1.530159, -67.207588, 187.180130
274, -175.000000, 85.000000, -122.000000, -0.665542, -1.346431, -93.889153, 172.670852
275, -202.000000, 67.000000, -117.000000, -0.690863, -1.069962, -120.892650, 152.675734
276, -241.000000, 39.000000, -114.000000, -0.650173, -0.786928, -160.008945, 121.054962
277, -268.000000, -9.000000, -116.000000, -0.367239, -0.464803, -187.569061, 66.343746
278, -268.000000, -64.000000, -121.000000, 0.070692, -0.255385, -188.467153, 3.272641
279, -258.000000, -116.000000, -132.000000, 0.580875, -0.202076, -179.643025, -56.719904
280, -225.000000, -163.000000, -143.000000, 1.042414, -0.395437, -147.882365, -111.605876
281, -184.000000, -196.000000, -158.000000, -0.179667, -1.550309, -103.821709, -153.509373
282, -18.000000, 80.000000, -160.000000, 0.020852, -1.649561, 61.623705, 164.927689
283, -13.000000, 80.000000, -161.000000, 0.225290, -1.715816, 66.048975, 164.677844
284, -13.000000, 71.000000, -163.000000, 0.409252, -1.747041, 65.517999, 154.111312
285, -10.000000, 72.000000, -161.000000, 0.584562, -1.743989, 68.039875, 155.347253
286, 2.000000, 69.000000, -165.000000, 0.733883, -1.714077, 79.568396, 151.838088
287, 9.000000, 72.000000, -169.000000, 0.850520, -1.648396, 86.172335, 155.387993
288, 15.000000, 65.000000, -168.000000, 0.922332, -1.566414, 91.975688, 147.613516
289, 18.000000, 65.000000, -168.000000, 0.969516, -1.464638, 94.836723, 147.960411
290, 20.000000, 61.000000, -171.000000, 0.978628, -1.353177, 96.758430, 143.638538
291, 26.000000, 58.000000, -175.000000, 0.957810, -1.245376, 102.752973, 140.445368
292, 30.000000, 53.000000, -172.000000, 0.908834, -1.150817, 106.949985, 135.074301
293, 38.000000, 49.000000, -177.000000, 0.858236, -1.082317, 115.026479, 130.581472
294, 33.000000, 48.000000, -176.000000, 0.779774, -1.039842, 110.283657, 129.602402
295, 46.000000, 45.000000, -175.000000, 0.698356, -1.024791, 123.545562, 126.208507
296, 58.000000, 35.000000, -179.000000, 0.611432, -1.033703, 135.768468, 114.538867
297, 75.000000, 18.000000, -185.000000, 0.549392, -1.132901, 152.904603, 94.398929
298, 89.000000, -5.000000, -194.000000, 0.439132, -1.198995, 167.192460, 67.363090
299, 107.000000, -43.000000, -203.000000, 0.306270, -1.309540, 185.595290, 22.796405
300, 111.000000, -87.000000, -205.000000, 0.153642, -1.473052, 190.131815, -28.748525
301, 101.000000, -132.000000, -209.000000, -0.027449, -1.673033, 180.782049, -81.665966
302, 77.000000, -176.000000, -207.000000, -0.198901, -1.912341, 157.400064, -133.382822
303, 33.000000, -205.000000, -205.000000, -0.264244, -2.225799, 113.627024, -168.048772
304, -8.000000, -222.000000, -204.000000, -0.234814, -2.497272, 72.518047, -188.707214
305, -47.000000, -230.000000, -189.000000, -0.143004, -2.700322, 33.153803, -197.922599
306, -90.000000, -230.000000, -181.000000, 0.028860, -2.846802, -10.409225, -197.979328
307, -129.000000, -225.000000, -173.000000, 0.222209, -2.877177, -49.988037, -191.822231
308, -163.000000, -208.000000, -164.000000, 0.394602, -2.821616, -84.443677, -171.474254
309, -169.000000, -204.000000, -158.000000, 0.200208, -1.507719, -89.869131, -162.583140

=== CALIBRATION ALGORITHM ===
Calibration formula:
Calibrated_X = (TiltCompensated_X ¡Á Scale_X) - Center_X
