=== CALIBRATION PARAMETERS ===
Scale X: 1.000000
Scale Y: 1.204644
Center X: -87.533327
Center Y: -91.216383
Data Points: 575
Timestamp: 20250712_115535

=== RAW AND CALIBRATED DATA ===
Index, Raw_X, Raw_Y, Raw_Z, Pitch, Roll, Calibrated_X, Calibrated_Y
112, 41.000000, 62.000000, -166.000000, -1.985754, -2.931606, 134.260772, 155.672976
113, 21.000000, 74.000000, -163.000000, -2.012460, -2.281238, 114.244418, 172.513690
114, -8.000000, 88.000000, -152.000000, -1.969186, -1.537563, 84.761077, 192.267781
115, -40.000000, 100.000000, -148.000000, -1.721010, -0.845026, 51.996221, 209.018192
116, -51.000000, 103.000000, -141.000000, -1.393897, -0.268294, 39.978341, 214.491272
117, -90.000000, 108.000000, -134.000000, -0.942613, 0.236105, -0.250066, 221.989323
118, -175.000000, 98.000000, -122.000000, -0.331264, 0.647190, -86.758391, 210.937783
119, -256.000000, 29.000000, -122.000000, 0.247823, 0.908841, -168.991967, 128.456622
120, -284.000000, -61.000000, -134.000000, 0.730295, 0.861368, -198.151529, 20.102313
121, -242.000000, -152.000000, -149.000000, 1.145457, 0.451220, -157.396923, -90.516533
122, -165.000000, -217.000000, -176.000000, 1.173434, -0.302974, -81.036349, -171.287161
123, -69.000000, -240.000000, -203.000000, 0.596756, -1.121628, 16.422790, -202.612564
124, 23.000000, -225.000000, -221.000000, -0.311532, -1.706000, 111.734615, -187.629671
125, 86.000000, -176.000000, -225.000000, -1.333967, -1.795176, 178.748022, -129.110041
126, 115.000000, -112.000000, -229.000000, -2.215528, -1.400695, 211.300186, -50.270816
127, 115.000000, -48.000000, -211.000000, -2.699545, -0.761317, 212.343493, 30.111684
128, 91.000000, 16.000000, -200.000000, -2.811365, -0.114290, 188.233379, 110.021369
129, 35.000000, 58.000000, -180.000000, -2.629144, 0.328470, 130.753286, 162.315303
130, -26.000000, 88.000000, -166.000000, -2.258644, 0.562189, 68.095680, 199.192668
131, -90.000000, 99.000000, -144.000000, -1.831441, 0.558047, 2.181431, 212.192924
132, -145.000000, 89.000000, -135.000000, -1.476523, 0.371393, -53.939938, 199.510453
133, -195.000000, 78.000000, -127.000000, -1.201871, 0.015827, -104.759940, 185.222256
134, -229.000000, 50.000000, -119.000000, -1.024616, -0.366349, -139.302103, 150.499387
135, -256.000000, 25.000000, -117.000000, -0.916511, -0.796427, -166.562454, 119.302180
136, -270.000000, 2.000000, -119.000000, -0.878198, -1.212975, -180.611064, 90.485351
137, -280.000000, -20.000000, -125.000000, -0.845787, -1.623197, -190.591013, 62.727195
138, -283.000000, -35.000000, -126.000000, -0.779307, -2.007014, -193.726764, 43.601999
139, -278.000000, -43.000000, -128.000000, -0.648465, -2.364983, -189.000215, 32.941962
140, -282.000000, -49.000000, -124.000000, -0.471819, -2.702095, -193.436009, 25.080772
141, -279.000000, -45.000000, -123.000000, -0.195228, -3.010844, -191.045948, 29.239417
142, -283.000000, -35.000000, -121.000000, 0.170346, -3.258501, -195.825167, 40.894399
143, -276.000000, -23.000000, -124.000000, 0.607616, -3.415540, -189.766136, 54.869952
144, -272.000000, -3.000000, -121.000000, 1.017754, -3.472916, -186.572992, 79.133257
145, -267.000000, 7.000000, -119.000000, 1.400689, -3.391583, -182.295752, 91.621080
146, -254.000000, 22.000000, -120.000000, 1.741221, -3.176246, -169.995634, 110.187118
147, -240.000000, 42.000000, -124.000000, 2.062785, -2.797143, -156.774482, 134.974192
148, -180.000000, 80.000000, -127.000000, 2.427408, -2.190454, -97.684062, 182.026306
149, -91.000000, 95.000000, -144.000000, 2.588911, -1.393789, -9.878222, 201.529069
150, 7.000000, 77.000000, -172.000000, 2.833341, -0.700929, 86.022641, 181.430353
151, 74.000000, 23.000000, -191.000000, 2.770409, 0.177903, 152.215059, 119.650031
152, 118.000000, -39.000000, -213.000000, 2.316820, 0.946792, 196.826320, 48.573003
153, 118.000000, -107.000000, -221.000000, 1.254852, 1.074050, 200.665227, -32.610458
154, 87.000000, -168.000000, -223.000000, 0.125222, 0.552985, 174.045745, -108.559576
155, 43.000000, -209.000000, -222.000000, -0.768061, -0.444676, 133.505327, -162.616669
156, -20.000000, -239.000000, -213.000000, -1.231824, -1.696975, 72.116965, -204.179442
157, -92.000000, -239.000000, -194.000000, -1.227594, -2.977355, -0.289318, -208.564261
158, -163.000000, -215.000000, -177.000000, -0.820300, -4.046639, -72.915957, -182.380057
159, -222.000000, -177.000000, -159.000000, -0.074119, -4.769433, -134.260802, -137.221815
160, -266.000000, -119.000000, -145.000000, 0.865352, -5.046586, -180.626222, -66.518411
161, -279.000000, -54.000000, -132.000000, 1.841778, -4.836187, -195.564961, 13.908842
162, -264.000000, 15.000000, -126.000000, 2.595721, -4.126828, -181.902134, 99.363760
163, -225.000000, 64.000000, -121.000000, 2.971604, -3.126524, -143.436891, 161.025915
164, -174.000000, 94.000000, -124.000000, 2.828557, -2.030172, -92.373783, 199.463002
165, -111.000000, 109.000000, -131.000000, 2.191665, -1.109001, -28.395236, 219.544929
166, -54.000000, 104.000000, -143.000000, 1.243511, -0.545478, 30.442707, 214.867553
167, -13.000000, 98.000000, -154.000000, 0.268323, -0.397825, 73.812271, 207.981124
168, 16.000000, 78.000000, -165.000000, -0.540414, -0.482719, 105.088872, 183.502324
169, 34.000000, 66.000000, -165.000000, -1.105849, -0.674093, 124.711413, 168.388686
170, 34.000000, 63.000000, -168.000000, -1.471098, -0.839499, 125.835131, 164.152044
171, 32.000000, 68.000000, -164.000000, -1.725904, -0.891975, 124.458187, 170.066249
172, 21.000000, 76.000000, -163.000000, -1.890094, -0.806053, 113.898029, 180.011224
173, 3.000000, 90.000000, -158.000000, -1.989437, -0.593769, 96.016528, 197.658610
174, -29.000000, 101.000000, -150.000000, -2.086942, -0.296652, 64.014955, 211.942308
175, -56.000000, 101.000000, -141.000000, -2.162079, -0.060831, 36.892621, 212.702491
176, -64.000000, 107.000000, -138.000000, -2.120421, 0.098476, 28.683133, 220.403574
177, -101.000000, 111.000000, -130.000000, -1.967474, 0.317826, -8.943952, 225.821208
178, -186.000000, 94.000000, -120.000000, -1.624789, 0.607986, -94.989396, 206.047300
179, -264.000000, 25.000000, -121.000000, -1.174911, 0.946817, -173.930109, 123.844247
180, -278.000000, -73.000000, -138.000000, -0.513200, 1.146813, -189.219468, 6.682057
181, -237.000000, -164.000000, -156.000000, 0.278143, 1.045761, -150.221182, -102.907927
182, -150.000000, -217.000000, -180.000000, 0.947615, 0.401701, -65.423043, -168.685964
183, -53.000000, -241.000000, -207.000000, 1.007799, -0.669809, 30.900705, -201.984565
184, 31.000000, -219.000000, -219.000000, 0.508711, -1.796877, 116.587699, -180.753411
185, 92.000000, -170.000000, -225.000000, -0.502028, -2.484899, 181.501229, -125.089495
186, 118.000000, -98.000000, -216.000000, -1.751740, -2.524138, 212.081056, -37.986923
187, 112.000000, -31.000000, -206.000000, -2.806663, -1.956540, 209.485957, 45.657469
188, 73.000000, 24.000000, -192.000000, -3.425866, -1.116968, 171.876220, 115.724157
189, 14.000000, 67.000000, -174.000000, -3.604852, -0.257153, 112.445883, 170.992613
190, -49.000000, 90.000000, -156.000000, -3.437365, 0.456364, 47.974828, 201.153250
191, -111.000000, 93.000000, -141.000000, -3.005777, 0.936105, -15.920398, 206.119079
192, -170.000000, 89.000000, -127.000000, -2.426054, 1.109797, -76.938393, 201.538036
193, -212.000000, 63.000000, -128.000000, -1.790214, 1.020630, -120.364473, 169.984286
194, -248.000000, 33.000000, -118.000000, -1.171409, 0.704721, -158.002508, 132.789729
195, -264.000000, 4.000000, -120.000000, -0.618705, 0.216319, -175.155494, 96.593631
196, -277.000000, -25.000000, -123.000000, -0.182901, -0.408892, -189.072619, 60.036026
197, -283.000000, -41.000000, -127.000000, 0.127999, -1.093067, -195.749685, 38.930981
198, -286.000000, -62.000000, -129.000000, 0.347421, -1.785266, -199.243620, 11.788592
199, -282.000000, -66.000000, -129.000000, 0.429500, -2.390165, -195.425750, 5.404615
200, -285.000000, -65.000000, -124.000000, 0.532208, -2.917162, -198.606171, 5.576534
201, -282.000000, -52.000000, -126.000000, 0.717294, -3.337543, -196.021946, 20.092744
202, -277.000000, -18.000000, -122.000000, 1.103504, -3.589293, -191.764848, 60.778637
203, -232.000000, 49.000000, -122.000000, 1.787889, -3.632320, -148.160068, 141.371480
204, -146.000000, 92.000000, -136.000000, 2.772771, -3.330622, -64.874755, 192.843693
205, -36.000000, 88.000000, -161.000000, 3.912387, -2.424365, 40.632035, 189.070400
206, 55.000000, 46.000000, -184.000000, 4.681367, -0.818393, 127.332798, 143.391770
207, 111.000000, -27.000000, -210.000000, 4.590150, 0.992687, 181.371523, 63.249944
208, 119.000000, -104.000000, -219.000000, 3.639120, 2.437124, 192.393025, -22.370726
209, 90.000000, -171.000000, -220.000000, 1.800036, 2.803265, 170.578410, -101.409814
210, 26.000000, -223.000000, -214.000000, -0.144543, 1.989341, 114.073112, -168.311238
211, -51.000000, -239.000000, -209.000000, -1.556072, 0.362242, 42.227579, -195.086154
212, -135.000000, -231.000000, -182.000000, -2.208812, -1.597846, -40.351817, -193.231954
213, -209.000000, -191.000000, -166.000000, -2.109754, -3.529762, -115.213905, -151.308125
214, -259.000000, -130.000000, -149.000000, -1.282986, -5.130294, -168.065564, -81.431027
215, -277.000000, -60.000000, -132.000000, 0.117571, -6.102752, -189.736954, 2.515193
216, -265.000000, 15.000000, -127.000000, 1.770553, -6.235831, -181.264082, 93.640513
217, -224.000000, 69.000000, -122.000000, 3.248015, -5.554851, -143.019148, 161.223119
218, -161.000000, 98.000000, -125.000000, 4.124887, -4.182939, -82.040960, 199.019574
219, -87.000000, 107.000000, -139.000000, 4.134115, -2.503261, -9.260997, 213.025962
220, -29.000000, 99.000000, -151.000000, 3.282014, -1.049048, 49.936046, 207.167962
221, 20.000000, 76.000000, -164.000000, 1.933870, -0.184412, 101.987593, 182.130759
222, 52.000000, 59.000000, -173.000000, 0.541705, 0.178889, 137.895392, 162.942553
223, 70.000000, 46.000000, -173.000000, -0.640068, 0.157640, 159.461552, 147.200576
224, 72.000000, 37.000000, -176.000000, -1.536885, -0.024358, 164.227831, 135.699109
225, 69.000000, 38.000000, -175.000000, -2.146255, -0.192861, 163.038752, 136.293980
226, 60.000000, 47.000000, -171.000000, -2.647913, -0.292267, 155.369182, 146.801312
227, 51.000000, 53.000000, -172.000000, -2.998537, -0.424660, 147.460900, 153.551020
228, 46.000000, 61.000000, -170.000000, -3.239500, -0.509728, 143.066490, 162.905681
229, 28.000000, 71.000000, -163.000000, -3.304220, -0.485923, 124.881701, 175.097040
230, -19.000000, 97.000000, -153.000000, -3.118963, -0.127549, 76.886093, 207.654134
231, -102.000000, 107.000000, -136.000000, -2.578386, 0.414499, -8.245295, 221.333959
232, -187.000000, 87.000000, -128.000000, -1.764703, 1.033243, -95.436222, 198.907695
233, -255.000000, 37.000000, -120.000000, -0.637867, 1.422523, -166.114953, 139.447822
234, -282.000000, -36.000000, -131.000000, 0.611464, 1.371545, -195.848628, 51.551872
235, -270.000000, -106.000000, -142.000000, 1.589577, 0.633511, -186.301822, -34.677264
236, -225.000000, -175.000000, -157.000000, 2.038260, -0.571456, -142.908310, -121.374866
237, -162.000000, -219.000000, -180.000000, 1.811697, -1.912669, -80.076360, -179.481377
238, -86.000000, -241.000000, -195.000000, 0.923057, -3.025594, -1.596902, -211.007332
239, -22.000000, -235.000000, -212.000000, -0.384662, -3.658213, 66.957099, -207.603902
240, 32.000000, -216.000000, -220.000000, -1.750691, -3.696313, 126.239515, -185.447077
241, 79.000000, -182.000000, -225.000000, -2.863002, -3.264984, 177.673025, -142.820096
242, 106.000000, -147.000000, -224.000000, -3.563224, -2.584828, 207.249990, -97.474126
243, 119.000000, -109.000000, -218.000000, -3.850552, -1.824811, 220.904320, -48.060362
244, 120.000000, -62.000000, -215.000000, -3.811811, -1.162451, 221.560972, 11.496030
245, 109.000000, -30.000000, -208.000000, -3.541035, -0.682707, 209.172010, 52.196402
246, 90.000000, 5.000000, -198.000000, -3.139997, -0.376066, 188.243827, 95.715270
247, 73.000000, 25.000000, -192.000000, -2.673835, -0.270578, 169.410705, 120.260454
248, 49.000000, 48.000000, -183.000000, -2.179480, -0.346404, 143.457357, 147.719985
249, 28.000000, 67.000000, -177.000000, -1.697044, -0.518168, 120.762843, 170.005839
250, 2.000000, 75.000000, -170.000000, -1.275787, -0.786729, 93.317854, 178.745751
251, -20.000000, 83.000000, -165.000000, -0.919353, -1.122126, 70.183334, 187.283076
252, -40.000000, 85.000000, -159.000000, -0.627588, -1.466766, 49.277294, 188.661562
253, -52.000000, 91.000000, -156.000000, -0.398988, -1.782983, 36.620909, 194.925454
254, -61.000000, 96.000000, -151.000000, -0.206783, -2.098619, 27.078688, 200.113854
255, -69.000000, 96.000000, -155.000000, -0.009817, -2.352495, 18.559885, 199.099859
256, -72.000000, 96.000000, -150.000000, 0.205696, -2.678072, 14.995281, 198.307645
257, -66.000000, 94.000000, -148.000000, 0.501733, -3.099281, 20.239854, 194.686008
258, -65.000000, 90.000000, -150.000000, 0.978520, -3.621791, 19.981171, 188.089356
259, -48.000000, 88.000000, -151.000000, 1.562602, -4.220838, 35.433532, 183.670501
260, -36.000000, 82.000000, -155.000000, 2.137671, -4.681702, 45.776765, 174.570162
261, -15.000000, 77.000000, -159.000000, 2.601975, -4.812149, 65.330601, 167.664425
262, -9.000000, 72.000000, -160.000000, 2.798936, -4.587440, 70.731068, 162.317981
263, 11.000000, 56.000000, -166.000000, 2.610424, -4.022571, 90.961486, 144.454648
264, 28.000000, 57.000000, -172.000000, 2.116661, -3.181072, 109.161522, 148.216218
265, 36.000000, 51.000000, -173.000000, 1.449668, -2.319448, 119.145115, 144.126924
266, 55.000000, 39.000000, -180.000000, 0.706410, -1.557469, 140.309950, 132.264886
267, 66.000000, 25.000000, -182.000000, -0.003446, -0.944415, 153.544273, 117.714791
268, 75.000000, 11.000000, -192.000000, -0.601241, -0.560690, 164.543938, 102.212880
269, 83.000000, 5.000000, -190.000000, -1.058768, -0.434419, 174.029964, 95.518356
270, 101.000000, -24.000000, -196.000000, -1.457996, -0.619821, 193.487668, 59.786752
271, 115.000000, -75.000000, -205.000000, -1.762388, -1.185649, 208.783625, -4.131961
272, 91.000000, -152.000000, -207.000000, -1.706733, -1.973332, 184.658183, -100.251336
273, 33.000000, -207.000000, -204.000000, -1.359292, -2.919829, 125.363307, -170.287753
274, -43.000000, -228.000000, -186.000000, -0.648644, -3.705309, 46.641738, -197.385451
275, -121.000000, -228.000000, -175.000000, 0.286011, -4.071566, -34.338733, -197.665715
276, -189.000000, -192.000000, -155.000000, 1.139767, -3.990182, -104.512442, -152.189982
277, -238.000000, -145.000000, -139.000000, 1.672428, -3.660757, -154.422037, -93.253037
278, -267.000000, -84.000000, -126.000000, 1.929727, -3.075853, -183.558141, -17.386679
279, -272.000000, -30.000000, -119.000000, 1.819279, -2.449965, -188.107469, 49.429955
280, -248.000000, 26.000000, -116.000000, 1.421622, -1.857156, -163.268234, 118.233654
281, -204.000000, 65.000000, -119.000000, 0.782286, -1.430952, -118.072371, 165.998135
282, -145.000000, 91.000000, -128.000000, 0.022313, -1.287379, -57.516510, 197.348577
283, -87.000000, 103.000000, -135.000000, -0.699535, -1.462279, 2.188010, 211.071959
284, -28.000000, 92.000000, -146.000000, -1.185835, -1.853889, 62.560830, 196.274494
285, 27.000000, 69.000000, -154.000000, -1.447263, -2.386906, 118.414264, 166.575194
286, 56.000000, 48.000000, -168.000000, -1.489498, -2.892347, 147.881349, 138.845572
287, 78.000000, 22.000000, -172.000000, -1.401627, -3.218054, 169.717206, 106.177933
288, 85.000000, 11.000000, -177.000000, -1.289411, -3.363508, 176.494758, 92.073137
289, 98.000000, 5.000000, -181.000000, -1.230255, -3.313342, 189.396870, 84.776951
290, 88.000000, 3.000000, -180.000000, -1.219123, -3.101190, 179.343106, 83.218968
291, 82.000000, 11.000000, -182.000000, -1.265116, -2.751577, 173.531652, 94.034451
292, 75.000000, 24.000000, -173.000000, -1.334567, -2.337314, 166.542236, 111.692700
293, 69.000000, 31.000000, -174.000000, -1.324806, -1.974083, 160.537791, 121.385864
294, 67.000000, 34.000000, -173.000000, -1.276418, -1.639829, 158.370424, 126.246669
295, 51.000000, 50.000000, -163.000000, -1.159285, -1.365027, 141.820697, 146.784468
296, 25.000000, 68.000000, -160.000000, -0.945010, -1.142940, 115.168772, 169.281738
297, -20.000000, 90.000000, -148.000000, -0.617900, -0.868355, 69.130548, 196.916189
298, -93.000000, 97.000000, -137.000000, -0.267391, -0.601507, -4.826304, 206.322416
299, -156.000000, 92.000000, -127.000000, 0.112615, -0.421726, -68.715991, 200.917314
300, -213.000000, 57.000000, -117.000000, 0.465124, -0.352922, -126.409444, 159.024513
301, -249.000000, 24.000000, -114.000000, 0.755015, -0.441741, -162.947246, 119.098777
302, -266.000000, -33.000000, -117.000000, 0.870943, -0.784968, -180.214370, 49.602895
303, -268.000000, -77.000000, -121.000000, 0.829372, -1.210113, -182.190043, -4.499867
304, -253.000000, -122.000000, -132.000000, 0.646633, -1.662214, -166.940265, -60.200825
305, -223.000000, -160.000000, -141.000000, 0.331184, -2.082228, -136.277959, -107.514398
306, -198.000000, -185.000000, -155.000000, -0.070610, -2.412909, -110.275505, -139.318658
307, -167.000000, -206.000000, -161.000000, -0.465695, -2.609111, -78.152578, -165.586114
308, -128.000000, -225.000000, -171.000000, -0.848585, -2.697719, -37.920115, -189.330107
309, -100.000000, -231.000000, -177.000000, -1.162088, -2.716414, -8.856391, -196.962649
310, -83.000000, -230.000000, -185.000000, -1.337755, -2.702508, 8.874979, -196.158728
311, -62.000000, -229.000000, -186.000000, -1.401174, -2.689227, 30.100060, -194.938698
