mag_x,mag_y,mag_z,pitch,roll
-21.0,125.0,-139.0,-1.116407,-0.045648
-15.0,120.0,-141.0,-1.108861,-0.096297
-4.0,129.0,-141.0,-1.130451,-0.185866
18.0,120.0,-148.0,-1.223114,-0.393915
65.0,103.0,-158.0,-1.373524,-0.760893
123.0,65.0,-173.0,-1.460529,-1.114946
160.0,12.0,-191.0,-1.46594,-1.629794
174.0,-41.0,-203.0,-1.321988,-2.214581
173.0,-83.0,-216.0,-0.749603,-2.530289
104.0,-176.0,-215.0,0.104047,-2.703679
110.0,-174.0,-212.0,0.148788,-2.689099
122.0,-162.0,-214.0,0.179446,-2.663035
145.0,-142.0,-215.0,0.114341,-2.586953
172.0,-87.0,-212.0,-0.231872,-2.415305
172.0,-33.0,-204.0,-0.776547,-2.102825
153.0,28.0,-192.0,-1.36697,-1.539314
104.0,80.0,-170.0,-1.793996,-0.777589
41.0,113.0,-153.0,-1.93609,-0.014996
-36.0,125.0,-138.0,-1.716006,0.553665
-97.0,119.0,-126.0,-1.320597,0.958173
-149.0,88.0,-117.0,-0.814003,1.108786
-180.0,49.0,-123.0,-0.300805,1.016689
-196.0,0.0,-133.0,0.123218,0.725574
-190.0,-51.0,-147.0,0.437474,0.303325
-163.0,-99.0,-159.0,0.639966,-0.199955
-138.0,-134.0,-176.0,0.713238,-0.707907
-98.0,-166.0,-189.0,0.691938,-1.240169
-61.0,-182.0,-204.0,0.585284,-1.733548
-21.0,-192.0,-211.0,0.433957,-2.169472
8.0,-194.0,-217.0,0.246037,-2.557812
-198.0,28.0,-123.0,0.319722,-0.198169
-185.0,44.0,-126.0,0.130049,-0.237764
-171.0,66.0,-119.0,-0.031691,-0.283895
-163.0,70.0,-118.0,-0.174177,-0.321456
-154.0,83.0,-120.0,-0.266475,-0.34856
-143.0,89.0,-125.0,-0.308374,-0.352089
-136.0,94.0,-119.0,-0.327471,-0.32193
-127.0,102.0,-120.0,-0.328929,-0.26991
-117.0,104.0,-125.0,-0.322393,-0.197615
-107.0,111.0,-124.0,-0.32773,-0.123365
-106.0,116.0,-122.0,-0.338748,-0.047702
-101.0,114.0,-125.0,-0.34479,0.022219
-101.0,116.0,-125.0,-0.333389,0.088008
-99.0,117.0,-120.0,-0.303584,0.15292
-95.0,113.0,-127.0,-0.272257,0.22296
-99.0,115.0,-126.0,-0.247346,0.291193
-100.0,117.0,-122.0,-0.227423,0.346068
-104.0,115.0,-124.0,-0.203256,0.399167
-103.0,112.0,-123.0,-0.176276,0.431609
-105.0,113.0,-122.0,-0.138924,0.452038
-110.0,110.0,-122.0,-0.090423,0.457672
-114.0,109.0,-120.0,-0.049031,0.449954
-115.0,107.0,-122.0,-0.010692,0.431414
-120.0,101.0,-117.0,0.01349,0.409361
-124.0,106.0,-119.0,0.03673,0.379563
-130.0,102.0,-120.0,0.0648,0.344957
-135.0,100.0,-123.0,0.106619,0.313308
-135.0,101.0,-117.0,0.145754,0.279951
-136.0,97.0,-119.0,0.192644,0.253602
-144.0,89.0,-124.0,0.236908,0.228117
-145.0,89.0,-118.0,0.27472,0.202161
-151.0,86.0,-119.0,0.306058,0.182127
-150.0,83.0,-117.0,0.33977,0.163241
-157.0,80.0,-118.0,0.37533,0.13711
-160.0,78.0,-121.0,0.413584,0.112842
-163.0,72.0,-117.0,0.453073,0.096215
-163.0,72.0,-121.0,0.491955,0.082916
-163.0,72.0,-119.0,0.527719,0.076925
-162.0,70.0,-120.0,0.561654,0.077806
-167.0,65.0,-120.0,0.59165,0.084986
-173.0,63.0,-119.0,0.620185,0.09267
-171.0,62.0,-123.0,0.643392,0.098199
-171.0,63.0,-116.0,0.662981,0.097032
-172.0,62.0,-119.0,0.677912,0.096549
-171.0,61.0,-119.0,0.693503,0.098951
-174.0,60.0,-118.0,0.699713,0.102063
-177.0,61.0,-121.0,0.699007,0.112374
-176.0,59.0,-125.0,0.692387,0.124107
-171.0,67.0,-121.0,0.687382,0.138245
-172.0,62.0,-119.0,0.717606,0.206706
-177.0,59.0,-119.0,0.715887,0.206954
-173.0,62.0,-120.0,0.712048,0.198446
-171.0,66.0,-119.0,0.70678,0.194745
-170.0,61.0,-116.0,0.700862,0.194704
-174.0,60.0,-119.0,0.687323,0.190012
-176.0,61.0,-121.0,0.681579,0.18219
-172.0,60.0,-120.0,0.674229,0.176314
-177.0,60.0,-116.0,0.665942,0.165253
-173.0,57.0,-121.0,0.648449,0.14311
-174.0,64.0,-120.0,0.636299,0.118659
-174.0,56.0,-118.0,0.623973,0.099486
-178.0,56.0,-121.0,0.62684,0.094822
-180.0,51.0,-122.0,0.688358,0.027322
-185.0,38.0,-118.0,0.721165,-0.02088
-194.0,27.0,-126.0,0.785948,-0.074401
-200.0,-15.0,-132.0,1.063394,-0.103926
-185.0,-68.0,-150.0,1.357729,-0.32069
-150.0,-116.0,-170.0,1.560728,-0.628756
-110.0,-155.0,-184.0,1.684892,-1.017241
-67.0,-176.0,-200.0,1.67034,-1.482982
-24.0,-194.0,-209.0,1.26907,-1.978199
23.0,-197.0,-218.0,0.735694,-2.268182
60.0,-196.0,-223.0,0.190577,-2.412108
83.0,-180.0,-231.0,-0.280451,-2.527972
103.0,-173.0,-229.0,-0.680717,-2.611761
118.0,-169.0,-234.0,-0.949809,-2.679875
126.0,-157.0,-234.0,-1.088408,-2.768167
138.0,-149.0,-236.0,-1.116683,-2.878927
137.0,-148.0,-236.0,-1.058665,-3.018655
143.0,-148.0,-233.0,-0.942415,-3.166914
138.0,-151.0,-231.0,-0.769449,-3.332038
137.0,-147.0,-233.0,-0.542607,-3.492655
131.0,-157.0,-236.0,-0.268155,-3.639514
122.0,-162.0,-233.0,0.044549,-3.748659
105.0,-175.0,-235.0,0.378291,-3.811924
92.0,-178.0,-231.0,0.720017,-3.826024
80.0,-188.0,-231.0,1.058802,-3.777102
64.0,-190.0,-228.0,1.378789,-3.66862
42.0,-195.0,-222.0,1.666644,-3.493862
12.0,-200.0,-215.0,1.907725,-3.259208
-14.0,-195.0,-211.0,2.078419,-2.9588
-35.0,-190.0,-204.0,2.167423,-2.638695
-67.0,-177.0,-197.0,2.180415,-2.282851
-97.0,-163.0,-186.0,2.120178,-1.934964
-117.0,-146.0,-177.0,2.013798,-1.609216
-138.0,-125.0,-173.0,1.875359,-1.303127
-165.0,-101.0,-158.0,1.704648,-1.018256
-179.0,-83.0,-148.0,1.501778,-0.79472
50.0,104.0,-169.0,-0.613619,-0.389364
93.0,82.0,-179.0,-1.125565,-0.645397
125.0,53.0,-195.0,-1.548065,-1.061891
154.0,19.0,-209.0,-1.805737,-1.587984
166.0,-17.0,-217.0,-1.866599,-2.175169
171.0,-55.0,-226.0,-1.746074,-2.741795
169.0,-94.0,-231.0,-1.456847,-3.236829
152.0,-134.0,-234.0,-1.02596,-3.609497
131.0,-154.0,-233.0,-0.511309,-3.84445
91.0,-176.0,-231.0,0.033821,-3.895658
46.0,-189.0,-227.0,0.568037,-3.799598
11.0,-198.0,-219.0,1.065756,-3.537245
-33.0,-187.0,-206.0,1.488414,-3.193762
-75.0,-176.0,-195.0,1.761139,-2.728645
-122.0,-146.0,-176.0,1.929591,-2.200742
-155.0,-108.0,-158.0,1.957228,-1.670657
-181.0,-68.0,-145.0,1.743642,-1.14065
-194.0,-22.0,-138.0,1.328932,-0.646415
-190.0,15.0,-122.0,0.849031,-0.343667
-182.0,51.0,-118.0,0.290516,-0.193055
-153.0,78.0,-125.0,-0.280058,-0.139839
-132.0,99.0,-120.0,-0.746255,-0.242917
-102.0,114.0,-124.0,-1.095004,-0.420966
-77.0,119.0,-126.0,-1.356129,-0.595716
-53.0,127.0,-134.0,-1.498235,-0.773472
-35.0,126.0,-135.0,-1.550517,-0.90452
-16.0,125.0,-140.0,-1.558715,-0.973429
-2.0,125.0,-139.0,-1.533207,-0.959668
3.0,123.0,-146.0,-1.480346,-0.881411
-2.0,121.0,-142.0,-1.426987,-0.734798
-1.0,123.0,-146.0,-1.407263,-0.597714
2.0,123.0,-139.0,-1.366022,-0.456068
13.0,123.0,-145.0,-1.327563,-0.352759
12.0,118.0,-146.0,-1.290178,-0.302928
30.0,115.0,-148.0,-1.275237,-0.33235
55.0,111.0,-154.0,-1.263182,-0.409652
85.0,91.0,-165.0,-1.285439,-0.574146
109.0,77.0,-173.0,-1.309663,-0.785339
121.0,66.0,-175.0,-1.320452,-1.028111
133.0,55.0,-178.0,-1.31169,-1.242531
134.0,54.0,-184.0,-1.300104,-1.404867
131.0,50.0,-180.0,-1.228822,-1.724687
141.0,39.0,-181.0,-1.12727,-2.098365
160.0,10.0,-191.0,-0.994893,-2.413024
177.0,-30.0,-197.0,-0.830888,-2.806581
178.0,-65.0,-207.0,-0.557167,-3.192014
172.0,-93.0,-211.0,-0.205537,-3.418587
160.0,-114.0,-219.0,0.088239,-3.476675
152.0,-135.0,-210.0,0.261748,-3.496445
144.0,16.0,-190.0,-1.565217,-2.806362
116.0,54.0,-175.0,-1.832401,-2.12737
59.0,88.0,-157.0,-1.963867,-1.351182
-7.0,110.0,-136.0,-1.922934,-0.492635
-64.0,110.0,-123.0,-1.670581,0.307794
-115.0,98.0,-119.0,-1.22815,0.937001
-160.0,68.0,-113.0,-0.667529,1.232938
-190.0,36.0,-120.0,-0.085267,1.33043
-200.0,-9.0,-119.0,0.43792,1.181442
-195.0,-48.0,-128.0,0.86356,0.859853
-180.0,-76.0,-135.0,1.146382,0.384135
-174.0,-103.0,-145.0,1.282557,-0.161476
-158.0,-124.0,-145.0,1.280555,-0.711334
-147.0,-131.0,-156.0,1.248216,-1.212932
-137.0,-143.0,-155.0,1.194332,-1.656312
-125.0,-150.0,-158.0,1.158289,-2.011979
-125.0,-155.0,-157.0,1.142455,-2.292065
-130.0,-150.0,-154.0,1.182844,-2.476653
-128.0,-141.0,-155.0,1.243855,-2.534983
-134.0,-142.0,-152.0,1.376964,-2.523929
-154.0,-128.0,-146.0,1.599562,-2.434372
-178.0,-91.0,-132.0,1.878757,-2.22427
-198.0,-35.0,-122.0,2.135586,-1.883965
-186.0,20.0,-116.0,2.243055,-1.452393
-162.0,71.0,-115.0,2.020279,-0.870582
-109.0,100.0,-116.0,1.365288,-0.388455
-61.0,111.0,-128.0,0.511688,-0.165482
-8.0,111.0,-142.0,-0.405914,-0.199966
41.0,99.0,-150.0,-1.217636,-0.406873
76.0,81.0,-165.0,-1.848121,-0.755956
101.0,68.0,-179.0,-2.273712,-1.093521
123.0,48.0,-180.0,-2.60324,-1.408674
134.0,38.0,-186.0,-2.816836,-1.700683
136.0,29.0,-192.0,-2.927924,-1.910387
142.0,26.0,-188.0,-2.952844,-1.999274
141.0,26.0,-189.0,-2.887715,-1.965336
140.0,26.0,-192.0,-2.732762,-1.909197
147.0,23.0,-192.0,-2.522198,-1.863244
152.0,14.0,-194.0,-2.285782,-1.878852
158.0,-8.0,-205.0,-2.034375,-1.986758
173.0,-37.0,-210.0,-1.736201,-2.215487
174.0,-61.0,-218.0,-1.4463,-2.445742
170.0,-74.0,-219.0,-1.166649,-2.621847
171.0,-71.0,-222.0,-0.917973,-2.717398
170.0,-64.0,-219.0,-0.726751,-2.732384
172.0,-43.0,-212.0,-0.684839,-2.611097
162.0,-3.0,-199.0,-0.767973,-2.311181
122.0,49.0,-180.0,-0.723792,-2.406283
62.0,87.0,-161.0,-0.818089,-2.415241
-63.0,-186.0,-180.0,0.363947,-1.644008
174.0,-59.0,-218.0,-1.571298,-3.896667
174.0,-61.0,-219.0,-1.380061,-3.624658
174.0,-72.0,-218.0,-1.199536,-3.361011
172.0,-94.0,-222.0,-1.003534,-3.175052
164.0,-122.0,-227.0,-0.738822,-3.07714
142.0,-149.0,-228.0,-0.392799,-3.049449
114.0,-175.0,-229.0,-0.050648,-3.050173
89.0,-186.0,-227.0,0.256805,-3.021948
76.0,-192.0,-227.0,0.493905,-2.945517
79.0,-196.0,-224.0,0.624328,-2.864877
83.0,-188.0,-231.0,0.670994,-2.776483
100.0,-189.0,-232.0,0.663154,-2.673953
179.0,-77.0,-222.0,-0.157846,-1.973434
153.0,2.0,-197.0,-0.938037,-1.246116
92.0,75.0,-171.0,-1.435701,-0.273947
-2.0,110.0,-142.0,-1.476996,0.707695
78.0,-189.0,-206.0,0.163278,-3.947329
97.0,-180.0,-211.0,0.486891,-4.00484
118.0,-172.0,-215.0,0.669331,-4.01031
135.0,-153.0,-216.0,0.688516,-3.998649
146.0,-141.0,-217.0,0.61674,-3.969826
164.0,-122.0,-217.0,0.531989,-3.925879
164.0,-117.0,-214.0,0.483766,-3.859186
163.0,-118.0,-216.0,0.497666,-3.797881
157.0,-132.0,-213.0,0.593172,-3.744753
153.0,-139.0,-216.0,0.783,-3.696223
137.0,-148.0,-218.0,1.048055,-3.638146
121.0,-171.0,-218.0,1.370592,-3.529298
93.0,-178.0,-214.0,1.676129,-3.360776
86.0,-187.0,-210.0,1.887947,-3.165359
88.0,-188.0,-212.0,1.974592,-2.971125
103.0,-174.0,-212.0,1.83566,-2.822214
147.0,-144.0,-216.0,1.380662,-2.768358
174.0,-95.0,-211.0,0.554612,-2.647931
178.0,-35.0,-202.0,-0.408209,-2.277096
158.0,21.0,-192.0,-1.317676,-1.579352
112.0,72.0,-171.0,-1.912223,-0.679632
61.0,104.0,-152.0,-2.12868,0.198374
-1.0,124.0,-143.0,-1.930316,0.888342
-65.0,120.0,-129.0,-1.52924,1.320522
-116.0,110.0,-123.0,-1.008966,1.489213
174.0,-69.0,-212.0,-2.468689,-3.469764
166.0,-103.0,-218.0,-2.221186,-4.252131
155.0,-134.0,-214.0,-1.81982,-4.762741
140.0,-150.0,-215.0,-1.355204,-5.029333
123.0,-165.0,-212.0,-0.901616,-5.076933
106.0,-177.0,-211.0,-0.507478,-4.941635
101.0,-182.0,-213.0,-0.214834,-4.66812
85.0,-187.0,-212.0,-0.024848,-4.313269
80.0,-186.0,-214.0,0.121166,-3.898772
74.0,-190.0,-210.0,0.258181,-3.498523
64.0,-188.0,-209.0,0.435011,-3.122422
42.0,-199.0,-205.0,0.653807,-2.802538
9.0,-200.0,-198.0,0.936214,-2.54259
-48.0,-194.0,-178.0,1.241371,-2.320895
-120.0,-156.0,-164.0,1.693556,-2.047663
-170.0,-106.0,-142.0,2.044341,-1.656676
-200.0,-43.0,-126.0,2.130189,-1.06728
-196.0,10.0,-111.0,1.85931,-0.407802
-167.0,63.0,-113.0,1.206807,0.112159
-127.0,97.0,-118.0,0.090472,0.368805
-80.0,108.0,-124.0,-1.052553,0.175733
-38.0,112.0,-135.0,-2.007788,-0.379804
5.0,108.0,-144.0,-2.644488,-1.070203
38.0,101.0,-150.0,-2.975756,-1.738028
58.0,92.0,-160.0,-3.088429,-2.286626
75.0,85.0,-165.0,-3.065347,-2.609557
78.0,82.0,-164.0,-2.970262,-2.679019
77.0,79.0,-170.0,-2.788454,-2.664853
91.0,79.0,-170.0,-2.570652,-2.550044
103.0,69.0,-173.0,-2.336564,-2.394464
117.0,55.0,-177.0,-2.088846,-2.317446
139.0,32.0,-193.0,-1.77273,-2.355764
156.0,-2.0,-201.0,-1.531955,-2.393096
170.0,-27.0,-209.0,-1.326439,-2.467921
175.0,-48.0,-217.0,-1.116283,-2.556589
173.0,-62.0,-217.0,-0.967107,-2.597448
176.0,-68.0,-219.0,-0.89212,-2.575984
175.0,-52.0,-217.0,-0.897752,-2.487037
171.0,-41.0,-209.0,-0.936675,-2.35692
161.0,-12.0,-208.0,-1.016058,-2.13267
136.0,38.0,-185.0,-1.072096,-1.704449
58.0,92.0,-158.0,-0.974055,-1.119978
-39.0,115.0,-131.0,-0.711317,-0.535359
-124.0,93.0,-120.0,-0.314176,-0.088925
-183.0,37.0,-115.0,0.11903,0.13207
-199.0,-39.0,-130.0,0.428882,0.011784
-168.0,-105.0,-142.0,0.419628,-0.376844
-118.0,-158.0,-164.0,0.129947,-0.838585
-50.0,-189.0,-185.0,-0.404905,-1.172098
-200.0,-60.0,-127.0,1.353979,-0.196657
-191.0,-66.0,-136.0,1.561924,-0.050883
-190.0,-75.0,-134.0,1.77372,0.062356
-185.0,-85.0,-138.0,1.991595,0.128607
-176.0,-101.0,-143.0,2.221855,0.085336
-148.0,-132.0,-152.0,2.445159,-0.046151
-99.0,-173.0,-172.0,2.613647,-0.447912
-8.0,-196.0,-196.0,2.62079,-1.037437
84.0,-185.0,-212.0,2.214442,-1.806726
151.0,-135.0,-219.0,1.256857,-2.438724
178.0,-69.0,-207.0,-0.051816,-2.552316
162.0,5.0,-194.0,-1.237949,-2.043384
105.0,76.0,-170.0,-2.063541,-1.212457
22.0,113.0,-152.0,-2.410483,-0.22823
-66.0,122.0,-133.0,-2.364393,0.674156
-136.0,99.0,-124.0,-2.004017,1.333028
-180.0,50.0,-121.0,-1.439946,1.699622
-196.0,-14.0,-134.0,-0.79511,1.707584
-180.0,-75.0,-151.0,-0.206969,1.339822
-138.0,-135.0,-173.0,0.201902,0.717318
-81.0,-170.0,-192.0,0.323352,-0.081982
-28.0,-185.0,-205.0,0.13925,-0.918273
33.0,-196.0,-217.0,-0.292005,-1.60679
80.0,-184.0,-228.0,-0.859961,-2.087253
118.0,-171.0,-234.0,-1.391252,-2.409787
138.0,-148.0,-232.0,-1.827037,-2.603778
151.0,-129.0,-237.0,-2.150276,-2.730087
165.0,-110.0,-236.0,-2.340412,-2.863977
171.0,-93.0,-234.0,-2.424591,-3.01066
175.0,-86.0,-231.0,-2.424856,-3.196822
174.0,-78.0,-231.0,-2.357398,-3.416263
176.0,-74.0,-226.0,-2.215207,-3.651141
176.0,-71.0,-230.0,-1.999061,-3.9019
171.0,-83.0,-231.0,-1.691419,-4.161187
170.0,-84.0,-231.0,-1.307458,-4.367089
170.0,-99.0,-232.0,-0.86125,-4.519459
164.0,-114.0,-233.0,-0.352473,-4.610425
157.0,-130.0,-236.0,0.22294,-4.631849
150.0,-144.0,-236.0,0.812968,-4.54707
131.0,-154.0,-235.0,1.361098,-4.397123
122.0,-165.0,-232.0,1.833094,-4.187679
110.0,-169.0,-236.0,2.13702,-3.935606
114.0,-171.0,-236.0,2.212516,-3.679769
130.0,-157.0,-237.0,2.075016,-3.484885
151.0,-131.0,-237.0,1.698127,-3.308484
169.0,-83.0,-228.0,1.002,-3.066084
174.0,-31.0,-220.0,0.349515,-2.769129
154.0,25.0,-209.0,-0.277725,-2.318417
-186.0,36.0,-110.0,0.251597,0.116189
-155.0,77.0,-111.0,0.06123,-0.09938
-88.0,106.0,-117.0,-0.094581,-0.362961
-27.0,113.0,-136.0,-0.201586,-0.625968
37.0,103.0,-154.0,-0.270422,-0.90746
80.0,79.0,-164.0,-0.308827,-1.167982
115.0,53.0,-177.0,-0.367987,-1.399681
136.0,29.0,-191.0,-0.556858,-1.596736
159.0,8.0,-198.0,-0.817992,-1.815224
157.0,-8.0,-201.0,-1.083127,-1.98716
162.0,-13.0,-206.0,-1.369048,-2.10759
169.0,-21.0,-206.0,-1.647752,-2.15806
164.0,-16.0,-204.0,-1.898878,-2.112562
162.0,-5.0,-201.0,-2.131377,-1.973004
154.0,6.0,-197.0,-2.322184,-1.739299
139.0,28.0,-194.0,-2.44675,-1.432104
127.0,42.0,-185.0,-2.495355,-1.065591
106.0,64.0,-171.0,-2.456274,-0.673572
80.0,77.0,-170.0,-2.318693,-0.305487
53.0,89.0,-157.0,-2.096673,0.004367
26.0,105.0,-144.0,-1.822501,0.243416
-10.0,116.0,-139.0,-1.471865,0.377194
-36.0,114.0,-132.0,-1.154394,0.332835
-45.0,113.0,-128.0,-0.915499,0.185826
-38.0,112.0,-130.0,-0.764536,-0.044432
-30.0,111.0,-134.0,-0.713574,-0.399893
-3.0,112.0,-138.0,-0.823384,-0.842897
57.0,96.0,-160.0,-0.993749,-1.369738
125.0,44.0,-182.0,-1.0115,-1.615393
168.0,-20.0,-208.0,-0.63564,-1.541114
173.0,-86.0,-220.0,-0.229249,-1.273055
156.0,-131.0,-228.0,0.074995,-0.854004
129.0,-164.0,-229.0,0.26009,-0.378518
99.0,-184.0,-224.0,0.136651,-0.486869
83.0,-192.0,-223.0,-0.113264,-0.729125
68.0,-197.0,-221.0,-0.370353,-1.017188
70.0,-196.0,-227.0,-0.549616,-1.331967
79.0,-191.0,-225.0,-0.706905,-1.597335
104.0,-184.0,-228.0,-0.836565,-1.798577
131.0,-165.0,-229.0,-0.942662,-1.92289
151.0,-142.0,-228.0,-1.132675,-1.985071
164.0,-121.0,-229.0,-1.258707,-2.024592
164.0,-106.0,-224.0,-1.240371,-1.986604
172.0,-67.0,-219.0,-1.286977,-1.821304
156.0,-9.0,-201.0,-1.282985,-1.646785
126.0,46.0,-180.0,-1.182221,-1.493361
72.0,86.0,-161.0,-1.129247,-1.301005
13.0,108.0,-145.0,-1.179914,-1.173346
-49.0,116.0,-131.0,-1.209651,-1.139114
-146.0,90.0,-118.0,0.295424,0.156897
-146.0,89.0,-123.0,0.293837,0.147076
-144.0,89.0,-119.0,0.289966,0.142257
-146.0,91.0,-123.0,0.27776,0.134633
-147.0,91.0,-117.0,0.269153,0.136864
-145.0,91.0,-118.0,0.258503,0.137356
-146.0,89.0,-121.0,0.248866,0.145842
-148.0,87.0,-118.0,0.234342,0.156766
-143.0,87.0,-119.0,0.226236,0.166562
-151.0,91.0,-119.0,0.219686,0.170449
-144.0,90.0,-120.0,0.21623,0.169546
-145.0,88.0,-120.0,0.217647,0.168702
-147.0,91.0,-121.0,0.228171,0.163581
-144.0,92.0,-119.0,0.242109,0.163376
-144.0,92.0,-120.0,0.256177,0.164769
-147.0,87.0,-119.0,0.263191,0.171012
-148.0,91.0,-120.0,0.270866,0.175949
-144.0,90.0,-120.0,0.269197,0.180008
-145.0,91.0,-116.0,0.268621,0.183596
-145.0,88.0,-119.0,0.2681,0.181799
-146.0,89.0,-122.0,0.27599,0.180853
-147.0,89.0,-118.0,0.275156,0.183508
-145.0,85.0,-119.0,0.285454,0.190405
-146.0,89.0,-118.0,0.28502,0.192713
