x_comp,y_comp
-190.2110418026189,60.81883311246318
-188.32067298793265,54.82761645611377
-187.29175182267494,53.839914026563015
-192.31584270216672,54.861514954611
-192.3242745237806,57.876882796732666
-188.4249872631676,58.889808454682125
-185.33643208304917,55.89039084211154
-190.46949182967057,53.87292073332054
-188.51819861920868,56.860484010021594
-190.5845011200778,57.85592515824176
-187.61162915721982,56.84528798571278
-189.58182138046573,54.84506070071827
-190.605846783431,54.84244517650505
-187.5178816480549,52.81246168158329
-190.54098841075373,56.765088134326476
-192.47844805147923,54.726808173948946
-193.56885028029805,58.671443270025
-187.56177533509754,59.645385685411306
-184.52229215580743,54.65999764977004
-190.49147611336673,58.67648218132873
-189.57253560647752,55.67833409630299
-191.57256851458283,55.70437014199339
-187.64918703998595,56.70317432855196
-194.55990532145566,58.70137635614052
-191.44956564670207,53.64518606043951
-195.09018024419413,53.63646154849503
-184.81816790138328,64.59855135708001
-174.41322124337,82.57742233184103
-149.88825095117224,94.6033771228824
-96.57614415662377,121.59224892842235
-34.115376474097765,131.30984470482434
31.669735804733268,126.77322594846547
81.36761132565188,102.97117286172437
121.02742772280929,70.79648464335375
148.91030982516838,42.54379880413775
166.8974434462483,19.232363561306226
175.66177552229328,-4.9024048318526905
182.69577546183885,-26.22205199166002
187.3690722629332,-38.90746253045719
188.94022217096898,-44.566604500058006
188.99048063508667,-43.598277092569894
185.88615953927734,-51.61047855511487
190.61864332364803,-50.51878473597283
193.09340173591602,-49.24334002060201
190.74568734967548,-55.55135048898815
190.2370363452016,-72.17152237298599
185.31581699255088,-97.57481492279327
171.2986397601456,-129.58447369968624
152.93552145972268,-149.25162457351158
143.54691722576723,-166.61272416855022
131.33441830081824,-177.66036040043943
117.98628127290509,-184.99273593689097
118.76428478156592,-186.69418390793246
118.95314770206232,-184.17811191220957
120.57539303190984,-178.6453220079742
132.498357042512,-177.20473627274998
142.50312863389792,-168.04679360605795
161.00369655978565,-141.11219566715596
179.22213349526882,-96.1564711738918
181.34168649561028,-39.02371230067526
161.13141374228334,19.703295059668267
125.19887009661029,71.83296400124998
57.99394684943385,116.75537548361952
-9.7618470226959,130.68881866060832
-74.72328846309475,130.0440134053293
-131.68398851388423,105.95061061831879
-180.71644176605133,67.4064571475339
-201.79214711287705,22.49871923265765
-204.9311084634665,-26.78979094903494
-194.98012589548236,-72.70074225935893
-174.7797625469578,-109.28879517047972
-154.05121138049816,-138.06838633216546
-151.67598793759123,-141.705030430695
-152.38002350449685,-144.38165096520143
-149.0931453614777,-146.9013620167659
-145.0401298243435,-147.01037184224901
-150.24038979731566,-144.8050211296533
-157.59180568784393,-141.9495709313239
-166.2138497434586,-133.04581489996954
-183.0134232180696,-108.55527002965806
-203.83456878895623,-72.47920871559776
-214.57471424484729,-14.140877436787093
-192.67697520548893,53.76854569809096
-147.795086782318,99.45822985553842
-81.12340848725945,127.25435174580565
-15.804505929251622,127.6009112764004
49.4905486447758,116.88437783426178
103.10077658498138,90.62951794610574
141.24445539360406,58.132787321259904
167.2549549323607,21.18338364263097
179.3851211215598,-11.741569298944153
196.41659319585708,-39.18017139539153
193.59738133919723,-54.5762167351813
188.84725607134018,-78.55940864467527
189.8666555133508,-87.7128029028075
188.0382580411446,-87.74868674703183
190.28868127088998,-91.37183486345978
183.42545525880007,-87.21894855771673
190.72178130119255,-80.04196933010309
191.35775842805558,-68.32602988689618
185.9932736747954,-53.09540758649174
178.75496766920375,-18.575087723864456
154.91245063070363,28.509906792211954
110.59231269581286,81.96372002560967
51.77643288063481,117.00985185418078
-19.24924730036253,129.55209631194043
-88.30852728506977,129.19615533212414
-144.35561257208158,105.10302122689647
-185.13426378206407,60.54689908202939
-203.64454681117357,7.840402837996218
-204.98165054268247,-41.182947875313744
-186.12718767944068,-94.32136715423283
-150.90705180304963,-142.4777500231686
-118.44965002202825,-169.86563825895328
-76.682233959532,-188.1880950004488
-33.67048014358848,-211.4352409668203
-4.615197139863819,-206.41734836939813
28.287930095868038,-210.13648193349803
47.067023301200976,-208.85315841018098
69.42284272391507,-205.5702845988884
81.2859497087528,-200.07616626612062
93.85546758260261,-199.74467510606786
96.18020117720678,-198.55574797491062
96.29763076638066,-194.53781707920942
98.24680838874586,-206.22147020414693
93.0627317306315,-200.99776523796703
86.01486092118462,-198.2897601795522
96.19929607591084,-192.58944879323093
126.0446268932403,-180.73745087272295
156.20566428933935,-149.47719119001746
178.27414594141425,-100.20859382501769
182.55154201797228,-55.17771320504565
173.55646889058266,-8.75918148724861
