mag_x,mag_y,mag_z,pitch,roll
-113.0,106.0,-127.0,1.84205,-1.39567
-64.0,120.0,-138.0,1.764405,-1.06
-17.0,121.0,-149.0,0.358619,-0.515186
13.0,115.0,-153.0,-0.534749,-0.584584
40.0,112.0,-163.0,-1.271602,-0.759169
59.0,97.0,-163.0,-1.784291,-0.884261
69.0,94.0,-166.0,-2.165012,-1.006833
70.0,94.0,-166.0,-2.439014,-1.069856
74.0,95.0,-167.0,-2.603099,-1.069905
78.0,91.0,-167.0,-2.710071,-1.040383
76.0,94.0,-169.0,-2.770694,-1.026645
74.0,92.0,-167.0,-2.80537,-0.98502
72.0,98.0,-168.0,-2.750748,-0.911119
59.0,99.0,-166.0,-2.567099,-0.841061
68.0,99.0,-166.0,-2.321033,-0.870261
91.0,85.0,-173.0,-2.056466,-1.005186
119.0,60.0,-178.0,-1.766843,-1.215429
138.0,41.0,-184.0,-1.419382,-1.48702
155.0,15.0,-197.0,-1.08089,-1.830308
171.0,-69.0,-210.0,-0.28453,-2.477343
169.0,-92.0,-212.0,-0.152054,-2.59526
157.0,-110.0,-214.0,-0.151962,-2.660024
150.0,-125.0,-217.0,-0.184068,-2.704791
152.0,-128.0,-216.0,-0.246726,-2.729458
146.0,-126.0,-217.0,-0.33967,-2.784719
155.0,-114.0,-215.0,-0.560161,-2.687523
166.0,-79.0,-211.0,-0.77192,-2.644413
169.0,-53.0,-211.0,-0.981242,-2.592677
171.0,-29.0,-202.0,-1.192065,-2.553304
162.0,-14.0,-201.0,-1.402756,-2.479207
157.0,-3.0,-195.0,-1.534383,-2.607178
161.0,4.0,-196.0,-1.646934,-2.702677
157.0,7.0,-193.0,-1.720035,-2.792199
157.0,4.0,-194.0,-1.718591,-2.910072
158.0,-3.0,-196.0,-1.578282,-3.124218
-15.0,-193.0,-194.0,0.659978,-2.60008
5.0,-193.0,-200.0,0.429749,-2.550709
41.0,-195.0,-206.0,0.053128,-2.58523
82.0,-178.0,-215.0,-0.463857,-2.517389
128.0,-147.0,-215.0,-1.02448,-2.350646
160.0,-102.0,-215.0,-1.576194,-2.112138
173.0,-61.0,-208.0,-2.000488,-1.780173
172.0,-30.0,-203.0,-2.241844,-1.475765
156.0,6.0,-19.0,0.585742,-3.875684
42.0,-191.0,-203.0,1.028079,-3.657533
-4.0,-198.0,-192.0,1.296225,-3.285724
-39.0,-192.0,-188.0,1.429894,-2.874327
-50.0,-183.0,-184.0,1.373972,-2.487633
169.0,-120.0,-217.0,-0.48478,-2.418961
182.0,-71.0,-206.0,-1.111989,-2.057455
186.0,-29.0,-206.0,-1.499458,-1.600846
170.0,5.0,-195.0,-1.699651,-1.205107
155.0,37.0,-186.0,-1.803004,-0.951659
143.0,57.0,-182.0,-1.88941,-0.804281
125.0,73.0,-175.0,-1.947384,-0.813467
108.0,85.0,-171.0,-2.034707,-0.869418
82.0,102.0,-161.0,-2.093113,-0.925979
51.0,114.0,-155.0,-2.101493,-0.945243
26.0,128.0,-145.0,-2.093288,-0.974851
8.0,129.0,-140.0,-2.08403,-0.961507
-3.0,131.0,-139.0,-2.059849,-1.01838
-15.0,133.0,-136.0,-2.030121,-1.107056
-26.0,132.0,-135.0,-1.985254,-1.210539
-35.0,132.0,-134.0,-1.896187,-1.276815
-45.0,132.0,-128.0,-1.777037,-1.312
-49.0,131.0,-134.0,-1.662967,-1.323302
-47.0,129.0,-128.0,-1.517758,-1.335167
-43.0,131.0,-134.0,-1.362511,-1.368953
-35.0,132.0,-131.0,-1.216758,-1.415882
-33.0,136.0,-135.0,-1.065419,-1.435321
-33.0,131.0,-129.0,-0.913096,-1.424637
-39.0,131.0,-133.0,-0.840164,-1.40809
-33.0,130.0,-133.0,-0.775124,-1.344679
-39.0,133.0,-133.0,-0.671172,-1.245483
-52.0,134.0,-129.0,-0.594835,-1.129068
-62.0,130.0,-125.0,-0.526154,-1.01399
-66.0,133.0,-124.0,-0.429134,-0.884996
-73.0,131.0,-122.0,-0.368334,-0.752014
-88.0,128.0,-124.0,-0.325032,-0.616141
-119.0,119.0,-115.0,-0.255609,-0.466402
-143.0,105.0,-119.0,-0.12159,-0.274338
-173.0,80.0,-115.0,0.059976,-0.087316
-195.0,43.0,-118.0,0.305283,0.059689
-210.0,2.0,-128.0,0.586501,0.09285
-208.0,-40.0,-138.0,0.867647,-0.063025
-194.0,-86.0,-154.0,1.032726,-0.406612
-169.0,-122.0,-169.0,1.101399,-0.870463
-138.0,-152.0,-177.0,1.073755,-1.417493
-113.0,-172.0,-185.0,0.912619,-1.96723
-100.0,-180.0,-195.0,0.720941,-2.438946
-96.0,-180.0,-190.0,0.605508,-2.834996
-112.0,-174.0,-185.0,0.615206,-3.157645
-138.0,-151.0,-175.0,0.754929,-3.383101
-164.0,-120.0,-161.0,1.107881,-3.460793
-194.0,-76.0,-149.0,1.568582,-3.328924
-210.0,-24.0,-133.0,2.02532,-2.981172
-205.0,19.0,-123.0,2.348006,-2.4
-208.0,-7.0,-130.0,-0.093529,2.201171
-195.0,-72.0,-145.0,0.929589,1.930133
-166.0,-122.0,-164.0,1.765996,1.188785
-136.0,-154.0,-175.0,2.164899,0.118453
-120.0,-168.0,-184.0,2.124408,-0.985941
-118.0,-170.0,-183.0,1.859916,-1.93073
-131.0,-155.0,-179.0,1.590445,-2.617565
-152.0,-139.0,-169.0,1.462319,-3.083133
-182.0,-105.0,-155.0,1.454381,-3.342458
-10.0,134.0,-144.0,-1.79585,-0.442029
-42.0,134.0,-134.0,-2.027288,-0.254963
-81.0,123.0,-126.0,-2.085454,0.083033
-126.0,117.0,-117.0,-1.919163,0.540665
-163.0,85.0,-117.0,-1.564973,0.965433
-187.0,51.0,-119.0,-0.965441,1.283015
-211.0,2.0,-130.0,-0.250239,1.413664
-202.0,-56.0,-139.0,0.532564,1.309325
-39.0,135.0,-135.0,0.792682,-1.009864
-7.0,127.0,-142.0,0.184436,-0.84712
17.0,129.0,-148.0,-0.420552,-0.806934
22.0,126.0,-149.0,-0.96281,-0.788969
6.0,128.0,-144.0,-1.350223,-0.691001
-19.0,128.0,-138.0,-1.681361,-0.49221
-56.0,132.0,-129.0,-1.877832,-0.180666
-99.0,121.0,-122.0,-1.86991,0.284713
-149.0,100.0,-113.0,-1.644278,0.789281
-186.0,63.0,-116.0,-1.19613,1.263258
-207.0,6.0,-126.0,-0.543112,1.616308
-203.0,-58.0,-142.0,0.241881,1.665657
-178.0,-111.0,-158.0,0.945686,1.263322
-15.0,135.0,-139.0,-0.299335,0.034813
-8.0,134.0,-142.0,-1.0753,-0.005977
4.0,128.0,-140.0,-1.646742,-0.137727
11.0,128.0,-142.0,-2.047273,-0.227566
9.0,127.0,-141.0,-2.288417,-0.262031
10.0,130.0,-146.0,-2.416135,-0.267472
8.0,129.0,-145.0,-2.471699,-0.318269
9.0,126.0,-145.0,-2.462653,-0.391897
12.0,129.0,-138.0,-2.39004,-0.478213
5.0,128.0,-142.0,-2.281878,-0.549557
-1.0,129.0,-143.0,-2.094791,-0.549984
-10.0,134.0,-138.0,-1.865584,-0.439846
-16.0,132.0,-138.0,-1.596449,-0.333851
-5.0,131.0,-144.0,-1.325801,-0.267257
20.0,123.0,-149.0,-1.085608,-0.300771
56.0,116.0,-158.0,-0.945247,-0.459853
97.0,96.0,-169.0,-0.912375,-0.773685
176.0,-98.0,-217.0,-0.190011,-3.107642
178.0,-96.0,-215.0,-0.311614,-3.008159
178.0,-86.0,-212.0,-0.503234,-2.994447
182.0,-65.0,-205.0,-0.818547,-2.911204
178.0,-21.0,-201.0,-1.175451,-2.79732
164.0,18.0,-192.0,-1.539409,-2.600443
183.0,-38.0,-205.0,-1.342844,-2.89872
168.0,16.0,-193.0,-1.951628,-2.16205
130.0,61.0,-183.0,-2.29027,-1.343396
95.0,90.0,-170.0,-2.341438,-0.654347
70.0,106.0,-160.0,-2.20506,-0.268018
63.0,108.0,-157.0,-2.023787,-0.174861
76.0,106.0,-163.0,-1.933025,-0.379013
122.0,-173.0,-218.0,1.862158,-3.941048
151.0,-146.0,-220.0,1.493792,-4.118824
174.0,-102.0,-218.0,0.767391,-4.198172
185.0,-52.0,-208.0,-0.193352,-4.027851
170.0,6.0,-198.0,-1.188735,-3.513224
135.0,59.0,-179.0,-1.997142,-2.694265
93.0,93.0,-167.0,-2.467549,-1.800606
39.0,114.0,-151.0,-2.618023,-0.947912
1.0,127.0,-142.0,-2.572219,-0.340448
-28.0,135.0,-132.0,-2.402784,0.005693
-51.0,129.0,-132.0,-2.197359,0.093035
-52.0,130.0,-135.0,-2.008059,-0.049991
-33.0,137.0,-132.0,-1.853117,-0.382301
-5.0,130.0,-141.0,-1.668763,-0.805052
38.0,122.0,-151.0,-1.477324,-1.354996
76.0,100.0,-162.0,-1.257815,-1.96026
117.0,69.0,-175.0,-0.990248,-2.549684
152.0,31.0,-193.0,-0.677766,-3.089775
180.0,-18.0,-202.0,-0.291177,-3.502388
183.0,-54.0,-209.0,0.057856,-3.729735
183.0,-84.0,-215.0,0.359058,-3.801929
178.0,-100.0,-213.0,0.518186,-3.776075
