mag_x,mag_y,mag_z,pitch,roll
158.0,30.0,-188.0,-1.418616,-2.171363
107.0,84.0,-167.0,-1.607903,-1.384205
31.0,123.0,-146.0,-1.613924,-0.584305
-55.0,133.0,-127.0,-1.41662,0.206038
-126.0,109.0,-116.0,-1.026415,0.846002
-182.0,65.0,-116.0,-0.502549,1.210424
-205.0,3.0,-122.0,0.100159,1.118798
-198.0,-54.0,-141.0,0.575883,0.796754
-166.0,-115.0,-161.0,0.914659,0.252401
-115.0,-162.0,-183.0,1.048751,-0.420204
-59.0,-180.0,-203.0,0.943842,-1.131023
-3.0,-195.0,-220.0,0.627394,-1.759176
47.0,-197.0,-228.0,0.176733,-2.229316
90.0,-185.0,-235.0,-0.363142,-2.55186
120.0,-172.0,-238.0,-0.911456,-2.735126
148.0,-151.0,-238.0,-1.400188,-2.791213
161.0,-131.0,-235.0,-1.758401,-2.841833
170.0,-114.0,-240.0,-1.940178,-2.945275
173.0,-111.0,-239.0,-1.9744,-3.095803
176.0,-105.0,-234.0,-1.904006,-3.27675
182.0,-84.0,-234.0,-1.760268,-3.462437
179.0,-61.0,-232.0,-1.630473,-3.514133
178.0,-29.0,-221.0,-1.704753,-3.244703
162.0,20.0,-214.0,-1.787061,-2.78953
128.0,55.0,-199.0,-1.817851,-2.235527
100.0,77.0,-181.0,-1.778234,-1.659273
62.0,100.0,-172.0,-1.672456,-1.160743
39.0,112.0,-164.0,-1.457156,-0.933884
15.0,115.0,-160.0,-1.293547,-0.855899
6.0,121.0,-153.0,-1.173412,-0.877427
-10.0,120.0,-155.0,-1.088949,-0.962609
-10.0,119.0,-151.0,-1.024951,-1.077306
2.0,123.0,-155.0,-0.967587,-1.217205
15.0,114.0,-160.0,-0.959942,-1.430413
26.0,118.0,-163.0,-1.012934,-1.637519
28.0,117.0,-165.0,-1.099746,-1.798592
14.0,116.0,-161.0,-1.212095,-1.86473
-3.0,124.0,-148.0,-1.386111,-1.79443
-65.0,121.0,-141.0,-1.526181,-1.387856
-137.0,95.0,-128.0,-1.409691,-0.740326
-181.0,55.0,-124.0,-1.037974,-0.08367
-203.0,8.0,-131.0,-0.403359,0.497255
-205.0,-39.0,-133.0,0.423114,0.822513
-197.0,-77.0,-147.0,1.193472,0.78607
-176.0,-107.0,-158.0,1.671173,0.459049
-164.0,-134.0,-164.0,1.915342,0.051545
-143.0,-146.0,-170.0,1.958812,-0.436376
-133.0,-154.0,-173.0,1.864887,-0.900874
-126.0,-162.0,-174.0,1.73495,-1.319727
-128.0,-161.0,-175.0,1.629761,-1.679999
-133.0,-157.0,-173.0,1.562318,-1.959219
-145.0,-154.0,-168.0,1.522071,-2.27917
-148.0,-147.0,-169.0,1.592407,-2.591314
-146.0,-142.0,-171.0,1.686449,-2.820947
-152.0,-135.0,-163.0,1.816853,-2.985775
-171.0,-120.0,-155.0,1.981523,-3.050127
-188.0,-95.0,-153.0,2.208868,-2.868494
-206.0,-58.0,-146.0,2.427448,-2.473261
-204.0,-17.0,-130.0,2.60394,-1.914761
-198.0,22.0,-131.0,2.596443,-1.194148
-179.0,65.0,-123.0,2.298913,-0.42646
-128.0,98.0,-132.0,1.692084,0.230069
-83.0,120.0,-141.0,0.76317,0.643828
-23.0,123.0,-151.0,-0.350777,0.647985
41.0,109.0,-164.0,-1.421723,0.228168
93.0,86.0,-178.0,-2.252952,-0.551896
130.0,49.0,-202.0,-2.714339,-1.545047
168.0,4.0,-218.0,-2.761339,-2.599262
183.0,-44.0,-228.0,-2.4257,-3.534049
178.0,-87.0,-234.0,-1.761632,-4.243478
167.0,-122.0,-242.0,-0.97491,-4.705803
140.0,-157.0,-238.0,-0.100684,-4.946027
90.0,-182.0,-234.0,1.012347,-5.126002
18.0,-197.0,-219.0,2.109423,-4.993339
-54.0,-188.0,-199.0,2.964292,-4.350769
-121.0,-156.0,-180.0,3.463696,-3.243823
-172.0,-100.0,-153.0,3.393361,-1.885031
-201.0,-38.0,-133.0,2.829127,-0.599273
-201.0,19.0,-122.0,1.753308,0.419751
-170.0,71.0,-118.0,0.303132,0.899711
-124.0,107.0,-119.0,-1.234614,0.712701
-74.0,126.0,-125.0,-2.469573,-0.037891
-20.0,130.0,-135.0,-3.218706,-1.085359
23.0,123.0,-144.0,-3.487173,-2.139752
57.0,108.0,-154.0,-3.38176,-2.968775
80.0,97.0,-163.0,-3.071664,-3.45223
90.0,94.0,-164.0,-2.780431,-3.585447
103.0,86.0,-169.0,-2.526559,-3.512078
115.0,81.0,-171.0,-2.300283,-3.324044
131.0,59.0,-180.0,-2.039178,-3.182296
159.0,30.0,-186.0,-1.705393,-3.175441
180.0,-25.0,-203.0,-1.260843,-3.426954
181.0,-76.0,-217.0,-0.668265,-3.599422
171.0,-112.0,-217.0,-0.049372,-3.597497
154.0,-145.0,-220.0,0.473337,-3.420206
134.0,-166.0,-221.0,0.837377,-3.103041
107.0,-179.0,-216.0,1.045527,-2.593463
96.0,-189.0,-215.0,1.072018,-2.161304
83.0,-193.0,-213.0,1.025879,-1.86311
78.0,-198.0,-212.0,0.944508,-1.648
78.0,-195.0,-209.0,0.85634,-1.526463
82.0,-196.0,-214.0,0.760007,-1.487773
84.0,-195.0,-214.0,0.660767,-1.518559
102.0,-188.0,-216.0,0.565151,-1.589722
115.0,-179.0,-217.0,0.481553,-1.699185
125.0,-174.0,-220.0,0.598321,-1.904304
137.0,-160.0,-217.0,0.679193,-2.07077
154.0,-142.0,-217.0,0.696354,-2.232779
176.0,-103.0,-216.0,0.632785,-2.371583
188.0,-46.0,-209.0,0.671341,-2.494409
164.0,20.0,-192.0,0.417222,-2.507428
110.0,73.0,-172.0,0.340752,-2.615984
39.0,121.0,-150.0,0.013892,-2.628844
-38.0,129.0,-132.0,-0.42909,-2.468655
-115.0,114.0,-119.0,-1.02528,-2.080172
-174.0,76.0,-118.0,-1.545424,-1.47609
-197.0,27.0,-121.0,-1.858142,-0.69606
-200.0,-37.0,-137.0,-1.838853,0.112088
-176.0,-96.0,-151.0,-1.499184,0.748381
-133.0,-142.0,-177.0,-0.860754,1.119216
-78.0,-175.0,-197.0,-0.094522,1.11583
-28.0,-196.0,-214.0,0.627677,0.72295
37.0,-200.0,-221.0,1.12814,0.000843
71.0,-194.0,-231.0,1.329674,-0.873595
114.0,-177.0,-235.0,1.217869,-1.765525
135.0,-157.0,-237.0,0.948117,-2.618371
152.0,-145.0,-241.0,0.601603,-3.3607
167.0,-124.0,-239.0,0.202503,-3.91289
177.0,-103.0,-234.0,-0.319266,-4.241239
183.0,-55.0,-225.0,-1.327712,-4.06447
169.0,0.0,-214.0,-2.524656,-3.398803
137.0,49.0,-198.0,-3.556913,-2.32439
102.0,86.0,-184.0,-4.141026,-0.987671
55.0,105.0,-173.0,-4.224115,0.245449
16.0,116.0,-160.0,-3.639899,0.871966
-15.0,122.0,-151.0,-2.804781,1.088059
-42.0,126.0,-146.0,-1.976164,1.054583
-60.0,122.0,-144.0,-1.278556,0.80554
-64.0,121.0,-133.0,-0.721958,0.403963
-68.0,121.0,-141.0,-0.328794,-0.039691
-59.0,122.0,-143.0,-0.052065,-0.488042
-52.0,122.0,-145.0,0.129036,-0.894595
-44.0,124.0,-145.0,0.316875,-1.229903
-38.0,123.0,-146.0,0.371932,-1.502325
-62.0,126.0,-143.0,0.334399,-1.70717
-88.0,117.0,-133.0,0.197042,-1.820972
-151.0,92.0,-129.0,-0.066844,-1.798905
-196.0,35.0,-126.0,-0.614519,-1.597353
-208.0,-30.0,-133.0,-1.12272,-1.124855
-195.0,-81.0,-151.0,-1.484732,-0.517168
-168.0,-124.0,-162.0,-1.572279,0.076663
-125.0,-159.0,-179.0,-1.422142,0.51606
-90.0,-179.0,-190.0,-0.920481,0.731532
-65.0,-198.0,-195.0,-0.279384,0.613053
-43.0,-202.0,-204.0,0.391902,0.281341
-30.0,-208.0,-207.0,0.922255,-0.171481
-23.0,-209.0,-208.0,1.320397,-0.733489
-24.0,-208.0,-204.0,1.623516,-1.341941
-38.0,-206.0,-205.0,1.865066,-1.923634
-49.0,-200.0,-201.0,2.06738,-2.389292
-56.0,-202.0,-200.0,2.267384,-2.773333
-64.0,-198.0,-200.0,2.480515,-3.042886
-81.0,-190.0,-190.0,2.698296,-3.193105
-105.0,-177.0,-182.0,2.975995,-3.184343
-151.0,-144.0,-169.0,3.294429,-2.965278
-185.0,-93.0,-149.0,3.616375,-2.435918
-210.0,-33.0,-137.0,3.746219,-1.587883
-197.0,24.0,-132.0,3.447766,-0.506975
-164.0,77.0,-127.0,2.511507,0.542934
-104.0,113.0,-139.0,1.041993,1.132118
-27.0,123.0,-148.0,-0.784049,0.979768
46.0,108.0,-168.0,-2.440802,-0.049473
114.0,71.0,-189.0,-3.431216,-1.710342
163.0,20.0,-210.0,-3.535639,-3.564179
181.0,-42.0,-231.0,-2.796077,-5.128028
177.0,-103.0,-237.0,-1.47263,-6.093741
146.0,-143.0,-242.0,0.077356,-6.115561
107.0,-181.0,-232.0,1.252802,-5.683446
83.0,-189.0,-232.0,1.874881,-4.86848
61.0,-195.0,-226.0,2.062172,-3.977445
33.0,-200.0,-220.0,2.032018,-3.135515
-26.0,-194.0,-210.0,1.788411,-2.572109
-97.0,-171.0,-185.0,1.580016,-1.831743
-160.0,-120.0,-162.0,1.259639,-1.338676
-198.0,-56.0,-141.0,0.774992,-0.912668
-206.0,9.0,-124.0,0.055998,-0.668598
-178.0,66.0,-120.0,-0.714069,-0.756606
-131.0,109.0,-117.0,-1.400477,-1.274501
-74.0,127.0,-130.0,-1.75433,-1.870703
-17.0,133.0,-134.0,-1.822295,-2.518392
30.0,120.0,-153.0,-1.676721,-3.022778
80.0,103.0,-161.0,-1.442671,-3.290389
98.0,86.0,-170.0,-1.267954,-3.333058
117.0,75.0,-174.0,-1.174489,-3.210879
127.0,64.0,-176.0,-1.177646,-2.953518
133.0,57.0,-178.0,-0.906941,-3.210505
138.0,58.0,-183.0,-0.620644,-3.436283
148.0,41.0,-185.0,-0.336241,-3.596357
163.0,18.0,-191.0,-0.014472,-3.734357
175.0,-24.0,-205.0,0.148997,-3.689204
184.0,-63.0,-206.0,0.199737,-3.696216
178.0,-88.0,-215.0,0.128515,-3.666547
167.0,-109.0,-218.0,-0.02819,-3.62689
161.0,-119.0,-218.0,-0.43182,-3.460526
166.0,-124.0,-218.0,-0.828465,-3.382412
167.0,-122.0,-218.0,-1.240127,-3.170681
170.0,-112.0,-218.0,-1.655782,-2.880984
173.0,-98.0,-215.0,-2.057875,-2.533609
180.0,-79.0,-213.0,-2.384464,-2.087962
180.0,-54.0,-212.0,-2.513344,-1.685926
182.0,-33.0,-204.0,-2.483889,-1.404251
178.0,-33.0,-202.0,-2.368339,-1.366917
180.0,-58.0,-209.0,-2.192183,-1.633574
177.0,-88.0,-215.0,-1.914442,-2.179639
164.0,-121.0,-218.0,-1.552248,-2.775952
158.0,-138.0,-218.0,-1.104074,-3.306688
151.0,-141.0,-216.0,-0.655122,-3.659905
157.0,-134.0,-218.0,-0.304899,-3.837287
167.0,-116.0,-216.0,-0.164928,-3.855014
181.0,-75.0,-215.0,-0.270829,-3.694686
178.0,-13.0,-198.0,-0.622104,-3.265816
136.0,73.0,-172.0,-1.177819,-2.445964
51.0,117.0,-148.0,-1.613225,-1.37806
-54.0,123.0,-126.0,-1.700258,-0.196745
-144.0,88.0,-120.0,-1.117021,0.56441
-194.0,21.0,-125.0,-0.450395,0.844136
-196.0,-52.0,-146.0,0.232384,0.613079
-163.0,-126.0,-174.0,0.713443,0.116118
-95.0,-174.0,-194.0,0.880792,-0.579808
-17.0,-198.0,-214.0,0.659012,-1.306059
63.0,-186.0,-228.0,0.111881,-1.893908
115.0,-158.0,-235.0,-0.64759,-2.213466
156.0,-132.0,-236.0,-1.446424,-2.242985
175.0,-86.0,-232.0,-2.092007,-2.03543
178.0,-40.0,-225.0,-2.539839,-1.755101
171.0,0.0,-217.0,-2.816411,-1.45777
145.0,32.0,-201.0,-2.937782,-1.21052
116.0,66.0,-192.0,-2.936453,-1.037695
100.0,78.0,-178.0,-2.877642,-0.9541
75.0,96.0,-173.0,-2.820423,-1.003672
58.0,104.0,-170.0,-2.757815,-1.217081
48.0,104.0,-165.0,-2.697854,-1.480095
35.0,113.0,-161.0,-2.584564,-1.704637
-1.0,120.0,-150.0,-2.475891,-1.761142
-67.0,119.0,-139.0,-2.337769,-1.596533
-111.0,106.0,-132.0,-2.14021,-1.299417
-135.0,94.0,-126.0,-1.87286,-1.029259
-143.0,87.0,-129.0,-1.597363,-0.869741
-142.0,91.0,-127.0,-1.320021,-0.913568
-135.0,96.0,-129.0,-1.090483,-1.128496
-117.0,103.0,-132.0,-0.915458,-1.370071
-72.0,114.0,-141.0,-0.782491,-1.664173
9.0,114.0,-162.0,-0.667612,-1.631325
102.0,79.0,-194.0,-0.507917,-1.535344
167.0,2.0,-222.0,-0.26347,-1.387426
178.0,-79.0,-230.0,-0.043561,-1.23007
142.0,-148.0,-237.0,0.137432,-1.020079
60.0,-189.0,-225.0,0.225321,-1.160876
-32.0,-194.0,-207.0,0.200992,-1.434893
-115.0,-149.0,-178.0,0.159538,-1.766378
-184.0,-81.0,-146.0,0.166321,-2.046437
-201.0,2.0,-125.0,0.185912,-2.258395
-166.0,71.0,-121.0,0.153025,-2.382592
-103.0,115.0,-124.0,0.075873,-2.538934
-17.0,128.0,-137.0,-0.086562,-2.702663
62.0,104.0,-157.0,-0.2991,-2.90159
121.0,66.0,-172.0,-0.469612,-3.139082
155.0,23.0,-188.0,-0.573523,-3.365304
177.0,-11.0,-198.0,-0.689701,-3.517247
179.0,-46.0,-205.0,-0.818529,-3.595688
180.0,-70.0,-211.0,-0.974013,-3.607568
176.0,-86.0,-217.0,-1.173272,-3.561934
173.0,-108.0,-217.0,-1.402105,-3.440492
171.0,-106.0,-217.0,-1.658962,-3.246823
177.0,-106.0,-214.0,-1.914549,-2.974529
175.0,-99.0,-220.0,-2.127436,-2.640585
182.0,-84.0,-214.0,-2.231442,-2.356624
177.0,-78.0,-215.0,-2.217258,-2.203102
177.0,-90.0,-212.0,-2.103924,-2.173933
175.0,-101.0,-214.0,-1.911612,-2.230349
176.0,-99.0,-217.0,-1.65343,-2.341743
179.0,-81.0,-213.0,-1.389883,-2.374226
185.0,-53.0,-208.0,-1.217101,-2.163867
164.0,11.0,-190.0,-1.526121,-1.2163
102.0,81.0,-166.0,-1.64385,-0.242242
12.0,123.0,-146.0,-1.431478,0.770944
-81.0,123.0,-126.0,-0.877805,1.589356
-157.0,87.0,-115.0,-0.159614,1.921111
-200.0,23.0,-126.0,0.730049,1.24651
-195.0,-57.0,-145.0,1.183791,0.343619
-149.0,-118.0,-168.0,1.110563,-0.719297
-85.0,-169.0,-191.0,0.517086,-1.659569
-13.0,-195.0,-211.0,-0.445211,-2.206897
57.0,-194.0,-229.0,-1.498489,-2.280335
110.0,-178.0,-231.0,-2.360751,-1.937947
149.0,-139.0,-238.0,-2.872556,-1.413533
176.0,-100.0,-233.0,-3.003415,-0.876874
179.0,-60.0,-228.0,-2.843862,-0.537942
174.0,-23.0,-222.0,-2.546421,-0.410988
159.0,21.0,-213.0,-2.228933,-0.509892
143.0,43.0,-202.0,-1.951746,-0.739769
123.0,62.0,-191.0,-1.755257,-1.073471
109.0,74.0,-184.0,-1.645403,-1.473069
95.0,86.0,-184.0,-1.538666,-1.970973
94.0,85.0,-186.0,-1.444485,-2.452829
99.0,80.0,-180.0,-1.335682,-2.94129
97.0,80.0,-182.0,-1.179007,-3.401074
113.0,71.0,-193.0,-0.968748,-3.793543
125.0,59.0,-191.0,-0.768398,-4.06658
143.0,38.0,-201.0,-0.470313,-4.31706
171.0,-6.0,-220.0,-0.001481,-4.495868
180.0,-68.0,-231.0,0.530959,-4.480104
156.0,-129.0,-239.0,1.102453,-4.345306
110.0,-177.0,-234.0,1.608412,-3.942471
26.0,-194.0,-218.0,1.95115,-3.325716
-50.0,-182.0,-199.0,2.009739,-2.568468
-127.0,-146.0,-180.0,1.812436,-1.894712
-185.0,-84.0,-151.0,1.334602,-1.271449
-201.0,-17.0,-129.0,0.625879,-0.920189
-188.0,49.0,-120.0,-0.247869,-0.886137
-138.0,94.0,-117.0,-1.110662,-1.243488
-78.0,126.0,-127.0,-1.768107,-1.909757
-11.0,129.0,-139.0,-2.067784,-2.751429
52.0,111.0,-160.0,-1.990978,-3.523375
98.0,86.0,-171.0,-1.709074,-4.051117
131.0,62.0,-182.0,-1.376139,-4.291778
152.0,34.0,-183.0,-1.097096,-4.294012
162.0,6.0,-195.0,-0.945783,-4.078187
172.0,-9.0,-199.0,-0.947677,-3.757438
181.0,-21.0,-200.0,-1.056952,-3.379203
180.0,-34.0,-207.0,-1.213802,-2.98813
182.0,-33.0,-202.0,-1.358455,-2.622328
181.0,-37.0,-204.0,-1.469574,-2.316822
179.0,-49.0,-203.0,-1.509714,-2.106023
182.0,-64.0,-215.0,-1.483504,-2.035263
178.0,-85.0,-213.0,-1.430539,-2.080031
171.0,-110.0,-216.0,-1.343168,-2.20391
165.0,-124.0,-218.0,-1.200348,-2.365853
156.0,-128.0,-216.0,-1.035864,-2.513523
156.0,-133.0,-222.0,-0.855898,-2.614548
163.0,-123.0,-220.0,-0.687347,-2.642101
173.0,-106.0,-215.0,-0.575783,-2.566086
185.0,-55.0,-207.0,-0.595176,-2.3249
160.0,23.0,-187.0,-1.009534,-1.73286
85.0,92.0,-163.0,-1.350529,-0.98558
-10.0,129.0,-140.0,-1.452284,-0.124255
-105.0,119.0,-125.0,-1.276131,0.705597
-171.0,67.0,-118.0,-0.888312,1.247242
-199.0,2.0,-129.0,-0.196583,1.270548
-184.0,-77.0,-151.0,0.390382,1.037433
-123.0,-141.0,-177.0,0.716359,0.520725
-61.0,-186.0,-199.0,0.730745,-0.181808
17.0,-195.0,-216.0,0.37246,-0.89091
86.0,-183.0,-230.0,-0.260502,-1.411043
133.0,-152.0,-239.0,-0.983311,-1.683342
163.0,-118.0,-235.0,-1.616047,-1.761139
179.0,-70.0,-232.0,-2.102468,-1.700934
176.0,-36.0,-227.0,-2.415607,-1.562953
166.0,4.0,-214.0,-2.618065,-1.43921
150.0,33.0,-207.0,-2.734657,-1.376935
121.0,55.0,-195.0,-2.77916,-1.32608
107.0,78.0,-179.0,-2.780212,-1.325813
81.0,87.0,-180.0,-2.745285,-1.408472
65.0,95.0,-171.0,-2.675286,-1.544603
58.0,104.0,-170.0,-2.561247,-1.723308
58.0,104.0,-168.0,-2.412437,-1.930019
58.0,98.0,-174.0,-2.211988,-2.15539
70.0,103.0,-172.0,-1.979722,-2.381734
72.0,99.0,-176.0,-1.707879,-2.586109
81.0,93.0,-177.0,-1.408851,-2.745892
98.0,79.0,-184.0,-1.099652,-2.852406
122.0,68.0,-196.0,-0.783959,-2.827581
133.0,53.0,-198.0,-0.400777,-2.854812
149.0,28.0,-208.0,0.002458,-2.902972
165.0,-2.0,-219.0,0.292678,-2.904001
172.0,-30.0,-225.0,0.419942,-2.874935
180.0,-59.0,-229.0,0.412358,-2.934875
175.0,-94.0,-232.0,0.262102,-2.933317
161.0,-125.0,-231.0,0.027357,-2.88937
138.0,-147.0,-233.0,-0.174843,-2.901993
113.0,-165.0,-236.0,-0.258396,-2.984656
80.0,-184.0,-228.0,-0.23857,-3.074445
39.0,-192.0,-222.0,-0.133687,-3.156092
-7.0,-197.0,-209.0,0.02323,-3.221395
-46.0,-184.0,-204.0,0.245921,-3.253847
-80.0,-176.0,-193.0,0.502271,-3.198822
-122.0,-147.0,-180.0,0.766542,-3.05006
-144.0,-124.0,-167.0,0.978085,-2.815586
-162.0,-110.0,-161.0,1.136379,-2.534267
-171.0,-92.0,-155.0,1.218738,-2.218949
-179.0,-78.0,-151.0,1.280936,-1.885179
-192.0,-51.0,-140.0,1.328618,-1.526402
-198.0,-18.0,-129.0,1.343843,-1.10322
-201.0,15.0,-127.0,1.256694,-0.643633
-180.0,36.0,-118.0,1.043272,-0.190149
-177.0,60.0,-122.0,0.704749,0.228904
-158.0,78.0,-123.0,0.289636,0.547241
-145.0,95.0,-119.0,-0.154872,0.738921
-136.0,96.0,-122.0,-0.534826,0.838136
-124.0,100.0,-123.0,-0.838642,0.887118
-119.0,108.0,-118.0,-1.062206,0.857104
-124.0,105.0,-118.0,-1.206007,0.823471
-126.0,101.0,-117.0,-1.267891,0.729791
-125.0,110.0,-123.0,-1.322098,0.589899
-116.0,109.0,-120.0,-1.352564,0.399453
-98.0,114.0,-122.0,-1.445776,0.145544
-54.0,129.0,-128.0,-1.578559,-0.286329
26.0,121.0,-146.0,-1.329128,-0.440968
102.0,86.0,-169.0,-1.091002,-0.646528
146.0,33.0,-183.0,-0.848752,-0.543261
173.0,-17.0,-196.0,-0.639116,-0.362124
180.0,-58.0,-206.0,-0.494565,-0.173401
177.0,-94.0,-212.0,-0.840307,-0.581428
161.0,-121.0,-215.0,-1.096104,-1.10694
145.0,-142.0,-218.0,-1.199972,-1.688445
135.0,-157.0,-217.0,-1.184608,-2.198303
129.0,-162.0,-215.0,-1.113272,-2.57761
122.0,-163.0,-217.0,-1.017006,-2.847979
125.0,-160.0,-216.0,-0.938745,-3.017249
130.0,-157.0,-215.0,-0.882284,-3.087247
141.0,-142.0,-221.0,-0.840393,-3.080582
153.0,-135.0,-219.0,-0.835402,-3.017497
167.0,-114.0,-217.0,-0.869167,-2.897178
172.0,-97.0,-215.0,-0.931021,-2.725232
179.0,-68.0,-207.0,-0.976046,-2.576543
180.0,-48.0,-204.0,-0.976964,-2.46408
179.0,-26.0,-199.0,-0.950805,-2.386021
166.0,3.0,-197.0,-0.895389,-2.251313
131.0,57.0,-177.0,-0.928968,-1.667299
65.0,108.0,-157.0,-0.92645,-1.04564
-28.0,128.0,-135.0,-0.823399,-0.449668
-104.0,116.0,-121.0,-0.534512,-0.017444
-166.0,76.0,-116.0,-0.173658,0.193679
-195.0,22.0,-125.0,0.17718,-0.20409
-190.0,-39.0,-141.0,0.34041,-0.715145
-165.0,-101.0,-157.0,0.286139,-1.206702
-121.0,-147.0,-179.0,0.039804,-1.548719
-66.0,-179.0,-198.0,-0.333857,-1.797027
-9.0,-190.0,-216.0,-0.74521,-1.933376
44.0,-192.0,-223.0,-1.073817,-1.934641
91.0,-181.0,-231.0,-1.279389,-1.885832
124.0,-159.0,-236.0,-1.392013,-1.86509
143.0,-140.0,-237.0,-1.416177,-1.887534
168.0,-117.0,-234.0,-1.430158,-1.950537
173.0,-92.0,-235.0,-1.461288,-2.062241
173.0,-71.0,-228.0,-1.491779,-2.224512
174.0,-58.0,-228.0,-1.525071,-2.416446
178.0,-45.0,-224.0,-1.542949,-2.639492
172.0,-43.0,-224.0,-1.437344,-2.937984
173.0,-32.0,-223.0,-1.314295,-3.226238
173.0,-16.0,-222.0,-1.177681,-3.472138
155.0,14.0,-207.0,-1.169689,-3.494371
110.0,73.0,-186.0,-1.421088,-3.12103
36.0,107.0,-162.0,-1.798181,-2.36297
-39.0,117.0,-148.0,-2.041084,-1.395248
-103.0,106.0,-134.0,-2.041916,-0.353678
-152.0,79.0,-129.0,-1.760418,0.479493
-179.0,47.0,-128.0,-1.292672,0.833538
-197.0,15.0,-133.0,-0.829518,0.837924
-200.0,-18.0,-136.0,-0.405799,0.650436
-199.0,-39.0,-142.0,-0.028535,0.351502
-195.0,-56.0,-145.0,0.27513,-0.05098
-192.0,-65.0,-143.0,0.508449,-0.490613
-189.0,-78.0,-146.0,0.718662,-0.912536
-190.0,-75.0,-149.0,0.919371,-1.292884
-193.0,-71.0,-144.0,1.113735,-1.611582
-199.0,-63.0,-144.0,1.362018,-1.866852
-192.0,-58.0,-145.0,1.634593,-2.070005
-198.0,-62.0,-143.0,1.855192,-2.201053
-198.0,-57.0,-143.0,2.049818,-2.291837
-201.0,-52.0,-140.0,2.217491,-2.327982
-199.0,-41.0,-143.0,2.315606,-2.290791
-200.0,-28.0,-139.0,2.376173,-2.139775
-199.0,-5.0,-134.0,2.428772,-1.911435
-198.0,12.0,-134.0,2.409451,-1.589856
-188.0,36.0,-130.0,2.290379,-1.200882
-169.0,57.0,-126.0,2.081409,-0.774497
-159.0,82.0,-134.0,1.739388,-0.351344
-128.0,95.0,-130.0,1.500668,-0.353307
-107.0,104.0,-130.0,1.244986,-0.442448
-94.0,109.0,-133.0,1.018662,-0.579103
-67.0,119.0,-140.0,0.678312,-0.690924
