x_comp,y_comp
-194.8567982613538,37.49158199267317
-193.84330001348883,42.48970553162696
-197.84262104716728,40.487150297118035
-197.84353109086604,43.483355730987725
-200.92947128415008,40.4988584596583
-192.905342195728,37.491507376329764
-193.95968812446128,40.50046632118652
-194.97829367465636,39.50701733851721
-192.9271871247515,37.48603498410856
-196.9587086518127,38.48828496249483
-192.97330551475412,35.485355946823255
-193.9965556680298,39.504324801758884
-195.94047964919548,35.49687798968335
-197.96673396278766,43.517912542961774
-193.014989482485,41.550625443242325
-195.98381201669218,39.55498874214163
-200.00174881722393,38.56392975442943
-198.9310613447245,43.537569810177004
-198.9094347685173,40.52261530107397
-193.8951886846092,38.49356842240988
-191.90750456083126,39.47431077435591
-195.94499728817036,36.453008892187725
-192.90283932994845,39.421176253049566
-198.90459992224203,41.39590592904614
-196.89800614931804,38.3701620462643
-198.00211407447287,38.36853624234687
-196.02385954199394,33.32545478339221
-197.06288397242653,37.30963980439034
-193.0430657119761,40.31412019249911
-193.8654442898801,47.33739189712977
-189.67653422063862,55.401700216958986
-180.20750746840164,67.47768430302804
-161.72992750215673,85.55496719071637
-139.12861504991068,105.49817716904032
-110.52491063629701,119.41777897160286
-70.75141119692388,129.1740214159831
-40.046008615410614,129.81737234739134
-17.389135222465363,127.4139549408332
-5.94245795767842,126.16411394758349
-3.447135345679994,126.04739699217296
-9.313261801459989,131.14168493573857
-21.40025694659368,125.39883053103952
-28.4785728494512,133.70722542147053
-52.61303653816341,131.0477941880686
-56.88846669909889,129.41500609626314
-73.23710577381355,126.71446622819214
-101.53286412507285,121.00936361634712
-117.23099959782368,113.18122153982469
-132.84417321335843,102.16736656865274
-133.27022551859383,108.03743356549268
-125.48057246290196,106.79331398109593
-115.48464981989736,111.43640973483357
-97.16447235693981,116.05413545927215
-59.59407160484771,130.4962954423456
-10.759136962613246,124.48727853131247
54.91997366796842,114.13228100208137
185.0743547690146,-47.410527251335424
190.16443766565718,-70.49878568994497
186.06306516713767,-88.88807213070004
179.94508372101174,-109.81553627441171
176.64346605153642,-118.29844240720395
172.39074343696763,-124.52436924675595
176.15080928195076,-122.17811072116355
184.3051861464517,-111.3017783637296
