mag_x,mag_y,mag_z,pitch,roll
169.0,-9.0,-189.0,-1.551746,-1.896623
144.0,37.0,-179.0,-1.590558,-1.423768
104.0,85.0,-166.0,-1.588224,-0.870795
46.0,110.0,-146.0,-1.468997,-0.304841
-20.0,128.0,-137.0,-1.237731,0.171746
-78.0,124.0,-122.0,-0.97177,0.458891
-129.0,102.0,-115.0,-0.683979,0.492006
-154.0,83.0,-116.0,-0.478718,0.306594
-160.0,77.0,-111.0,-0.411965,-0.01281
-159.0,80.0,-113.0,-0.450206,-0.376441
-157.0,80.0,-116.0,-0.511634,-0.753624
-151.0,87.0,-116.0,-0.568986,-1.124841
-128.0,106.0,-117.0,-0.591409,-1.442088
-76.0,119.0,-124.0,-0.581235,-1.75878
20.0,121.0,-144.0,-0.617152,-2.219181
101.0,83.0,-165.0,-0.544228,-2.702283
154.0,26.0,-189.0,-0.345319,-3.078922
177.0,-31.0,-199.0,-0.080232,-3.36649
171.0,-85.0,-211.0,0.099604,-3.551889
155.0,-135.0,-215.0,0.26439,-3.513702
128.0,-163.0,-213.0,0.346619,-3.411737
89.0,-181.0,-208.0,0.379379,-3.32613
66.0,-192.0,-205.0,0.333001,-3.216445
38.0,-197.0,-199.0,0.285156,-3.085579
19.0,-196.0,-194.0,0.237576,-2.94091
12.0,-195.0,-196.0,0.175567,-2.794436
6.0,-201.0,-189.0,0.099076,-2.652465
2.0,-198.0,-187.0,0.071337,-2.522525
-3.0,-199.0,-193.0,0.087221,-2.402421
-1.0,-200.0,-193.0,0.226888,-2.267636
12.0,-203.0,-195.0,0.399221,-2.182897
8.0,-201.0,-192.0,0.594025,-2.159287
3.0,-200.0,-192.0,0.801865,-2.187696
-8.0,-197.0,-190.0,1.042863,-2.249678
-34.0,-193.0,-187.0,1.252783,-2.358682
-72.0,-181.0,-172.0,1.510029,-2.461179
-122.0,-153.0,-157.0,1.850381,-2.480575
-160.0,-122.0,-145.0,2.164364,-2.383318
-182.0,-91.0,-137.0,2.39633,-2.117393
-198.0,-61.0,-129.0,2.571434,-1.731713
-202.0,-28.0,-122.0,2.640048,-1.278661
-199.0,-5.0,-119.0,2.527187,-0.823097
-199.0,11.0,-116.0,2.363913,-0.409274
-195.0,22.0,-111.0,1.928357,-0.111883
-189.0,21.0,-112.0,1.471634,-0.001603
-189.0,31.0,-110.0,0.926785,0.095599
-184.0,36.0,-109.0,0.430583,0.130613
-172.0,56.0,-108.0,-0.118489,0.156805
-136.0,88.0,-113.0,-0.341687,0.140369
-89.0,109.0,-124.0,-0.651867,0.06254
-45.0,115.0,-127.0,-0.798618,-0.172984
-11.0,117.0,-141.0,-0.883105,-0.402863
20.0,106.0,-144.0,-0.879296,-0.635516
38.0,101.0,-149.0,-0.970015,-0.856255
52.0,96.0,-153.0,-1.050232,-0.981786
60.0,92.0,-157.0,-1.171724,-1.007825
54.0,97.0,-151.0,-1.292327,-0.98799
46.0,93.0,-152.0,-1.478022,-0.94426
42.0,98.0,-151.0,-1.661694,-0.984888
55.0,95.0,-155.0,-1.827811,-1.103775
87.0,75.0,-166.0,-1.99724,-1.343184
121.0,54.0,-178.0,-2.119852,-1.742807
147.0,17.0,-191.0,-2.048528,-2.242094
162.0,-9.0,-200.0,-1.881346,-2.637058
167.0,-19.0,-203.0,-1.708861,-2.897638
162.0,-17.0,-204.0,-1.564114,-3.066901
165.0,-10.0,-202.0,-1.529687,-3.104853
159.0,1.0,-201.0,-1.592851,-2.978339
151.0,14.0,-191.0,-1.768315,-2.962239
135.0,31.0,-189.0,-1.960059,-2.842584
111.0,60.0,-176.0,-2.228948,-2.477717
47.0,98.0,-151.0,-2.401249,-1.712667
-63.0,108.0,-132.0,-2.487087,-0.799138
-152.0,80.0,-113.0,-2.131713,0.426087
-195.0,7.0,-121.0,-1.301379,1.463815
-196.0,-65.0,-128.0,-0.144217,1.952882
-151.0,-133.0,-150.0,0.889636,1.646678
-86.0,-174.0,-170.0,1.657674,0.823942
-17.0,-198.0,-191.0,1.833731,-0.379108
48.0,-193.0,-204.0,1.363677,-1.6063
-122.0,101.0,-131.0,-1.245697,-1.003772
-162.0,69.0,-128.0,-1.179399,-0.777033
-178.0,56.0,-123.0,-1.061722,-0.5421
-180.0,44.0,-123.0,-0.876995,-0.36586
-180.0,44.0,-130.0,-0.731443,-0.310859
-179.0,53.0,-123.0,-0.659757,-0.418426
-158.0,69.0,-127.0,-0.664118,-0.571356
-128.0,95.0,-130.0,-0.765164,-0.769647
-40.0,117.0,-146.0,-0.861964,-0.975777
80.0,92.0,-179.0,-0.967631,-1.126624
155.0,16.0,-208.0,-1.067404,-1.414679
170.0,-77.0,-230.0,-0.991705,-1.829268
128.0,-157.0,-231.0,-0.627004,-2.266207
38.0,-194.0,-216.0,-0.098519,-2.67539
-73.0,-178.0,-193.0,0.391712,-2.894369
-155.0,-115.0,-164.0,0.830003,-2.952513
-194.0,-28.0,-136.0,1.117048,-2.769939
-173.0,61.0,-120.0,1.117226,-2.385091
-103.0,109.0,-126.0,0.70881,-1.964334
-7.0,128.0,-139.0,-0.105136,-1.760935
81.0,98.0,-161.0,-1.122543,-1.977333
143.0,45.0,-181.0,-1.951502,-2.761984
173.0,-21.0,-195.0,-2.233833,-3.847972
176.0,-65.0,-209.0,-1.986427,-4.814982
161.0,-124.0,-210.0,-1.383095,-5.439072
133.0,-156.0,-217.0,-0.701375,-5.686621
101.0,-174.0,-216.0,-0.07281,-5.58621
76.0,-187.0,-210.0,0.419906,-5.261108
46.0,-196.0,-204.0,0.776531,-4.742692
35.0,-197.0,-202.0,0.950192,-4.194633
5.0,-198.0,-199.0,1.071283,-3.631262
-35.0,-193.0,-185.0,1.202888,-3.072182
-97.0,-170.0,-168.0,1.145856,-2.736643
-146.0,-137.0,-151.0,1.02279,-2.446472
-179.0,-88.0,-135.0,0.987127,-2.250018
-197.0,-47.0,-121.0,0.986181,-1.976061
-198.0,-3.0,-116.0,0.839698,-1.749678
-189.0,32.0,-111.0,0.769006,-1.344692
-173.0,62.0,-113.0,0.652226,-0.96217
-154.0,78.0,-113.0,0.410228,-0.46845
-133.0,87.0,-114.0,0.06315,-0.1286
-118.0,99.0,-116.0,-0.212033,0.19962
-109.0,102.0,-118.0,-0.439114,0.48855
-100.0,106.0,-120.0,-0.626041,0.695823
-98.0,105.0,-119.0,-0.817337,0.781584
-79.0,104.0,-126.0,-1.050073,0.780254
-51.0,114.0,-129.0,-1.391493,0.635584
16.0,109.0,-145.0,-1.880832,0.197296
173.0,-28.0,-199.0,-1.351059,-2.127422
151.0,32.0,-181.0,-1.80847,-1.525043
107.0,81.0,-174.0,-2.065012,-0.823633
49.0,111.0,-154.0,-2.089217,-0.179755
-17.0,121.0,-138.0,-2.04529,0.366806
-70.0,123.0,-127.0,-1.894337,0.689583
-100.0,117.0,-125.0,-1.772071,0.764094
-109.0,108.0,-124.0,-1.722717,0.6118
-118.0,108.0,-119.0,-1.727137,0.377829
-144.0,97.0,-115.0,-1.583493,0.227189
-179.0,56.0,-120.0,-1.112886,0.379287
-196.0,8.0,-134.0,-0.421689,0.585037
-190.0,-44.0,-144.0,0.360843,0.630797
-170.0,-89.0,-160.0,1.165815,0.378836
-138.0,-132.0,-174.0,1.831998,-0.162847
-99.0,-161.0,-184.0,1.936339,-1.09218
-62.0,-179.0,-196.0,1.683806,-2.038608
-25.0,-192.0,-206.0,1.280799,-2.807596
4.0,-190.0,-209.0,0.778778,-3.376459
26.0,-193.0,-222.0,0.277741,-3.785113
45.0,-190.0,-224.0,-0.141326,-4.068562
65.0,-182.0,-222.0,-0.460177,-4.242371
73.0,-185.0,-226.0,-0.654254,-4.343384
72.0,-183.0,-225.0,-0.684676,-4.389623
72.0,-185.0,-224.0,-0.243675,-4.539776
81.0,-184.0,-226.0,0.284657,-4.671605
94.0,-177.0,-231.0,0.716668,-4.693119
130.0,-163.0,-230.0,0.886878,-4.612213
162.0,-113.0,-230.0,0.634038,-4.464445
167.0,-46.0,-221.0,-0.170652,-4.025206
152.0,22.0,-203.0,-1.077022,-3.192175
107.0,70.0,-184.0,-1.765223,-2.131445
46.0,106.0,-164.0,-2.055929,-1.08997
-11.0,115.0,-150.0,-2.035143,-0.270831
-67.0,115.0,-143.0,-1.914591,0.392263
-100.0,106.0,-131.0,-1.685742,0.801132
-134.0,89.0,-131.0,-1.35188,1.040015
-160.0,68.0,-129.0,-1.012693,1.100114
-174.0,53.0,-130.0,-0.682668,0.993631
-177.0,49.0,-133.0,-0.437259,0.765574
-176.0,47.0,-129.0,-0.254241,0.460927
-180.0,54.0,-129.0,-0.165373,0.117264
-176.0,54.0,-129.0,-0.100661,-0.207792
-174.0,51.0,-133.0,-0.035268,-0.476301
-178.0,43.0,-130.0,0.024002,-0.681142
-186.0,38.0,-131.0,0.083359,-0.803674
-194.0,12.0,-129.0,0.169997,-0.850223
-195.0,-14.0,-136.0,0.268508,-0.87478
-197.0,-27.0,-134.0,0.37499,-0.885783
-190.0,-53.0,-140.0,0.061317,-0.353881
-189.0,-56.0,-145.0,0.216819,-144.0
-190.0,-61.0,-146.0,0.692867,-0.463162
-186.0,-56.0,-145.0,0.980667,-0.560599
-186.0,-56.0,-144.0,1.258493,-0.657494
-184.0,-57.0,-145.0,1.494413,-0.689887
-187.0,-55.0,-146.0,1.659329,-0.707892
-179.0,-61.0,-146.0,1.775452,-0.712758
-185.0,-59.0,-153.0,1.827336,-0.713643
-183.0,-62.0,-147.0,1.833217,-0.718751
-183.0,-61.0,-147.0,1.797425,-0.760446
-184.0,-64.0,-146.0,1.754261,-0.793118
-183.0,-62.0,-150.0,1.719612,-0.82892
-185.0,-68.0,-148.0,1.688537,-0.860524
-181.0,-64.0,-148.0,1.655688,-0.886918
-185.0,-67.0,-152.0,1.63643,-0.906818
-182.0,-66.0,-151.0,1.614656,-0.9243
-182.0,-70.0,-149.0,1.593765,-0.937825
-183.0,-65.0,-148.0,1.582454,-0.947509
-180.0,-71.0,-151.0,1.578865,-0.953837
-180.0,-66.0,-152.0,1.579133,-0.963111
-183.0,-64.0,-151.0,1.582078,-0.954341
-179.0,-71.0,-149.0,1.598019,-0.941959
-176.0,-83.0,-156.0,1.631854,-0.892501
-162.0,-106.0,-164.0,1.661656,-0.910875
-132.0,-134.0,-174.0,1.673671,-1.005303
-96.0,-163.0,-188.0,1.651525,-1.174588
-65.0,-172.0,-195.0,1.561898,-1.408914
-35.0,-185.0,-211.0,1.418831,-1.739465
-12.0,-190.0,-208.0,1.253735,-2.015316
-4.0,-189.0,-209.0,1.115861,-2.230308
-7.0,-192.0,-215.0,1.02654,-2.430165
-8.0,-189.0,-213.0,1.02086,-2.594467
-21.0,-189.0,-213.0,1.08696,-2.717573
-45.0,-185.0,-205.0,1.279447,-2.823447
-100.0,-162.0,-186.0,1.522038,-2.897543
-147.0,-122.0,-174.0,1.872212,-2.79461
-179.0,-65.0,-152.0,2.204098,-2.473613
-194.0,-14.0,-136.0,2.365849,-1.902447
-179.0,40.0,-125.0,2.181124,-1.199703
-151.0,74.0,-120.0,1.686336,-0.552865
-126.0,99.0,-125.0,0.898441,-0.153002
-93.0,112.0,-129.0,0.006046,-0.043442
-63.0,122.0,-131.0,-0.818052,-0.166459
-40.0,124.0,-140.0,-1.476461,-0.419173
-16.0,124.0,-142.0,-1.991399,-0.697465
-4.0,127.0,-143.0,-2.337125,-0.893264
-7.0,121.0,-138.0,-2.54588,-1.00118
-181.0,42.0,-131.0,0.382185,-2.581063
-167.0,63.0,-130.0,0.503022,-2.446033
-130.0,96.0,-135.0,0.788835,-2.224882
-67.0,115.0,-145.0,1.039726,-1.854058
13.0,106.0,-157.0,1.045102,-1.381524
79.0,93.0,-181.0,0.6838,-1.009093
137.0,44.0,-198.0,0.034489,-0.923229
165.0,-22.0,-217.0,-0.721257,-1.213806
173.0,-76.0,-228.0,-1.314993,-1.926451
151.0,-133.0,-231.0,-1.548414,-2.856347
109.0,-173.0,-233.0,-1.391873,-3.714441
-76.0,-174.0,-192.0,0.477719,-4.838735
-131.0,-137.0,-178.0,1.22145,-4.542704
-167.0,-89.0,-155.0,1.864362,-3.945285
-191.0,-36.0,-140.0,2.264115,-3.089069
-190.0,7.0,-132.0,2.251871,-2.083353
-172.0,52.0,-124.0,1.802556,-1.156667
-151.0,83.0,-120.0,1.00527,-0.419649
-116.0,107.0,-125.0,0.000428,-0.012304
-80.0,119.0,-129.0,-1.016409,0.071534
-50.0,122.0,-138.0,-1.857765,-0.117321
-14.0,124.0,-145.0,-2.40296,-0.463321
22.0,119.0,-153.0,-2.723164,-0.893451
46.0,109.0,-158.0,-2.825167,-1.264691
68.0,101.0,-160.0,-2.817714,-1.660399
92.0,81.0,-169.0,-2.707506,-2.106963
138.0,46.0,-186.0,-2.474596,-2.480513
159.0,4.0,-197.0,-2.136655,-2.902966
171.0,-43.0,-205.0,-1.684761,-3.346214
172.0,-82.0,-211.0,-1.113861,-3.600367
166.0,-107.0,-211.0,-0.560923,-3.648786
152.0,-132.0,-217.0,-0.14314,-3.672788
144.0,-141.0,-218.0,0.164355,-3.564561
130.0,-150.0,-218.0,0.333839,-3.379423
132.0,-150.0,-217.0,0.372198,-3.177765
137.0,-150.0,-213.0,0.294256,-2.983809
145.0,-138.0,-220.0,0.1404,-2.802452
153.0,-124.0,-212.0,-0.005219,-2.689997
159.0,-125.0,-214.0,-0.11055,-2.579603
163.0,-105.0,-211.0,-0.197543,-2.469868
175.0,-59.0,-204.0,-0.376087,-2.325777
161.0,3.0,-191.0,-0.469397,-2.233431
117.0,65.0,-175.0,-0.647522,-2.072147
45.0,108.0,-155.0,-0.93548,-1.805547
-35.0,127.0,-139.0,-1.278678,-1.463705
-101.0,112.0,-126.0,-1.497831,-1.045687
-157.0,73.0,-120.0,-1.681446,-0.4
-35.0,-189.0,-207.0,1.055468,-1.796495
-13.0,-188.0,-212.0,0.928848,-2.38536
-3.0,-192.0,-212.0,0.756814,-2.878171
9.0,-189.0,-217.0,0.562206,-3.272991
21.0,-190.0,-217.0,0.391423,-3.605
37.0,-189.0,-219.0,0.317378,-3.670937
55.0,-192.0,-225.0,0.297935,-3.709765
59.0,-189.0,-223.0,0.331598,-3.749091
57.0,-189.0,-223.0,0.449864,-3.780398
40.0,-188.0,-219.0,0.692134,-3.795349
10.0,-191.0,-210.0,1.09415,-3.801373
-40.0,-188.0,-200.0,1.690036,-3.721632
-106.0,-157.0,-183.0,2.446094,-3.41596
-153.0,-106.0,-165.0,3.119554,-2.770754
-184.0,-56.0,-151.0,3.425966,-1.80062
-189.0,-2.0,-137.0,3.182509,-0.681522
-174.0,53.0,-120.0,2.380051,0.316041
-141.0,92.0,-124.0,1.031942,0.90327
-96.0,112.0,-125.0,-0.523528,0.901159
-53.0,126.0,-133.0,-1.854974,0.368086
2.0,123.0,-146.0,-2.777207,-0.518026
45.0,113.0,-157.0,-3.30273,-1.559398
85.0,92.0,-166.0,-3.415361,-2.550855
111.0,73.0,-174.0,-3.21216,-3.361802
131.0,54.0,-181.0,-2.851313,-3.924513
148.0,27.0,-184.0,-2.464619,-4.272715
154.0,20.0,-192.0,-2.148858,-4.364007
155.0,15.0,-194.0,-1.922545,-4.258397
157.0,13.0,-195.0,-1.754538,-4.018574
161.0,8.0,-193.0,-1.618456,-3.715587
164.0,7.0,-196.0,-1.515642,-3.301408
155.0,13.0,-195.0,-1.417279,-2.870517
155.0,23.0,-189.0,-1.337231,-2.431544
141.0,46.0,-182.0,-1.253156,-1.962835
100.0,80.0,-170.0,-1.163519,-1.368622
30.0,114.0,-147.0,-1.070762,-0.530908
-44.0,124.0,-140.0,-0.806153,0.204988
-113.0,106.0,-127.0,-0.321786,0.818034
-164.0,66.0,-126.0,0.255262,1.100181
-188.0,11.0,-136.0,0.755929,1.014645
-185.0,-49.0,-143.0,1.135448,0.45609
-160.0,-100.0,-163.0,1.222715,-0.226483
-119.0,-144.0,-180.0,0.979518,-1.018427
-73.0,-172.0,-197.0,0.493563,-1.650441
-30.0,-189.0,-208.0,-0.107199,-2.096624
18.0,-187.0,-217.0,-0.676743,-2.354026
60.0,-187.0,-226.0,-1.120007,-2.478516
89.0,-180.0,-225.0,-1.43322,-2.554244
108.0,-165.0,-230.0,-1.542649,-2.644046
-10.0,-184.0,-213.0,2.237845,-5.092421
-87.0,-166.0,-187.0,3.099035,-4.190297
-146.0,-124.0,-171.0,3.480355,-2.881746
-183.0,-60.0,-150.0,3.369693,-1.556031
-190.0,3.0,-137.0,2.665543,-0.290506
-173.0,55.0,-124.0,1.372419,0.56727
-133.0,95.0,-123.0,-0.1955,0.715274
-78.0,121.0,-131.0,-1.696163,0.228547
-24.0,124.0,-143.0,-2.765927,-0.766376
33.0,115.0,-158.0,-3.302634,-1.987965
79.0,93.0,-166.0,-3.287917,-3.155339
117.0,69.0,-176.0,-2.896818,-4.035043
143.0,39.0,-186.0,-2.293233,-4.589263
161.0,11.0,-192.0,-1.69601,-4.832184
176.0,-53.0,-206.0,-0.565813,-3.30691
174.0,-42.0,-202.0,-0.659127,-2.873644
173.0,-26.0,-200.0,-0.770443,-2.427906
163.0,10.0,-193.0,-0.917577,-1.847488
109.0,69.0,-176.0,-1.001148,-1.240842
37.0,109.0,-155.0,-1.015121,-0.595658
-39.0,120.0,-135.0,-0.866752,0.026165
-107.0,104.0,-124.0,-0.578751,0.568458
-164.0,62.0,-125.0,-0.172971,0.912119
-191.0,7.0,-138.0,0.271446,1.051474
-186.0,-55.0,-148.0,0.711086,0.968671
-149.0,-113.0,-166.0,1.02805,0.667378
-108.0,-158.0,-187.0,1.165866,0.129925
-50.0,-179.0,-197.0,1.019847,-0.595555
9.0,-191.0,-212.0,0.590478,-1.284312
50.0,-187.0,-226.0,-0.004234,-1.819729
91.0,-179.0,-230.0,-0.627159,-2.198403
118.0,-163.0,-231.0,-1.217094,-2.408806
141.0,-147.0,-231.0,-1.668608,-2.510504
153.0,-120.0,-232.0,-2.007977,-2.548814
166.0,-106.0,-231.0,-2.266286,-2.559451
168.0,-86.0,-230.0,-2.428609,-2.610699
171.0,-83.0,-227.0,-2.485742,-2.716238
172.0,-78.0,-229.0,-2.458391,-2.886465
174.0,-76.0,-227.0,-2.152411,-3.22987
168.0,-81.0,-230.0,-1.792711,-3.595945
173.0,-67.0,-226.0,-1.408649,-3.838026
175.0,-41.0,-222.0,-1.316741,-4.067449
166.0,-17.0,-213.0,-1.327983,-4.267421
162.0,13.0,-210.0,-1.562994,-4.191842
150.0,21.0,-206.0,-1.752317,-3.995433
-183.0,43.0,-128.0,-0.592573,0.434806
-136.0,86.0,-122.0,-1.988551,-0.390964
-89.0,114.0,-127.0,-2.849528,-1.662988
-32.0,124.0,-143.0,-3.037295,-3.013126
29.0,112.0,-155.0,-2.673825,-4.161241
77.0,95.0,-167.0,-1.891148,-4.937862
116.0,66.0,-175.0,-1.013495,-5.206658
142.0,32.0,-187.0,-0.238247,-5.055983
160.0,2.0,-197.0,0.268561,-4.655224
171.0,-24.0,-201.0,0.482029,-4.14568
178.0,-44.0,-205.0,0.513297,-3.615255
170.0,-55.0,-209.0,0.38134,-3.141232
178.0,-64.0,-208.0,0.162674,-2.751901
170.0,-77.0,-209.0,-0.060081,-2.474893
163.0,-107.0,-215.0,-0.246315,-2.331558
144.0,-139.0,-213.0,-0.43034,-2.301882
125.0,-160.0,-217.0,-0.549089,-2.370666
112.0,-167.0,-211.0,-0.583013,-2.487703
97.0,-174.0,-214.0,-0.587333,-2.589225
102.0,-172.0,-215.0,-0.591422,-2.62266
113.0,-162.0,-213.0,-0.609639,-2.579355
139.0,-150.0,-215.0,-0.637278,-2.428555
161.0,-115.0,-216.0,-0.794648,-2.036289
173.0,-33.0,-200.0,-0.76563,-1.8529
132.0,44.0,-183.0,-0.601787,-1.801021
58.0,101.0,-160.0,-0.491467,-1.840154
-37.0,122.0,-138.0,-0.505651,-1.955384
-125.0,105.0,-122.0,-0.555013,-2.121456
-180.0,49.0,-129.0,-0.920311,-2.112876
-191.0,-25.0,-143.0,-1.418814,-1.755581
-163.0,-92.0,-159.0,-1.761653,-1.151874
-107.0,-149.0,-184.0,-1.788816,-0.443732
-43.0,-179.0,-205.0,-1.48797,0.129735
23.0,-192.0,-218.0,-0.924823,0.394793
82.0,-181.0,-226.0,-0.28175,0.254394
126.0,-158.0,-232.0,0.209091,-0.250406
156.0,-123.0,-234.0,0.369483,-0.949525
169.0,-88.0,-228.0,0.182477,-1.668809
173.0,-56.0,-224.0,-0.285388,-2.255452
167.0,-27.0,-220.0,-0.901211,-2.664279
165.0,-3.0,-210.0,-1.491575,-2.951837
157.0,11.0,-212.0,-1.953261,-3.192873
152.0,13.0,-208.0,-2.243656,-3.503468
159.0,11.0,-210.0,-2.339066,-3.847054
161.0,0.0,-217.0,-2.210616,-4.261377
171.0,-21.0,-220.0,-1.860566,-4.742283
174.0,-59.0,-225.0,-1.204176,-5.283214
164.0,-100.0,-230.0,0.030221,-3.676968
115.0,-163.0,-232.0,0.876599,-3.509704
55.0,-187.0,-225.0,1.658294,-2.968303
-24.0,-190.0,-208.0,2.153879,-2.125138
-99.0,-161.0,-188.0,2.165332,-1.422619
-159.0,-107.0,-167.0,1.710567,-0.936216
-191.0,-40.0,-143.0,0.923383,-0.67717
-188.0,23.0,-130.0,0.016891,-0.72577
-158.0,72.0,-124.0,-0.814327,-1.16956
-104.0,110.0,-130.0,-1.397439,-1.848714
-40.0,127.0,-137.0,-1.609286,-2.596372
19.0,121.0,-153.0,-1.445378,-3.246805
76.0,95.0,-166.0,-1.06227,-3.738633
118.0,67.0,-173.0,-0.594105,-3.944164
149.0,24.0,-187.0,-0.173752,-3.916747
167.0,-8.0,-193.0,0.088243,-3.73215
174.0,-36.0,-206.0,0.162728,-3.47095
176.0,-52.0,-208.0,0.067364,-3.176672
174.0,-69.0,-208.0,-0.13482,-2.901711
170.0,-93.0,-209.0,-0.616177,-2.353876
163.0,-109.0,-212.0,-0.664286,-2.295896
148.0,-132.0,-217.0,-0.626434,-2.34895
124.0,-158.0,-218.0,-0.527628,-2.50472
99.0,-172.0,-216.0,-0.50339,-2.686368
81.0,-177.0,-210.0,-0.442,-2.847471
80.0,-179.0,-212.0,-0.351856,-2.969203
88.0,-179.0,-213.0,-0.313123,-3.003083
100.0,-173.0,-211.0,-0.30859,-2.931251
122.0,-161.0,-214.0,-0.332033,-2.738463
150.0,-132.0,-217.0,-0.414385,-2.371929
174.0,-67.0,-205.0,-0.927678,-1.692767
158.0,10.0,-190.0,-1.464235,-0.718861
104.0,77.0,-173.0,-1.683905,0.361707
29.0,117.0,-152.0,-1.553192,1.301156
-62.0,125.0,-131.0,-1.148628,1.862598
-130.0,97.0,-126.0,-0.361955,1.768923
-173.0,51.0,-130.0,0.356918,1.240071
-193.0,-16.0,-142.0,0.798596,0.434648
-180.0,-76.0,-157.0,0.94534,-0.424347
-136.0,-131.0,-172.0,0.750542,-1.316572
-84.0,-169.0,-192.0,0.177087,-2.054792
-30.0,-186.0,-207.0,-0.592245,-2.570769
19.0,-187.0,-216.0,-1.349088,-2.745758
121.0,63.0,-173.0,-1.514753,-6.112411
150.0,30.0,-185.0,-0.334044,-6.130288
170.0,-10.0,-194.0,0.535225,-5.73415
178.0,-45.0,-202.0,1.01246,-5.0958
147.0,-140.0,-233.0,0.873464,-4.877259
97.0,-175.0,-230.0,1.631973,-4.722166
30.0,-190.0,-215.0,2.380784,-5.0
165.0,-11.0,-199.0,0.340864,-3.704013
