x_comp,y_comp
-162.02120012471957,79.06350181845119
-167.03955361791793,79.07107496463838
-157.0934871557512,80.08301928739887
-161.1060188331112,78.09769766628973
-158.13687270141176,81.10623194239308
-158.118715664132,77.1191569380474
-158.0574299656641,79.11281799674798
-159.02149297199932,79.113990386438
-159.02381938850337,78.12685062384041
-156.9408650854679,80.1292064580707
-160.96250488209753,79.13610983037962
-158.97128634197145,78.15385601985626
-164.0118147206879,78.16832352865667
-156.03254786445558,76.17613436263477
-156.00145025549224,79.17785634553489
-158.06173888161047,79.1993021722586
-161.10670090901468,82.21418186001704
-154.05942418536048,80.20370706904745
-161.12372046380906,80.21371041532115
-158.1058157551226,81.20712159307763
-161.0309802731637,79.1979291365066
-157.01119817595566,75.20077317474743
-156.97842495606045,81.20304863983583
-156.95993782677297,81.20353860109793
-157.82578923379938,80.06302299345873
-160.73352165852654,75.90924514203593
-153.52487348432638,82.74571400187325
-145.2640153166165,92.46735006748322
-119.8744578439792,108.13408575396178
-73.44235754873057,123.8083269343792
0.09471275917574606,120.20094989320958
68.73649472862174,97.14426963068493
122.34115272921018,60.70194910380887
153.65105398178045,22.02594036434435
173.73379637394572,-19.59098917279077
185.87398506042,-58.07509226769484
178.95013978364457,-85.37442658314575
178.08242629404452,-104.0185118567899
173.4332903938655,-102.13491509218386
174.99154370347304,-102.16601623796775
182.63258134314935,-98.95321756333453
184.87503116249093,-90.41326500904024
184.87828104293516,-80.99500470481158
183.61805528941082,-63.27517883316761
183.38486562897012,-45.49377731778624
174.05609941866632,-15.096506359268085
148.91300384189717,32.64201155168611
108.56093385380493,82.5121487431763
49.72774150473604,109.22818628068383
-17.03602376591694,128.411285540622
-75.91968917344015,124.9835842309905
-127.61800708800682,102.99689954715748
-153.02543216628962,83.62639686002034
-159.19776487153337,76.97492450045144
-158.10719450906117,79.24766807139454
-155.95790930441493,78.44897155682914
-149.84061453156573,84.67672375170427
-126.78552465430234,102.98885025104403
-74.73819742746016,115.1147041262641
21.549881953435396,115.3419004736744
102.56268434316675,75.17415240185397
155.13629036660066,15.86103804858475
177.27848857202224,-42.61772257589741
170.63293565072712,-97.92708930305275
154.0062409441852,-147.96667377898595
126.70909166725268,-175.4327719302489
87.62080521886406,-192.7970430695912
64.80743941450201,-203.22102600328552
37.00912816111484,-207.4361161877882
18.195421184548007,-205.6991894888698
11.399357050424065,-204.32541268903336
5.673171937017481,-209.53160603594856
1.7671712561377664,-206.03851159134223
-3.293799080446774,-206.9150391998897
-1.7642590902237094,-207.4796692296817
10.641014126186416,-210.28315072327158
6.009008827608396,-208.0941419458871
0.31271851752859625,-207.1843707704719
-11.45674859790052,-204.2995106953194
-38.0803372491611,-200.50006294978576
-76.50752783560316,-188.1350990645833
-127.00585507234848,-159.47765774147575
-165.36196856261978,-127.66867456855081
-187.5690397866098,-95.71403238925005
-203.58820165872513,-64.59808216775977
-207.4050706043033,-30.504940308684663
-204.05357349202816,-6.581237936873713
-203.61523021767306,10.230453696825307
-198.62469903326365,21.79614150677998
-191.81404853024233,20.99700333173622
-190.75449694828328,31.178368958091507
-184.81394139224037,36.245226376632495
-171.77628585826258,56.296333209112454
-135.32370300645482,88.27855651472387
-87.58349440741199,109.13638109416164
-43.22549481819248,114.61418923917932
-8.825533799118388,116.00463040800103
22.20747000007705,104.39987868181468
40.51699715903819,98.77201131749926
54.79559844879976,93.38109032781685
63.19794937756658,89.24645953161902
57.39183524336407,94.40357480710547
49.90530584481067,90.50284282830822
46.36103062119142,95.41205519548681
59.91588173384059,92.03187059241766
92.73247302613319,71.16165122522224
127.50140439130756,48.70132815552299
153.73352854166822,9.725043448141239
168.47863148579162,-17.94263247689043
172.97935679395084,-28.981400635574012
167.50793187041623,-27.649406239114754
170.33356897855137,-20.68385524145393
164.52574061830978,-9.211315533879933
156.82197221049572,4.356330982679946
141.385344489003,21.82341882634188
117.76112658543457,52.527666338144506
53.28524259710817,93.50606596254485
-57.21261781001182,106.11207817848413
-147.69156818049888,80.8795824230205
-192.20162343264195,10.201071803258916
-195.67719558149565,-60.583513560041474
-153.31076607795842,-128.70256727918178
-90.8817408633222,-171.57420549070127
-23.10313761875029,-199.25519640093313
43.13153039205171,-198.67299650212368
-119.1232528622492,98.64369233294403
-159.33106351598306,67.21294783552925
-175.69031340718067,54.80274910352476
-178.09629467460258,43.19619636790147
-178.32578618192724,43.281629775953974
-177.57182767285252,52.085344034310765
-156.51735643952838,67.71196390065552
-126.25253557337231,93.22240302381624
-37.799116395542114,114.48673109041394
83.0114620147368,88.48977668732824
158.84785956516413,10.932134269567655
173.9552961756956,-84.20764267982827
130.5201839273403,-165.95558296988833
38.37135152128392,-203.86779623137733
-74.31775989389776,-187.49299520262068
-157.35940439180547,-123.17816392804808
-196.61444196251702,-34.35556664888852
-175.30687625689924,56.09460061419739
-104.55083321197513,104.66100342870399
-6.744927616875321,123.66779447192593
84.13857629525006,92.44230214862108
149.0807539603461,36.46558236166304
180.46921640445368,-33.576498702629905
183.13874971131872,-81.79111825589501
166.02190906804904,-142.9728580165742
135.64633155067057,-176.5713166158513
101.27440560867315,-194.1873051614693
74.45893691629632,-205.51863730452203
43.23104333489102,-212.24584667298782
31.645376924711897,-211.2879698979735
1.2785571333969825,-210.20987357491816
-38.87595750450256,-202.5959492591935
-100.34020397581037,-177.7331093584501
-148.6721042860515,-143.20844656420638
-181.2991829377536,-93.11041582487078
-199.0533813774228,-51.026831027499654
-199.67871335464687,-6.451440034775397
-190.47273935856282,29.446095921767977
-174.27509783688336,60.12692624879305
-154.80510655049295,77.08255432422192
-133.1255671891701,86.74423799697539
-117.56991479561047,99.40506400459682
-108.09245747954229,103.00953628814928
-98.68287955006029,107.46265774406386
-96.29252502407405,106.63238885756063
-76.6776309545384,105.72559885608881
-47.8523570541063,115.4372740190905
20.750398315008812,109.49657790773615
177.64397536875413,-35.21450059897927
156.63687905473736,27.300776593120005
113.20033388824412,78.54749525562808
54.58159622942303,110.52223318610866
-12.064023773047762,121.88430791175779
-65.76358205310761,124.54657595690323
-96.08673242781111,118.69698222966385
-105.22297744632105,109.35227105706547
-114.35977245684518,108.80547098536434
-140.76713940075695,97.47083810968351
-176.63555866834076,56.81600838552911
-195.00847906960428,9.382501318938807
-190.90312335681776,-42.42520472764773
-173.22015510463228,-87.96324080187695
-143.49206015930258,-132.481220002737
-105.16065639331323,-164.41220691897527
-67.73243953362812,-185.79118226849442
-29.598327270287143,-201.82997100117797
1.1589397681127145,-201.98155680082414
24.923554866730242,-207.24239879886687
45.55238184693924,-205.40608203401538
66.78090041731012,-197.88478579335043
75.57585303554204,-201.52028064515605
74.68351167389496,-199.6172633209392
72.95200253819631,-202.1250480699768
79.87619133152893,-201.827751247634
91.10332407942117,-195.4014236998527
126.42441216387572,-181.12637416690296
159.44494133446563,-130.69888591472176
167.65749337024343,-61.364712755538015
155.78883028834582,10.822872913343081
112.61717292672228,63.23404732680383
51.85389405795551,102.89454351999589
-5.666189936109451,114.28828473073831
-62.18500973765929,115.99109380813682
-96.10302818013939,107.86161049356164
-130.87207559341766,91.41979850535813
-157.69507469822065,70.5180982980928
-172.4387614924798,55.28218518105664
-175.9798514802556,50.790687258219315
-175.4258519724262,48.04250583595444
-179.6269176188966,54.26496585273864
-175.77309279951194,53.53068679996904
-173.91809985965477,49.89172864136758
-178.05444319041553,41.45242227516373
-186.19039353997155,36.16261443657214
-194.3818894857329,10.093042993112817
-195.6351998081629,-16.060732736439263
-197.87277911357907,-29.048331936927596
-190.1497168638373,-53.86242163276874
-189.54735521957184,-39.50290792666118
-191.75161503488647,-62.15955554334835
-188.45443573078472,-57.384665533145665
-189.11781710514887,-57.60146298878105
-187.71893974877122,-58.68337017798244
-191.14926377686564,-56.73193702538927
-183.43751535117755,-62.74160881073287
-189.78472654042724,-60.82660916447335
-187.60889874670988,-63.764744935703206
-187.52073702991262,-62.86845629001808
-188.383237972572,-65.93589551018908
-187.41884324690787,-64.08312079219696
-189.28067558027018,-70.13222140257872
-185.2006248009584,-66.20132090362259
-189.26524525909736,-69.31261336922046
-186.18251246316566,-68.34355698609501
-186.07370895778922,-72.345571976612
-187.01730439300366,-67.35399669439303
-184.09215109687693,-73.42031793606975
-184.12039150949443,-68.46124567894067
-187.0991935669974,-66.42101101486104
-183.08555779504994,-73.35688206972796
-180.37109143748094,-85.34080184624663
-166.6874350384275,-108.51795526973531
-137.02569038457844,-136.96325128486237
-101.37838656691692,-166.76124296231367
-70.29094290505405,-176.69726046567328
-40.21378569649449,-191.2913277053621
-16.548179199360018,-197.18615594920254
-8.069352857136463,-196.98577813248798
-10.850718568564375,-200.93690105764787
-11.793628831517049,-198.44005085368647
-25.03680835352975,-198.86567139199676
